날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-04-28,353200924898,-38297862867,-130556926957,-184346135074,0,KOSPI
2026-04-28,-254276689667,-47061785379,796233778751,-494895303705,0,KOSDAQ
