corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00910202,대동고려삼,178600,N,[첨부정정]주식소각결정              ,20240709600628,대동고려삼,20240709,넥정
00808068,앤로보틱스,138360,K,증권발행결과(자율공시)              (제5회차 CB),20240709900606,앤로보틱스,20240709,코
00808068,앤로보틱스,138360,K,[기재정정]주요사항보고서(전환사채권발행결정),20240709000462,앤로보틱스,20240709,
00910202,대동고려삼,178600,N,주요사항보고서(자기주식취득결정),20240709000448,대동고려삼,20240709,
00808068,앤로보틱스,138360,K,증권발행결과(자율공시)              (제3자배정 유상증자),20240709900622,앤로보틱스,20240709,코
00808068,앤로보틱스,138360,K,[기재정정]주요사항보고서(유상증자결정),20240709000460,앤로보틱스,20240709,
01357765,큐라티스,348080,K,소송등의제기ㆍ신청(경영권분쟁소송)              (주주총회결의 취소 등의 소),20240709900625,큐라티스,20240709,코
00442455,코스나인,082660,K,기타시장안내(최대주주의의무보유관련)              ,20240709900621,코스닥시장본부,20240709,코
00442455,코스나인,082660,K,최대주주변경              ,20240709900623,코스나인,20240709,코
00442455,코스나인,082660,K,증권발행결과(자율공시)              (제3자배정 유상증자),20240709900595,코스나인,20240709,코
00442455,코스나인,082660,K,[기재정정]주요사항보고서(유상증자결정),20240709000453,코스나인,20240709,
01299106,우듬지팜,403490,K,주주명부폐쇄기간또는기준일설정              ,20240709900617,우듬지팜,20240709,코
01299106,우듬지팜,403490,K,주주총회소집결의              (임시주주총회),20240709900613,우듬지팜,20240709,코
01080687,아우딘퓨쳐스,227610,K,임원ㆍ주요주주특정증권등소유상황보고서,20240709000459,메디콕스,20240709,
00302582,캐스텍코리아,071850,K,주식등의대량보유상황보고서(일반),20240709000458,이학철,20240709,
00373571,스타코링크,060240,K,[기재정정]주요사항보고서(전환사채권발행결정),20240709000455,스타코링크,20240709,
01080687,아우딘퓨쳐스,227610,K,주식등의대량보유상황보고서(약식),20240709000456,메디콕스,20240709,
01393721,포커스에이아이,331380,K,주요사항보고서(유상증자결정),20240709000445,포커스에이아이,20240709,정
01031229,한국비티비,219750,K,주요사항보고서(감자결정),20240709000444,한국비티비,20240709,정
00373571,스타코링크,060240,K,[기재정정]주요사항보고서(전환사채권발행결정),20240709000452,스타코링크,20240709,정
01393721,포커스에이아이,331380,K,주요사항보고서(유상증자결정),20240709000449,포커스에이아이,20240709,정
00571483,오이솔루션,138080,K,주요사항보고서(전환사채권발행결정),20240709000442,오이솔루션,20240709,
01412725,두산퓨얼셀,336260,Y,[발행조건확정]증권신고서(채무증권),20240709000454,두산퓨얼셀,20240709,
01231786,엑스페릭스,317770,K,[첨부정정]주요사항보고서(타법인주식및출자증권양도결정),20240709000429,엑스페릭스,20240709,정
01393721,포커스에이아이,331380,K,소액공모공시서류(지분증권),20240709000451,포커스에이아이,20240709,정
