Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,7988699.0,56968761393.0,4427513292.0,-491023.0,726025328.0,563113.0,1522257686.0,-61699.0,-2320244545.0,-3205.0,-1394640331.0,-6290.0,-334803350.0,-29623.0,-1154502510.0,0.0,0.0,-15783.0,862489796.0,-6821.0,-322425450.0,-15402.0,30413844.0,5011.0,41547687.0,23
1차 철강 제조업,6991455.0,152357939638.0,19111442283.0,-258632.0,-8767784630.0,241997.0,14846641934.0,-19279.0,-5962985847.0,-21474.0,-1970940145.0,-3888.0,-1413746255.0,-36747.0,-1984362935.0,-71.0,-22259000.0,17025.0,-1266238397.0,25697.0,688778535.0,32082.0,-114446799.0,3832.0,-1424658.0,61
ETF,14764437.0,470041200025.0,0.0,-117230.0,-9071581037.0,142591.0,-2358944924.0,271691.0,19582569267.0,-433291.0,-8797384248.0,-23571.0,564892052.0,891786.0,34994156278.0,-107491.0,-6803334097.0,0.0,0.0,-54942.0,-258694698.0,-289889.0,-8089341485.0,-7163.0,-62701821.0,7
가구 제조업,975102.0,2381811241.0,63921090.0,-42254.0,-205313379.0,41268.0,184210208.0,116.0,-966659.0,246.0,2555166.0,-1.0,-27325.0,0.0,0.0,0.0,0.0,-128.0,-3462600.0,-1.0,-31900.0,1031.0,22392800.0,-161.0,-322970.0,9
가전제품 및 정보통신장비 소매업,18114.0,105191560.0,6558900.0,4116.0,24182980.0,-3177.0,-18224805.0,-1084.0,-6575800.0,-1084.0,-6575800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,617625.0,0.0,0.0,2
가정용 기기 제조업,23346056.0,119470086069.0,1004918214.0,68917.0,-14189705.0,-38622.0,248296327.0,-34697.0,-218120686.0,-4151.0,-186103345.0,-22.0,-1150350.0,2180.0,132192200.0,0.0,0.0,0.0,0.0,-2704.0,-64354900.0,-1511.0,-16095190.0,5913.0,109254.0,9
"가죽, 가방 및 유사제품 제조업",162016.0,1009817960.0,78829299.0,-20616.0,-177989462.0,17241.0,-9586235.0,2940.0,174656172.0,4726.0,240056082.0,-390.0,-4646740.0,-173.0,-2077670.0,0.0,0.0,1000.0,11961170.0,-1223.0,-14636670.0,704.0,15585256.0,-269.0,-2665731.0,5
개인 및 가정용품 수리업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
개인 및 가정용품 임대업,10116.0,213232500.0,19287300.0,1937.0,40623000.0,573.0,12042200.0,-1261.0,-26535400.0,-532.0,-11222800.0,-763.0,-16039050.0,34.0,726450.0,0.0,0.0,0.0,0.0,0.0,0.0,-1249.0,-26129800.0,0.0,0.0,1
건물 건설업,39287648.0,720713934809.0,16485447044.0,-991945.0,-44462433434.0,857149.0,33498391851.0,170971.0,10549328751.0,-54463.0,-993972609.0,20832.0,607488535.0,25974.0,1838192120.0,0.0,0.0,88755.0,2719110625.0,89875.0,6378560040.0,-20761.0,557451562.0,-15414.0,-142738730.0,26
건물설비 설치 공사업,48019.0,835329270.0,10509745.0,-1357.0,11869545.0,6608.0,105737200.0,-5441.0,-120067745.0,-197.0,-800145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5244.0,-119267600.0,100.0,409000.0,90.0,2052000.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",4381179.0,118805693288.0,11902311357.0,-388495.0,-9213929636.0,510261.0,18639394518.0,-173410.0,-9393482076.0,-135934.0,-7744764521.0,-397.0,-265362880.0,2009.0,51793930.0,0.0,0.0,-24897.0,-1183373640.0,-9185.0,-237067325.0,47231.0,-40697798.0,4413.0,8714992.0,16
"건축자재, 철물 및 난방장치 도매업",295597.0,246502260.0,2064595.0,-39093.0,-32638927.0,36641.0,30605856.0,1892.0,1565621.0,1892.0,1565621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,467450.0,1
"경비, 경호 및 탐정업",50158.0,3630822250.0,1001742200.0,11663.0,841376350.0,-5255.0,-384341100.0,-6427.0,-458402650.0,-2536.0,-176758250.0,-1852.0,-134209750.0,-2012.0,-145770700.0,0.0,0.0,0.0,215300.0,-27.0,-1881200.0,18.0,1294800.0,1.0,72600.0,1
고무제품 제조업,16228558.0,127555468056.0,9018738114.0,1131696.0,6186265192.0,-636373.0,1422181975.0,-509752.0,-7680435304.0,-283133.0,-4863955949.0,-4650.0,-536214950.0,-144287.0,-1168203700.0,0.0,0.0,-69897.0,-581665515.0,-7784.0,-530324040.0,1828.0,-14713478.0,12601.0,86701615.0,9
"곡물가공품, 전분 및 전분제품 제조업",3554212.0,7900083047.0,57166231.0,92483.0,215075443.0,-127659.0,-304727142.0,44525.0,105932613.0,46418.0,126195693.0,1.0,10670.0,-3600.0,-38161745.0,0.0,0.0,0.0,0.0,1706.0,17887995.0,-8825.0,-14572235.0,-524.0,-1708679.0,7
