티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4855,343220,1650481075,-2.12,0,0.0,-168799.0,-813739985.0,166641.0,803223255.0,459.0,2224640.0,154.0,747670.0,305.0,1476970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828.0,8907105.0,-129.0,-615015.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7790,28241,218985575,-3.23,5796260,2.65,-2279.0,-17722930.0,1652.0,12841380.0,307.0,2403210.0,307.0,2403210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,2362200.0,15.0,116140.0
027410,BGF,유가,기타 금융업,지주회사,4040,266435,1062114613,-1.82,17529655,1.65,-71192.0,-284289620.0,68514.0,273583698.0,684.0,2793222.0,-227.0,-844535.0,0.0,0.0,0.0,0.0,911.0,3637757.0,0.0,0.0,0.0,0.0,0.0,-3335.0,1994.0,7916035.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,115500,58371,6692976500,0.43,410595500,5.76,-2670.0,-307536900.0,-10608.0,-1253580200.0,13393.0,1574604500.0,-4926.0,-554365300.0,7291.0,845278900.0,6595.0,766622300.0,0.0,0.0,3546.0,412552900.0,887.0,104520000.0,-115.0,-13487400.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,17830,950490,16726622625,-3.2,3269754270,17.26,-48023.0,-844142775.0,59127.0,1029556215.0,-17344.0,-292773680.0,-93377.0,-1629612730.0,-3050.0,-53664860.0,-20272.0,-356458070.0,0.0,0.0,725.0,13364980.0,-11627.0,-204143600.0,6343.0,109205070.0,-103.0,-1844830.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",44300,6357,281500850,-6.83,3809700,0.98,-1106.0,-48851100.0,-926.0,-41507950.0,2015.0,89606400.0,12.0,681800.0,3.0,133400.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,88791200.0,2.0,89500.0,15.0,663150.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,25900,2670,69323000,-5.99,2334200,3.37,-110.0,-2715200.0,100.0,2453200.0,10.0,263250.0,10.0,263250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1250.0
001040,CJ,유가,기타 금융업,지주회사,171600,217303,37179097650,-6.59,2760145100,6.63,6796.0,1126420900.0,46350.0,7947484300.0,-53338.0,-9109035150.0,-5920.0,-1012446700.0,-1390.0,-237093850.0,-7934.0,-1354641100.0,-515.0,-87902300.0,-33813.0,-5778444950.0,-2763.0,-467277050.0,138.0,25832350.0,54.0,9297600.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4830,871075,4148612171,-3.98,162075520,3.91,-132784.0,-634116618.0,134178.0,640917043.0,-833.0,-4158105.0,710.0,3199045.0,51.0,243135.0,0.0,0.0,0.0,0.0,0.0,0.0,-1594.0,-7600285.0,-21.0,-62250.0,-540.0,-2580070.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,149900,20518,3053237700,-6.2,19787500,0.65,-3975.0,-592170750.0,1370.0,202432250.0,2003.0,299964900.0,2010.0,300998600.0,-23.0,-3384200.0,0.0,0.0,0.0,0.0,16.0,2350500.0,0.0,0.0,595.0,88735800.0,7.0,1037800.0
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",108900,143701,15354293050,-8.79,1324233100,7.64,19099.0,2043656800.0,71767.0,7639466900.0,-91523.0,-9753442600.0,-3806.0,-407037600.0,-2015.0,-214302750.0,-9814.0,-1044608300.0,0.0,0.0,-74224.0,-7909653850.0,-1666.0,-178048800.0,489.0,52239400.0,168.0,18079500.0
