날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-09-01,-628605211641,1665647918093,-540202924233,-496839782219,0,KOSPI
2026-09-01,-278690105528,-7147518624,438928465348,-153090841196,0,KOSDAQ
