날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-09-15,-952218923730,1644730848509,859552718734,-1552064643513,0,KOSPI
2026-09-15,121445090329,5804532239,-154403736066,27154113498,0,KOSDAQ
