티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4155,51907,215709277,-0.95,1140315,0.53,37280.0,154897350.0,-34186.0,-142032112.0,-6173.0,-25657453.0,-82.0,-341020.0,0.0,0.0,-8.0,-33220.0,0.0,0.0,0.0,0.0,-6083.0,-25283213.0,3078.0,12788050.0,1.0,4165.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7480,5873,43716810,-0.66,238480,0.55,3017.0,22483830.0,-2464.0,-18355030.0,-219.0,-1627210.0,-217.0,-1612320.0,0.0,0.0,-2.0,-14890.0,0.0,0.0,0.0,0.0,0.0,0.0,-360.0,-2693930.0,26.0,192340.0
027410,BGF,유가,기타 금융업,지주회사,3745,106101,397535702,-0.53,3523240,0.89,-1108.0,-3988055.0,-4104.0,-15543880.0,5512.0,20658685.0,-901.0,-3454560.0,0.0,0.0,-5.0,-18690.0,-1727.0,-6460648.0,0.0,0.0,8145.0,30592583.0,-300.0,-1126750.0,0.0,0.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,141800,31249,4429016500,-2.81,1680515900,35.87,1468.0,207178800.0,1481.0,210402700.0,-2953.0,-418317900.0,853.0,119951800.0,-6.0,-724800.0,1543.0,218953100.0,0.0,0.0,-5309.0,-751684200.0,-34.0,-4813800.0,14.0,2138900.0,-10.0,-1402500.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,16040,856790,13754863115,0.19,1112640130,7.46,-101831.0,-1646635245.0,-143784.0,-2303163715.0,257059.0,4134288150.0,-1865.0,-27343685.0,4886.0,78637770.0,52753.0,850257800.0,0.0,0.0,193842.0,3112960855.0,7442.0,119759560.0,-10887.0,-175510040.0,-557.0,-8979150.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",37050,5438,201692600,-2.5,1521600,0.56,42.0,1529700.0,-377.0,-14349950.0,328.0,12559850.0,328.0,12559850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,260400.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,26700,1270,34085525,0.0,0,0.0,-979.0,-26304725.0,-1.0,-36300.0,980.0,26341025.0,980.0,26341025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,131500,59887,7856745500,-1.79,876781300,9.22,6296.0,823875250.0,-10950.0,-1435828150.0,4443.0,584317800.0,-4743.0,-621199850.0,1808.0,237327800.0,4333.0,568795400.0,0.0,0.0,-643.0,-84311450.0,3687.0,483572700.0,211.0,27635100.0,0.0,0.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",5590,455568,2544120665,-0.53,79508510,3.13,19004.0,103248410.0,-28494.0,-156621750.0,9273.0,52121740.0,-791.0,-4643860.0,0.0,0.0,-2.0,-10550.0,0.0,0.0,10041.0,56637150.0,25.0,139000.0,514.0,2920830.0,-297.0,-1669230.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,129700,2329,299566600,-0.92,14240100,4.75,-119.0,-15849900.0,-925.0,-118992700.0,1044.0,134842600.0,1045.0,134970800.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-128200.0,0.0,0.0,0.0,0.0,0.0,0.0
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",71700,26286,1894891750,-1.78,408920400,17.34,13721.0,988686650.0,-7681.0,-552945100.0,-6064.0,-437468250.0,-5554.0,-400322800.0,153.0,11040700.0,501.0,36053200.0,0.0,0.0,-1110.0,-80353350.0,-54.0,-3886700.0,10.0,720000.0,14.0,1006700.0
011150,CJ씨푸드,유가,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",1955,86712,170530927,-1.61,15650828,9.18,24917.0,49096508.0,-24954.0,-49169143.0,27.0,52785.0,27.0,52785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19850.0
011155,CJ씨푸드1우,KOSPI,기타/미분류,기타/미분류,6290,1139,7188210,-3.23,25160,0.35,-401.0,-2530040.0,-4.0,-25160.0,5.0,31200.0,5.0,31200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2524000.0
001045,CJ우,KOSPI,기타/미분류,기타/미분류,68200,2101,142959350,-0.58,0,0.0,1527.0,103903650.0,-747.0,-50817400.0,-968.0,-65873850.0,32.0,2164700.0,0.0,0.0,-667.0,-45378450.0,0.0,0.0,0.0,0.0,-333.0,-22660100.0,189.0,12855700.0,-1.0,-68100.0
