Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,4684654,77178681255,8505641454,35124.0,11272896205.0,20021.0,-5308923036.0,23515.0,-5967049732.0,28873.0,-1673933642.0,3742.0,295051000.0,24877.0,-116849718.0,0.0,0.0,2313.0,-1643754650.0,-36291.0,-2827676922.0,61650.0,-22953974.0,-140310.0,26030537.0,23
1차 철강 제조업,13154585,227773584023,15757454509,-795918.0,-42636521303.0,261053.0,10468609212.0,420130.0,24201018831.0,8294.0,-5916510321.0,-1440.0,182746510.0,183609.0,19981744717.0,-4353.0,-74992805.0,196280.0,8340686428.0,36772.0,1654582402.0,107666.0,8005782209.0,7069.0,-38888949.0,61
가구 제조업,325180,760437505,11155826,-19334.0,7399181.0,18707.0,-13257213.0,-316.0,-182827.0,-302.0,61963.0,0.0,0.0,-7.0,-66690.0,-9.0,-242800.0,0.0,0.0,2.0,64700.0,1296.0,6796450.0,-353.0,-755591.0,9
가전제품 및 정보통신장비 소매업,10162,53701145,1365310,4327.0,23316670.0,-3852.0,-20702350.0,-475.0,-2614320.0,-333.0,-2051400.0,0.0,0.0,-142.0,-562920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
가정용 기기 제조업,574322,6019769412,285859025,4712.0,-624879505.0,-7427.0,867008711.0,8889.0,-84162349.0,3680.0,-8738494.0,44.0,2626000.0,-1217.0,-95530820.0,0.0,0.0,0.0,0.0,6381.0,17420365.0,-7482.0,-159560237.0,1308.0,1593380.0,9
"가죽, 가방 및 유사제품 제조업",59142,666557846,67843060,7269.0,80507469.0,-12731.0,-150168836.0,5493.0,69888235.0,2785.0,36771170.0,0.0,0.0,-7593.0,-99355280.0,-63.0,-3311500.0,-4971.0,-64929675.0,15335.0,200713520.0,-31.0,-226868.0,0.0,0.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
개인 및 가정용품 임대업,18958,444317200,63575150,-2852.0,-67491050.0,-4480.0,-105221350.0,7344.0,172995600.0,-367.0,-8530050.0,-491.0,-11366750.0,-271.0,-6265750.0,0.0,0.0,8470.0,199087700.0,3.0,70450.0,-12.0,-283200.0,0.0,0.0,1
건물 건설업,11507288,235525619773,11693458891,-787352.0,-20505205971.0,241306.0,3992414667.0,625687.0,17335800554.0,181737.0,7752947549.0,34206.0,1194000325.0,36042.0,1391676275.0,-2640.0,-5654240.0,321945.0,5515071525.0,54656.0,1492117470.0,-79296.0,-848195395.0,-345.0,25186145.0,26
건물설비 설치 공사업,44894,735679630,18476360,-3602.0,-43772525.0,484.0,44482970.0,3816.0,15733855.0,3816.0,15733855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-700.0,-16492150.0,2.0,47850.0,2
