티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4545,385061,1756624160,-1.84,7583720,0.43,71606.0,326141890.0,10466.0,45813640.0,-93361.0,-423208175.0,-190.0,-863965.0,-514.0,-2317005.0,28.0,126960.0,0.0,0.0,-92695.0,-420199615.0,10.0,45450.0,11633.0,52842790.0,-344.0,-1590145.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7790,11649,89814200,1.3,12669560,14.11,6003.0,46263710.0,-4113.0,-31726850.0,-2150.0,-16549020.0,2.0,15580.0,0.0,0.0,-260.0,-1993910.0,0.0,0.0,-1897.0,-14609640.0,5.0,38950.0,100.0,774000.0,160.0,1238160.0
027410,BGF,유가,기타 금융업,지주회사,4745,356390,1665921775,-0.73,108927780,6.54,2128.0,5944000.0,18340.0,89977650.0,-40975.0,-191284490.0,-476.0,-2279585.0,0.0,0.0,-1020.0,-4824755.0,-5174.0,-24168720.0,-25683.0,-119655795.0,-8622.0,-40355635.0,20542.0,95527275.0,-35.0,-164435.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,133700,108572,14467034200,0.83,2453316100,15.88,-11636.0,-1564734850.0,27906.0,3725958650.0,-16459.0,-2186497100.0,-4675.0,-616251100.0,2864.0,384027500.0,606.0,83169950.0,0.0,0.0,-14938.0,-1995016400.0,-316.0,-42427050.0,-4.0,-546500.0,193.0,25819800.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,17190,1346233,23253476040,-1.66,1822868130,6.63,-10345.0,-195603320.0,-175817.0,-3027360385.0,94539.0,1647461915.0,76872.0,1340729705.0,-3151.0,-54313900.0,20641.0,355205085.0,30000.0,515677500.0,-24207.0,-413066760.0,-5615.0,-96752525.0,95658.0,1644786930.0,-4035.0,-69285140.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",46100,5481,253369700,0.22,978550,0.31,-806.0,-37453400.0,158.0,7137000.0,621.0,29080800.0,-184.0,-8306700.0,0.0,0.0,4.0,184400.0,0.0,0.0,0.0,0.0,801.0,37203100.0,0.0,0.0,27.0,1235600.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,32150,401,12855250,0.63,1160600,9.03,-78.0,-2501150.0,-130.0,-4183150.0,218.0,7005500.0,18.0,576550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,6428950.0,0.0,0.0,-10.0,-321200.0
001040,CJ,유가,기타 금융업,지주회사,202500,135736,27949398250,-2.64,2566719500,8.21,-56.0,-68392500.0,29882.0,6174737250.0,-29755.0,-6092023500.0,-18294.0,-3761601000.0,-890.0,-181752000.0,-4189.0,-857047250.0,0.0,0.0,-236.0,-44473750.0,-6082.0,-1234203000.0,-38.0,-7406250.0,-33.0,-6915000.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4875,541988,2652563731,-3.27,622761726,23.48,205572.0,1005250809.0,-142290.0,-695619308.0,-41871.0,-204827555.0,-42612.0,-208440070.0,0.0,0.0,729.0,3553875.0,0.0,0.0,0.0,0.0,12.0,58640.0,-7616.0,-37455025.0,-13795.0,-67348921.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,176500,8590,1521378900,-2.38,33290000,2.19,458.0,80808300.0,-872.0,-153915800.0,344.0,60718500.0,344.0,60718500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,530000.0,67.0,11859000.0
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",95400,82603,7952779900,-0.31,2217793050,23.97,-395.0,-46865750.0,8700.0,847878100.0,-8948.0,-862962050.0,-1129.0,-108769000.0,-60.0,-5787600.0,452.0,42572850.0,0.0,0.0,-7062.0,-679598150.0,-1149.0,-111382750.0,875.0,83987000.0,-232.0,-22037300.0
011150,CJ씨푸드,유가,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",2495,232372,583953465,-2.16,9649015,1.65,91959.0,230084459.0,-84733.0,-211963951.0,-7124.0,-17864293.0,96.0,239520.0,0.0,0.0,-2240.0,-5588800.0,0.0,0.0,-4234.0,-10653743.0,-746.0,-1861270.0,-600.0,-1525000.0,498.0,1268785.0
