날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-04-02,-1451708272004,378772014454,1209746108057,-136809850507,0,KOSPI
2026-04-02,-505481146399,-23957997103,615708173529,-86269030027,0,KOSDAQ
