Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,10635235,412594451577,4410841727,-924151.0,-83922320599.0,946711.0,49312303025.0,56405.0,36553278530.0,-1889.0,-2673838649.0,3780.0,770157000.0,-4492.0,7535445810.0,-136.0,-26323900.0,31853.0,9246934875.0,28564.0,22668897244.0,-63462.0,-1347818911.0,-15503.0,-595442045.0,23
1차 철강 제조업,13842037,442013918301,26576059231,-942688.0,-8019678942.0,668731.0,2523618447.0,299922.0,7715684910.0,356145.0,-1588697384.0,-52923.0,479172615.0,-36712.0,2950643940.0,5985.0,-20606935.0,-134468.0,3872196060.0,171278.0,2372316694.0,-14470.0,-2202686662.0,-11495.0,-16937753.0,59
가구 제조업,624041,3272099078,54243250,-50850.0,-164683469.0,46305.0,179674768.0,3976.0,-40069747.0,-1260.0,-17877111.0,0.0,0.0,-1753.0,-22220250.0,-13.0,-559700.0,-3416.0,-42962890.0,10418.0,43550204.0,756.0,25591067.0,-187.0,-512619.0,9
가전제품 및 정보통신장비 소매업,26452,194768510,0,2478.0,18258220.0,84.0,536350.0,-1105.0,-8053750.0,-979.0,-7133050.0,0.0,0.0,-156.0,-1140750.0,0.0,0.0,0.0,0.0,30.0,220050.0,-1470.0,-10837430.0,13.0,96610.0,2
가정용 기기 제조업,1945447,62953301912,3301269386,-354377.0,-13541116916.0,142156.0,-535386088.0,212432.0,14120191272.0,193662.0,12989963172.0,0.0,0.0,9738.0,591223350.0,0.0,0.0,50.0,2902600.0,8982.0,536102150.0,456.0,27375159.0,-667.0,-71063427.0,8
"가죽, 가방 및 유사제품 제조업",348903,4405568220,71192150,11759.0,171671340.0,-9473.0,-78070950.0,-8530.0,-124846455.0,3638.0,-5795810.0,-3.0,-34050.0,-12908.0,-146585205.0,-384.0,-537870.0,0.0,0.0,810.0,10155870.0,5789.0,25890320.0,455.0,5355745.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,25210,592336150,121914850,-258.0,-6705200.0,-8439.0,-199124150.0,8743.0,206912800.0,-1584.0,-37199000.0,6064.0,143403450.0,4267.0,100804650.0,0.0,0.0,0.0,0.0,30.0,699000.0,-46.0,-1083500.0,0.0,50.0,1
건물 건설업,16985867,65397374234,2254388343,3738291.0,12671345237.0,426599.0,-3693295306.0,-1234073.0,-8059335380.0,-203828.0,-1253882784.0,20560.0,247944068.0,-445085.0,-2373819980.0,4992.0,14788056.0,-244073.0,-2595837576.0,-367070.0,-2100343964.0,-2972301.0,-978108443.0,41484.0,59393892.0,24
건물설비 설치 공사업,75404,773119010,163320,18484.0,170277830.0,139.0,12047830.0,-18199.0,-187195080.0,-6506.0,-26336585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11693.0,-160858495.0,-1004.0,-3128780.0,580.0,7998200.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",10955605,297251209136,7499562397,-884135.0,-17767252233.0,1101635.0,44755912620.0,-223047.0,-26977965245.0,-102753.0,-7172155110.0,4541.0,-866810950.0,-97279.0,-4453776170.0,-542.0,-25002800.0,33490.0,-7645939625.0,-55323.0,-6631437545.0,8352.0,-22321837.0,-2805.0,11626695.0,16
"건축자재, 철물 및 난방장치 도매업",519345,842066562,2016215,-130055.0,-211617937.0,131355.0,213724153.0,189.0,306342.0,89.0,144892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,161450.0,-284.0,-462508.0,-1205.0,-1950050.0,1
"경비, 경호 및 탐정업",48929,3648865550,227159000,10471.0,780856050.0,2556.0,188578300.0,-13073.0,-972880350.0,-8237.0,-611428500.0,9.0,650400.0,1689.0,124932000.0,0.0,0.0,-6547.0,-488002050.0,13.0,965900.0,43.0,3220800.0,3.0,225200.0,1
고무제품 제조업,1248524,21863308298,1813253010,5055.0,224811044.0,177808.0,2409652553.0,-150939.0,-2691197437.0,-36170.0,-592796622.0,1537.0,120124030.0,-27304.0,-877647090.0,1292.0,-13208440.0,16876.0,1419190300.0,-107170.0,-2746858815.0,-31785.0,60065350.0,-139.0,-3331510.0,8
"곡물가공품, 전분 및 전분제품 제조업",3321746,9734944954,45918727,25744.0,-55033742.0,-30230.0,18908481.0,3717.0,712034.0,-1095.0,-26418917.0,0.0,0.0,-105.0,-322445.0,4531.0,26359172.0,0.0,0.0,386.0,1094224.0,1013.0,34178256.0,-244.0,1234971.0,7
"골판지, 종이 상자 및 종이용기 제조업",1826058,4890573614,36149359,-24300.0,94139236.0,41952.0,-22938760.0,-3927.0,-21328528.0,7197.0,66068594.0,0.0,0.0,-172.0,-1255240.0,0.0,0.0,-7963.0,-61073370.0,-2989.0,-25068512.0,-11918.0,-34549333.0,-1807.0,-15322615.0,9
