Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,38106492,197830598865,15805181370,-992755.0,-761167149.0,972893.0,-758599325.0,17577.0,1449977216.0,25539.0,937126166.0,-1219.0,-761318500.0,-12579.0,-936809650.0,8.0,13157000.0,-38.0,1399760300.0,5799.0,793736100.0,82992.0,643834770.0,-80707.0,-574045512.0,23
1차 철강 제조업,51256391,569169257649,23536829261,-130683.0,5568470673.0,-254825.0,-19873508004.0,436873.0,16308851209.0,125683.0,8983722109.0,61167.0,1951227895.0,10772.0,-615171345.0,-1364.0,-19025730.0,85492.0,4774822240.0,159518.0,1275175235.0,-89368.0,-1406130397.0,38003.0,-597683481.0,59
가구 제조업,484994,2547290621,39561144,43516.0,-32551356.0,4392.0,59122068.0,1844.0,67842035.0,2072.0,72179435.0,-167.0,-2134250.0,0.0,0.0,-50.0,-1826550.0,0.0,0.0,-11.0,-376600.0,-52094.0,-94031186.0,2342.0,-381561.0,9
가전제품 및 정보통신장비 소매업,26530,202024410,1330260,106.0,-464240.0,180.0,2757000.0,-15.0,-121020.0,-15.0,-121020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-58290.0,-262.0,-2113450.0,2
가정용 기기 제조업,829785,19231345536,1384588396,105399.0,-2947792142.0,-84576.0,2017148981.0,7365.0,561656448.0,-2591.0,-164449652.0,1307.0,96980050.0,299.0,17348050.0,0.0,0.0,-317.0,-19845200.0,8667.0,631623200.0,-29076.0,344322718.0,888.0,24663995.0,8
"가죽, 가방 및 유사제품 제조업",599379,8805613480,31289230,-137230.0,-2204437320.0,109085.0,1698869545.0,50654.0,792470435.0,9031.0,141665880.0,-3476.0,-56937660.0,-41402.0,-642194255.0,760.0,10477380.0,31411.0,493202385.0,54330.0,846256705.0,-24329.0,-314046540.0,1820.0,27143880.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,10212,253053775,3941400,4191.0,103596375.0,-2720.0,-67179875.0,-1317.0,-32591150.0,-135.0,-3347650.0,-18.0,-444450.0,836.0,20698350.0,0.0,0.0,-2000.0,-49497400.0,0.0,0.0,2.0,45900.0,-156.0,-3871250.0,1
건물 건설업,27678365,883135094924,31163719075,-15450.0,-4676568950.0,-55251.0,1357670638.0,-10580.0,928690979.0,175529.0,5723929265.0,1521.0,202413825.0,-50095.0,-1849633775.0,-1346.0,-3913965.0,-112357.0,-2104802900.0,-34256.0,-1116916156.0,86493.0,2504200951.0,-5212.0,-113993618.0,24
건물설비 설치 공사업,83171,1480000950,470040,1156.0,-33724815.0,-2481.0,13859035.0,-276.0,9795490.0,996.0,37244090.0,-68.0,-1467750.0,0.0,0.0,0.0,0.0,0.0,0.0,-1204.0,-25980850.0,1961.0,14384400.0,-360.0,-4314110.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",10248413,533830074209,29205867780,1173692.0,34242259006.0,-1131167.0,-75412422134.0,182108.0,43879617855.0,-95975.0,4835074125.0,-12763.0,1463305725.0,21413.0,9934132125.0,0.0,0.0,64374.0,13584045725.0,205060.0,14027763555.0,-207005.0,-2579701397.0,-17628.0,-129753330.0,16
"건축자재, 철물 및 난방장치 도매업",446626,738526366,33573368,-15350.0,-25541993.0,16296.0,27102981.0,-117.0,-194922.0,-117.0,-194922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-829.0,-1366066.0,1
"경비, 경호 및 탐정업",31444,2727746050,567683400,4719.0,408740950.0,-4546.0,-396736750.0,-212.0,-15389900.0,32.0,3845500.0,-171.0,-14796750.0,107.0,9380300.0,0.0,0.0,-130.0,-9496350.0,-50.0,-4323200.0,36.0,3123800.0,3.0,261900.0,1
고무제품 제조업,1274716,23858814519,2474111590,100402.0,3208658035.0,-80816.0,-2346149145.0,-22738.0,-993844925.0,-8082.0,841971810.0,-8427.0,-411172510.0,2082.0,-20437060.0,360.0,17120945.0,-21300.0,-1266363750.0,12569.0,-155406060.0,833.0,122515500.0,2319.0,8820535.0,8
"곡물가공품, 전분 및 전분제품 제조업",1637907,3594568368,47813048,27672.0,-77918515.0,-93201.0,-90593982.0,-321.0,-7407628.0,1935.0,7735161.0,-730.0,-2159995.0,0.0,0.0,-1126.0,-3342644.0,-400.0,-9640150.0,0.0,0.0,60268.0,189874130.0,5582.0,-13954005.0,7
"골판지, 종이 상자 및 종이용기 제조업",3294601,8154642937,257488949,-110596.0,327732945.0,134407.0,-201567933.0,-30188.0,-213210360.0,-9836.0,-27396510.0,0.0,0.0,0.0,0.0,0.0,0.0,-20352.0,-185813850.0,0.0,0.0,14393.0,124789838.0,-8016.0,-37744490.0,9
"과실, 채소 가공 및 저장 처리업",248662,710709399,7881598,-8285.0,-21794123.0,9309.0,28031975.0,-758.0,-5131660.0,-758.0,-5131660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1223.0,-1552208.0,957.0,446016.0,3
광고업,2050506,15051419756,2790072672,35426.0,2187136451.0,1508.0,-656756927.0,-41169.0,-1458999534.0,13803.0,-499770284.0,-5923.0,-115398965.0,-8977.0,-108847035.0,0.0,0.0,4094.0,60718460.0,-44659.0,-805236700.0,-8238.0,-99788354.0,12473.0,28408364.0,19
교육지원 서비스업,19608,56545715,493010,-1213.0,-3458030.0,1372.0,3927805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7240.0,-159.0,-462535.0,1
"구조용 금속제품, 탱크 및 증기발생기 제조업",20102263,224937527039,4770095883,64902.0,519547982.0,26045.0,3120711673.0,-84538.0,-3384799277.0,96765.0,5388649068.0,-13117.0,-663194700.0,-155990.0,-7935037450.0,4.0,75070.0,1828.0,494484675.0,-14090.0,-674341640.0,37278.0,208468373.0,-43687.0,-463928751.0,21
귀금속 및 장신용품 제조업,1493342,3089555071,83283329,-195476.0,-424036357.0,176512.0,380592031.0,-216.0,-395859.0,-216.0,-395859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,1630723.0,18605.0,42209462.0,2
그외 기타 개인 서비스업,559551,48319564275,758225300,1514.0,130709950.0,-398267.0,-34301540100.0,396939.0,34187715750.0,-2976.0,-257748700.0,-1527.0,-131169650.0,-1359.0,-116721700.0,0.0,0.0,-5350.0,-455948250.0,408150.0,35149216200.0,-1652.0,-144837600.0,1466.0,127952000.0,1
그외 기타 운송장비 제조업,1372660,225945473297,28384825255,212224.0,38105951993.0,-280262.0,-54533143121.0,65123.0,15565456122.0,78208.0,18555476042.0,-4865.0,-1132071250.0,12081.0,2732257580.0,-1935.0,-447919500.0,24427.0,5923191000.0,-42696.0,-10043012000.0,3946.0,829416355.0,-1031.0,32318651.0,5
"그외 기타 전문, 과학 및 기술 서비스업",3522680,97737064637,2515749777,273006.0,3401901031.0,-311788.0,-8250847508.0,35362.0,3659311580.0,33186.0,3834137690.0,3949.0,70534400.0,12439.0,660786675.0,553.0,21080550.0,-11842.0,-1839878700.0,-1923.0,920960565.0,24129.0,1391623372.0,-20709.0,-201988475.0,16
그외 기타 제품 제조업,4639949,11537290146,268770002,277536.0,726440980.0,-239124.0,-592752889.0,-30497.0,-163912561.0,-323.0,1021969.0,0.0,0.0,0.0,0.0,0.0,0.0,10597.0,247551400.0,-40771.0,-412485930.0,-236.0,11753880.0,-7679.0,18470590.0,10
금속 주조업,1161907,2469876970,6539784,41023.0,104784133.0,-27052.0,-29275883.0,-392.0,-2473882.0,-392.0,-2473882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27724.0,216692524.0,-41303.0,-289726892.0,3
금융 지원 서비스업,111031126,859877357317,42191610163,-6633593.0,-64481745461.0,2240615.0,15434701892.0,844232.0,31833722433.0,268736.0,34243568666.0,4127.0,-1394432905.0,156775.0,-4516532495.0,720.0,-31054335.0,-91175.0,-5663641110.0,505060.0,9193223092.0,3680723.0,17995599432.0,-131977.0,-782278296.0,89
