날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-06-02,-54581539354,4361786494,6353747500232,-6303527747372,0,KOSPI
2026-06-02,132690134421,-63745533503,-409002461721,340057860803,0,KOSDAQ
