날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-06-26,-4122382290990,221051275471,8191914462922,-4290583447403,0,KOSPI
2026-06-26,308372951014,9492355531,-668824333913,350959027368,0,KOSDAQ
