날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-06-23,-4476010594245,89796266883,8590959838666,-4204745511304,0,KOSPI
2026-06-23,132908232996,-9623375209,-397909280946,274624423159,0,KOSDAQ
