날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-01-16,308347116093,194906588329,-938252028497,434998324075,0,KOSPI
2026-01-16,39723378639,-12482311497,56709042086,-83950109228,0,KOSDAQ
