날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-07-28,183030837507,2648907645,4315196845084,-4500876590236,0,KOSPI
2026-07-28,-134525121851,502558134,48033985609,85988578108,0,KOSDAQ
