날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-06-08,-1716421115525,218092546603,1762763256491,-264434687569,0,KOSPI
2026-06-08,-146572094527,-26541828664,-124534282675,297648205866,0,KOSDAQ
