Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,29448993,188966762830,4916557824,76265.0,-8418700645.0,-76970.0,-3108612812.0,142373.0,10558732389.0,42117.0,1693197753.0,-14266.0,-2735489000.0,65645.0,6205031040.0,401.0,25184500.0,14455.0,3260577350.0,33683.0,2078738246.0,-33138.0,1178071323.0,-108530.0,-209490255.0,23
1차 철강 제조업,30855760,459401786665,19981658015,392088.0,-47861928730.0,25607.0,12542041383.0,-437532.0,36273211038.0,83512.0,13756635758.0,-50753.0,7527852625.0,-4284.0,8889189310.0,4205.0,24033715.0,-86010.0,12119209290.0,-361456.0,-5901643910.0,-7997.0,-780477450.0,27834.0,-172846241.0,59
가구 제조업,566348,1686397840,29623148,16845.0,-45018110.0,8967.0,205050747.0,-2432.0,-45925610.0,-72.0,-1517540.0,-13.0,-161320.0,-21.0,-260310.0,-81.0,-3016600.0,-2234.0,-40593190.0,-11.0,-376650.0,-21984.0,-106082935.0,-1396.0,-8024092.0,9
가전제품 및 정보통신장비 소매업,20224,151754330,3479880,4707.0,37722100.0,-1347.0,-10440645.0,-3120.0,-25283445.0,-637.0,-5172400.0,0.0,0.0,0.0,0.0,0.0,0.0,-2483.0,-20111045.0,0.0,0.0,0.0,0.0,-240.0,-1998010.0,2
가정용 기기 제조업,720330,13366066046,1172585628,-7600.0,1189737366.0,38179.0,761835381.0,-28458.0,-1946935663.0,-6668.0,-445063763.0,-4463.0,-310132800.0,-15343.0,-1064923300.0,0.0,0.0,0.0,0.0,-1984.0,-126815800.0,763.0,-7959773.0,-2884.0,3322689.0,8
"가죽, 가방 및 유사제품 제조업",382700,3874422500,37002800,-41007.0,-603687730.0,4407.0,125684245.0,35890.0,465056130.0,831.0,7301320.0,-363.0,-4819310.0,46632.0,622687435.0,-25.0,4560475.0,-19446.0,-274949120.0,8316.0,111006780.0,-460.0,-799265.0,1170.0,13746620.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,25502,636427750,14290950,-1940.0,-50055200.0,-2149.0,-54655300.0,4188.0,107034950.0,1208.0,30332650.0,5011.0,125786200.0,-789.0,-18262250.0,0.0,0.0,-1183.0,-29346650.0,-59.0,-1475000.0,8.0,368850.0,-107.0,-2693300.0,1
건물 건설업,33246211,941368450721,44191212272,1608196.0,48591974976.0,-1378192.0,-41374768691.0,-250651.0,-7866882530.0,161234.0,4020519755.0,-11743.0,-484144650.0,-132031.0,-3860404250.0,2167.0,-4847745.0,-61434.0,-1474014475.0,-210556.0,-6052674265.0,39494.0,1163385061.0,-18847.0,-513708816.0,24
건물설비 설치 공사업,67347,744243334,1999610,6838.0,117546590.0,-2149.0,-78663210.0,-3613.0,-16407455.0,-3532.0,-14761655.0,-81.0,-1645800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13090.0,-1076.0,-22462835.0,2
