날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-09-09,942233200073,1780436081522,-2287862391327,-434806890268,0,KOSPI
2026-09-09,-19008493475,9233823962,-254824327239,264598996752,0,KOSDAQ
