날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-05-26,816766462945,-110171267773,-574538032703,-132057162469,0,KOSPI
2026-05-26,-25644254623,-101791409753,230581287629,-103145623253,0,KOSDAQ
