날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-06-19,-1224429261550,-67896954686,1647837497702,-355511281466,0,KOSPI
2026-06-19,-583828934748,11195943963,74969852274,497663138511,0,KOSDAQ
