Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,16421661.0,166142699123.0,10108081648.0,-346016.0,-7037782347.0,85458.0,24826363116.0,-203459.0,-17722808474.0,-46370.0,-2411583373.0,-5916.0,-763231365.0,-39922.0,-7270192936.0,-2143.0,-142644000.0,-63317.0,-3714142925.0,-45635.0,-3411193525.0,462144.0,-440053327.0,1873.0,374281032.0,23
1차 철강 제조업,19746158.0,320049566907.0,38387403494.0,-184886.0,13752346874.0,559770.0,21163676848.0,-331297.0,-33323062098.0,-85568.0,-8292675653.0,-43844.0,-3529288320.0,-81445.0,-8533249075.0,-2990.0,-61749730.0,-56812.0,-7353613710.0,-60576.0,-5529714030.0,-48483.0,-1791414305.0,4896.0,198452681.0,59
ETF,21236261.0,1355027135307.0,0.0,-345087.0,-9797267368.0,170661.0,-14972384140.0,171103.0,28586231611.0,647078.0,158018863773.0,-46890.0,-7001403246.0,108126.0,-48511294478.0,-392871.0,-74425416876.0,-153974.0,-962719531.0,10434.0,1614392879.0,5603.0,-3796816767.0,-2280.0,-19763336.0,7
가구 제조업,1006292.0,2022625292.0,84202301.0,-12211.0,54948343.0,5689.0,-126203756.0,-2206.0,-32470196.0,-1152.0,-4906896.0,-23.0,-469510.0,-8.0,-117190.0,-102.0,-2670550.0,-878.0,-22941150.0,-43.0,-1364900.0,12267.0,115217693.0,-3539.0,-11492084.0,9
가전제품 및 정보통신장비 소매업,51267.0,300502350.0,10203920.0,649.0,8042565.0,-2609.0,-16276410.0,-300.0,-1921325.0,-289.0,-1849625.0,0.0,0.0,-11.0,-71700.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,8990000.0,260.0,1165170.0,2
가정용 기기 제조업,1579699.0,14009401289.0,1458500861.0,159353.0,816656279.0,-85435.0,409451579.0,-82201.0,-1404436706.0,-14395.0,-278782255.0,-1401.0,-93251300.0,-24219.0,-75271476.0,0.0,0.0,-4772.0,-317646650.0,-7368.0,-535042410.0,3963.0,264595935.0,4320.0,-86267087.0,9
"가죽, 가방 및 유사제품 제조업",289829.0,2201839469.0,200449548.0,61156.0,415119565.0,-96156.0,-734833706.0,30277.0,268572342.0,-868.0,-14736698.0,2976.0,36081730.0,21902.0,257068440.0,-32.0,-1719800.0,3673.0,-46631650.0,2426.0,27711120.0,4561.0,56758980.0,162.0,-5617181.0,5
개인 및 가정용품 수리업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,30910.0,681800475.0,79399450.0,-3326.0,-73989325.0,6502.0,143679650.0,-2843.0,-62383275.0,89.0,1951150.0,-1180.0,-25907925.0,-1752.0,-38426500.0,0.0,0.0,0.0,0.0,0.0,0.0,-332.0,-7283200.0,-1.0,-23850.0,1
건물 건설업,20898209.0,407325952376.0,13413350294.0,-1666014.0,-40746441282.0,1628872.0,44598365603.0,-16334.0,-3981443921.0,106092.0,1868577174.0,-44808.0,-1008568380.0,-134148.0,-3212477280.0,-3938.0,-8766165.0,46314.0,1417567940.0,15791.0,-2993346635.0,22072.0,-846990990.0,31404.0,976510590.0,24
