티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4985.0,582465.0,2839780861.0,5.28,5117145.0,0.18,-170722.0,-839881496.0,98563.0,483088205.0,79533.0,391108471.0,82893.0,407757420.0,-971.0,-4804690.0,0.0,0.0,0.0,0.0,-2123.0,-10518249.0,-266.0,-1326010.0,-7595.0,-35418715.0,221.0,1103535.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7860.0,27271.0,212750220.0,0.38,3240450.0,1.52,2173.0,16745180.0,-565.0,-4203800.0,-1327.0,-10335730.0,-1301.0,-10131510.0,-6.0,-46920.0,-6.0,-47260.0,0.0,0.0,0.0,0.0,-14.0,-110040.0,-293.0,-2299090.0,12.0,93440.0
027410,BGF,유가,기타 금융업,지주회사,4030.0,247502.0,983174650.0,0.88,3223450.0,0.33,-75708.0,-303242800.0,64352.0,258041375.0,11295.0,44956680.0,11814.0,47055155.0,-1.0,-3985.0,-250.0,-1003345.0,295.0,1177745.0,0.0,0.0,-563.0,-2268890.0,0.0,0.0,61.0,244745.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,118800.0,56804.0,6715550550.0,1.63,490782000.0,6.81,-8326.0,-989742000.0,11735.0,1386098800.0,-20.0,4333200.0,-38.0,-1439500.0,1461.0,174333700.0,74.0,9642300.0,0.0,0.0,-826.0,-96714600.0,-80.0,-9394900.0,-3389.0,-400690000.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,16710.0,1193442.0,19766853695.0,1.95,846779005.0,3.73,-147316.0,-2444960665.0,529600.0,8780839970.0,-139776.0,-2294621765.0,14241.0,254538095.0,-13404.0,-222424925.0,-43870.0,-727561725.0,0.0,0.0,-102414.0,-1696315550.0,-37238.0,-611620305.0,-242477.0,-4040732435.0,-31.0,-525105.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",41700.0,3428.0,140318050.0,0.85,0.0,0.0,18.0,778800.0,-41.0,-1739150.0,-31.0,-1243150.0,3.0,172050.0,-4.0,-164200.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-1251000.0,3.0,127500.0,51.0,2076000.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,24000.0,3821.0,88677200.0,2.35,0.0,0.0,-208.0,-4748250.0,208.0,4763750.0,1.0,23150.0,1.0,23150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15550.0,-1.0,-23100.0
001040,CJ,유가,기타 금융업,지주회사,204500.0,209210.0,42216319400.0,3.13,1152218800.0,2.19,-24948.0,-5004338300.0,-21514.0,-4451793600.0,41669.0,8468243850.0,22085.0,4503199750.0,-424.0,-85966400.0,1307.0,260819600.0,102.0,19953100.0,-6547.0,-1310691550.0,24353.0,4922938700.0,4526.0,932986950.0,267.0,54901100.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",6080.0,703891.0,4255773045.0,-0.33,47678620.0,1.12,-91486.0,-558461390.0,84962.0,519547250.0,6339.0,37941650.0,7361.0,44155160.0,-52.0,-315910.0,0.0,0.0,0.0,0.0,0.0,0.0,-970.0,-5897600.0,-988.0,-6048000.0,1173.0,7020490.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,171200.0,15481.0,2604544000.0,2.7,18153800.0,0.7,-2593.0,-448061300.0,-2449.0,-415985600.0,5452.0,933603900.0,5281.0,903924400.0,-15.0,-2543800.0,-90.0,-13982700.0,0.0,0.0,0.0,0.0,276.0,46206000.0,-410.0,-69557000.0,0.0,0.0
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",102900.0,98881.0,10043373550.0,3.63,356832900.0,2.9,-32030.0,-3257886550.0,17729.0,1787074950.0,16167.0,1659743700.0,3027.0,321259850.0,-3647.0,-374585150.0,-254.0,-24832250.0,-49.0,-4916750.0,18994.0,1935660150.0,-1904.0,-192842150.0,-1457.0,-147032400.0,-409.0,-41899700.0
011150,CJ씨푸드,유가,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",2845.0,719464.0,2048762659.0,-0.87,63784865.0,3.11,-116098.0,-330097131.0,137674.0,391537421.0,38.0,108225.0,38.0,108225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21429.0,-61007885.0,-185.0,-540630.0
011155,CJ씨푸드1우,KOSPI,기타/미분류,기타/미분류,16600.0,873.0,13944260.0,3.43,0.0,0.0,6.0,102000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-102000.0
001045,CJ우,KOSPI,기타/미분류,기타/미분류,93500.0,6677.0,613130150.0,2.63,0.0,0.0,-2506.0,-233826600.0,1478.0,138501250.0,515.0,47483550.0,2.0,318800.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,47164750.0,0.0,0.0,495.0,46162600.0,18.0,1679200.0
097950,CJ제일제당,유가,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",215500.0,85627.0,18148078250.0,1.17,1899643000.0,8.19,-18156.0,-3918550500.0,26704.0,5722248750.0,-8734.0,-1838537250.0,-2834.0,-583890250.0,-310.0,-66035500.0,-1861.0,-395728000.0,0.0,0.0,-2747.0,-583574750.0,-982.0,-209292250.0,128.0,22520500.0,58.0,12318500.0
097955,CJ제일제당 우,KOSPI,기타/미분류,기타/미분류,139900.0,12596.0,1746390700.0,-0.07,23805650.0,1.36,3009.0,416434150.0,1781.0,247250650.0,-4642.0,-643559500.0,-4213.0,-584137100.0,0.0,0.0,0.0,0.0,0.0,0.0,-429.0,-59422400.0,0.0,0.0,-198.0,-27096100.0,50.0,6970800.0
000480,시알홀딩스,유가,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조",4725.0,30625.0,143610020.0,0.0,3165860.0,2.2,1907.0,8968210.0,-1656.0,-7779330.0,-367.0,-1733830.0,44.0,207450.0,0.0,0.0,-139.0,-656080.0,0.0,0.0,0.0,0.0,-272.0,-1285200.0,116.0,544950.0,0.0,0.0
000590,CS홀딩스,유가,기타 금융업,"브랜드 수익, 자회사 배당",76700.0,966.0,73840100.0,-0.13,0.0,0.0,-30.0,-2272300.0,39.0,2960700.0,-9.0,-688400.0,-9.0,-688400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012030,DB,유가,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",1653.0,1079637.0,1753496312.0,1.79,150423.0,0.01,-385790.0,-627988579.0,278632.0,451638504.0,149307.0,244793854.0,-40.0,-66120.0,-209.0,-337879.0,0.0,0.0,0.0,0.0,30689.0,49550368.0,118867.0,195647485.0,-41600.0,-67567210.0,-549.0,-876569.0
005830,DB손해보험,유가,보험업,"자동차보험,화재보험,해상보험,특종보험,장기보험",143300.0,267752.0,37855716000.0,4.98,4154031600.0,10.15,-53778.0,-7584818950.0,-17284.0,-2512950750.0,72261.0,10269186700.0,-8146.0,-1105288650.0,-102.0,-15260550.0,-9256.0,-1324501150.0,13000.0,1826843150.0,13969.0,1991927400.0,63029.0,8928433000.0,-949.0,-136092600.0,-250.0,-35324400.0
016610,DB증권,유가,금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매",13090.0,335938.0,4247964970.0,6.51,12959780.0,0.24,-63729.0,-810869155.0,97098.0,1236276775.0,-36948.0,-469722250.0,-37358.0,-476306620.0,-38.0,-465090.0,-1923.0,-23223100.0,0.0,0.0,3038.0,38786810.0,-667.0,-8514250.0,3590.0,44452440.0,-11.0,-137810.0
000990,DB하이텍,유가,반도체 제조업,반도체 제조,101100.0,686242.0,69132437650.0,-3.44,4763527050.0,5.4,32066.0,3202116250.0,-152277.0,-15364953350.0,120707.0,12213211250.0,171782.0,17325739950.0,-7523.0,-756316900.0,31816.0,3207438350.0,-35.0,-3505050.0,-42167.0,-4231718750.0,-32915.0,-3303240300.0,-570.0,-57575700.0,74.0,7201550.0
