날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-07-27,859536458189,42735560223,1978839287911,-2881111306323,0,KOSPI
2026-07-27,273119741617,24066736198,-154989078193,-142197399622,0,KOSDAQ
