날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-03-13,-1043403661756,42386370855,2451168486203,-1450151195302,0,KOSPI
2026-03-13,252617477170,-37287967103,-132474282283,-82855227784,0,KOSDAQ
