Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,24717005,192030717027,4981566228,-108943.0,-20201629817.0,-369215.0,-4089635759.0,-227257.0,25310384835.0,-73765.0,8288371083.0,-4567.0,-116615797.0,-6904.0,6621776526.0,-5.0,-296900.0,7179.0,4275137517.0,-149274.0,6233172706.0,743341.0,-649047732.0,-37926.0,-370071527.0,23
1차 철강 제조업,22342687,786785399091,15623971140,-95437.0,-92106187926.0,333741.0,110591089506.0,-173294.0,-12579195434.0,16560.0,-18500294295.0,9751.0,1054604739.0,-78310.0,4510596580.0,3926.0,2701919740.0,-80096.0,-209801863.0,-43832.0,-1751203385.0,-75460.0,-5785888626.0,10450.0,-119817520.0,59
가구 제조업,1115983,3493229443,85346635,-62696.0,-379388375.0,32662.0,-63390291.0,32429.0,372995859.0,662.0,8550864.0,-658.0,-8570115.0,1335.0,52579610.0,-100.0,-4166050.0,13769.0,174909880.0,17421.0,149691670.0,-3760.0,73750433.0,1365.0,-3967626.0,9
가전제품 및 정보통신장비 소매업,594883,5421923265,26438680,-68200.0,-628471250.0,47578.0,437600250.0,19783.0,183607700.0,-1015.0,-8873010.0,0.0,0.0,0.0,0.0,0.0,0.0,20798.0,192480710.0,0.0,0.0,-472.0,-4419050.0,1311.0,11682350.0,2
가정용 기기 제조업,1229419,58148744563,1814866394,-101803.0,-7193079815.0,72788.0,4409495437.0,25963.0,2500862711.0,3254.0,304168986.0,1994.0,135085550.0,38194.0,3237539475.0,0.0,0.0,-33427.0,-2263600950.0,15948.0,1087670450.0,2659.0,243588677.0,393.0,39132990.0,8
"가죽, 가방 및 유사제품 제조업",542851,6079720895,30277370,-79813.0,-834292000.0,118513.0,1372522055.0,-34328.0,-451979645.0,-8522.0,-113584965.0,-1232.0,-16429620.0,-6340.0,-80646320.0,-45.0,-2598400.0,89.0,1611440.0,-18278.0,-240331780.0,-2649.0,-64878900.0,-1723.0,-21371510.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,32836,833580950,64987600,-5454.0,-138592500.0,5068.0,128715450.0,435.0,11128850.0,450.0,11332350.0,-4733.0,-120243150.0,1143.0,29142200.0,0.0,0.0,4497.0,114363700.0,0.0,0.0,-28.0,-720500.0,-21.0,-531300.0,1
건물 건설업,39712804,313600918392,8611071006,-1663202.0,-12501542663.0,196803.0,-1434079399.0,978736.0,8735786725.0,210768.0,1330993365.0,11154.0,515559845.0,446434.0,4108969040.0,-2673.0,-7997360.0,143940.0,1233120665.0,167653.0,1523577620.0,466152.0,5108035242.0,21511.0,91800095.0,24
건물설비 설치 공사업,71592,549077932,502035,-14116.0,-181855728.0,14811.0,186590290.0,-236.0,-247167.0,-334.0,-1702467.0,0.0,0.0,52.0,772200.0,0.0,0.0,0.0,0.0,46.0,683100.0,-6.0,-110450.0,-453.0,-4376945.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",23915251,296917149459,14373387638,-502525.0,-34422173212.0,81793.0,10749756392.0,553481.0,25484447690.0,511323.0,22638274245.0,-15217.0,-579834005.0,25817.0,3569672845.0,0.0,0.0,18967.0,-351913020.0,15798.0,239962565.0,-228655.0,-1556596075.0,95906.0,-255434795.0,16
"건축자재, 철물 및 난방장치 도매업",1019083,1783443311,3043076,-86188.0,-150319358.0,95780.0,166977728.0,-107.0,-186649.0,-61.0,-106079.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.0,-80570.0,0.0,0.0,-9157.0,-15900653.0,-328.0,-571068.0,1
"경비, 경호 및 탐정업",59160,5466391050,857125100,-6116.0,-570717400.0,-8268.0,-764616700.0,14394.0,1336277900.0,20337.0,1887213400.0,-412.0,-37812100.0,-848.0,-77329700.0,0.0,0.0,-5008.0,-465681500.0,325.0,29887800.0,-11.0,-1035700.0,1.0,91900.0,1
고무제품 제조업,2654412,58871186520,1586561225,257441.0,621103677.0,-311810.0,-5007830747.0,79639.0,4571629644.0,64572.0,1964420419.0,6179.0,-27702675.0,2989.0,-111453820.0,-359.0,-6242855.0,73207.0,3540149540.0,-66949.0,-787540665.0,-25134.0,-198909197.0,-136.0,14006623.0,8
"곡물가공품, 전분 및 전분제품 제조업",2980331,10505295087,53737340,-199707.0,-947520532.0,231000.0,947648713.0,107940.0,473291040.0,132289.0,535491114.0,-1556.0,-25309541.0,-16762.0,-18915497.0,-1821.0,-6291897.0,790.0,2320906.0,-5000.0,-14004045.0,-140426.0,-482172319.0,1193.0,8753098.0,7
"골판지, 종이 상자 및 종이용기 제조업",1918654,11441262934,78201708,-77104.0,749462985.0,164713.0,-2527570.0,11567.0,-131985035.0,52851.0,279685058.0,-151.0,-724415.0,-121.0,-1088470.0,0.0,0.0,3178.0,45752712.0,-43014.0,-445158520.0,-97866.0,-596595465.0,-1310.0,-18354915.0,9
"과실, 채소 가공 및 저장 처리업",373425,900405259,316464,-57513.0,-98809664.0,53052.0,84966406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4165.0,12905206.0,296.0,938052.0,3
광고업,2139135,22817548032,752509548,-189537.0,-2171050563.0,57547.0,-703129039.0,115942.0,2285252494.0,103935.0,2334012619.0,-5436.0,-130465755.0,11112.0,258069190.0,-5000.0,-109437500.0,-42770.0,-1165399605.0,53378.0,1083197695.0,15749.0,604620314.0,299.0,-15693206.0,19
교육지원 서비스업,35149,101488024,1675310,5519.0,16052841.0,-5337.0,-15527771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-182.0,-525070.0,0.0,0.0,1
"구조용 금속제품, 탱크 및 증기발생기 제조업",41016131,309708407414,1863376590,-1232225.0,-15651338146.0,1134704.0,10585103181.0,114033.0,5434118814.0,53791.0,2313630718.0,20347.0,750662000.0,-54268.0,-1534531715.0,8.0,166400.0,100089.0,4012792786.0,-5933.0,-108576225.0,-7461.0,-255767442.0,-9051.0,-112116407.0,21
귀금속 및 장신용품 제조업,1020677,2080457786,939549,-2971.0,-67073137.0,23908.0,101173959.0,-29963.0,-50546875.0,-29857.0,-50371438.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.0,-175437.0,0.0,0.0,2100.0,3549473.0,6926.0,12896580.0,2
그외 기타 개인 서비스업,599680,52067986950,13622061450,27249.0,2352017800.0,-101297.0,-8753539350.0,68349.0,5907012100.0,59806.0,5177562900.0,-1009.0,-86946600.0,-17343.0,-1495599450.0,0.0,0.0,21216.0,1818442700.0,5680.0,493642750.0,4010.0,347570050.0,1689.0,146939400.0,1
그외 기타 운송장비 제조업,1137739,133938688883,29175008491,-23408.0,-4352361511.0,10039.0,-582308007.0,15552.0,4569848739.0,89161.0,19008490914.0,-5575.0,-1126592250.0,-12864.0,-2649272320.0,-92.0,-18554250.0,-42764.0,-8148395015.0,-12288.0,-2488930750.0,3222.0,412709195.0,-5405.0,-47888416.0,5
"그외 기타 전문, 과학 및 기술 서비스업",5128740,74345008378,1425992435,-61125.0,4645257257.0,116015.0,-3402042189.0,-60606.0,-1669042610.0,31355.0,1909439520.0,512.0,47201600.0,-6146.0,-1410762240.0,0.0,0.0,-18274.0,-648094900.0,-68053.0,-1566827490.0,4170.0,451145445.0,1546.0,-25317903.0,16
그외 기타 제품 제조업,1782415,7113032950,110705885,36502.0,754192546.0,-30198.0,-816006705.0,-79.0,-1963165.0,13.0,336985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2599850.0,-14042.0,50587628.0,7817.0,13189696.0,10
금속 주조업,2725262,19973585215,5327538,-24619.0,143024676.0,17661.0,-198513476.0,-38.0,-47576.0,-38.0,-47576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2638.0,18392420.0,4358.0,37143956.0,3
금융 지원 서비스업,45359900,690944449208,46007585871,-3798144.0,-19465242913.0,1752327.0,-31007162960.0,1566826.0,48717202804.0,1205935.0,59824865292.0,-35112.0,-4764426779.0,55574.0,-249112428.0,-4971.0,-497834000.0,113625.0,-3418070197.0,426280.0,-1755592594.0,395566.0,1545277692.0,83425.0,209925377.0,86
기계장비 및 관련 물품 도매업,8180556,57321545283,6144610356,-127515.0,-6005675632.0,211907.0,7492105360.0,8478.0,-1125068534.0,-948.0,-991970086.0,-2892.0,-190162595.0,16520.0,-201018423.0,3000.0,520194750.0,2281.0,392384500.0,-9467.0,-651720580.0,-48341.0,-355926647.0,-44529.0,-5434547.0,24
기록매체 복제업,92217,152731005,497061,-5443.0,-9000861.0,80.0,112746.0,1688.0,2795888.0,1688.0,2795888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3675.0,6092227.0,1
기반조성 및 시설물 축조관련 전문공사업,235397,1326716522,11375605,-29262.0,-222998038.0,23603.0,194819278.0,-32.0,3541150.0,-32.0,-302560.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,4938760.0,-268.0,-1095050.0,6056.0,26891815.0,-365.0,-2254205.0,3
기초 의약물질 제조업,14300001,634946272754,46928874494,-212477.0,15868068555.0,400593.0,3886427713.0,-123507.0,-18074215116.0,-131346.0,-1735961164.0,-8214.0,-3245953985.0,46481.0,-2792288550.0,-9.0,-184495300.0,7510.0,-4204374055.0,-45375.0,-5379280260.0,-73995.0,-1795265819.0,9386.0,114984667.0,45
기초 화학물질 제조업,24876153,839875065605,26699526551,-1485519.0,-124324557906.0,1042233.0,83262782846.0,515626.0,43853463557.0,132126.0,-1767586207.0,-919.0,260862005.0,117268.0,9646504360.0,203.0,-16397825.0,153678.0,26468632329.0,116835.0,9276834285.0,-50351.0,-2234651135.0,-21989.0,-557037362.0,50
기타 과학기술 서비스업,5095187,33718658721,409799830,-20691.0,932386479.0,133102.0,643817286.0,653.0,-1820825.0,653.0,-1820825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111529.0,-1565031455.0,-1535.0,-9351485.0,5
기타 교육기관,43284,329286474,976840,-4163.0,-3508056.0,4277.0,3576576.0,-13.0,-383800.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-384300.0,141.0,1382670.0,-242.0,-1067390.0,2
기타 금속 가공제품 제조업,6882991,72476164829,877643846,-74426.0,-267410744.0,145880.0,1136091109.0,13211.0,805912644.0,-43615.0,-256915141.0,-988.0,-23534680.0,39428.0,752012845.0,0.0,0.0,-647.0,-19099025.0,19644.0,367553045.0,-147986.0,-1994320795.0,63321.0,319727786.0,26
기타 금융업,143100735,3018485722252,171583033464,3574125.0,-123841861791.0,-5226964.0,-173427838064.0,1654078.0,309263011025.0,1581234.0,240954490384.0,-86483.0,-12968370830.0,61256.0,45148061501.0,62506.0,3878791822.0,-195204.0,-9883996204.0,164361.0,27444910957.0,-137776.0,-12880681568.0,136537.0,887370398.0,102
기타 비금속 광물제품 제조업,41213557,280151106688,4418715465,923944.0,1646403461.0,-179610.0,505244214.0,-66477.0,1508953847.0,10891.0,2485473687.0,-1278.0,-250873417.0,-3442.0,164550090.0,0.0,0.0,-4857.0,-985115472.0,-67791.0,94945459.0,-611778.0,-3544011748.0,-66079.0,-116589774.0,9
기타 사업지원 서비스업,388670,3900506621,32518953,-34481.0,-459324458.0,9892.0,497592888.0,-923.0,50117710.0,161.0,1972730.0,919.0,102238100.0,-1434.0,-18361800.0,0.0,0.0,-568.0,-35620220.0,0.0,0.0,16655.0,-91353746.0,8857.0,2967606.0,7
기타 상품 전문 소매업,1978155,47021455915,1902304255,115791.0,2906952235.0,4374.0,919855995.0,-122203.0,-3780822460.0,1845.0,-159455290.0,-11261.0,-250523105.0,-1487.0,-323917865.0,0.0,0.0,-85373.0,-1749552875.0,-25926.0,-1297323625.0,3639.0,-4708645.0,-1601.0,-41277125.0,3
기타 생활용품 소매업,103152,142282865,0,3203.0,4123776.0,-3354.0,-4307546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,617645.0,-125.0,-433875.0,2
기타 섬유제품 제조업,221698,1294235852,0,-27704.0,-61249144.0,27532.0,60226267.0,-4.0,-31070.0,0.0,0.0,0.0,0.0,-1.0,-7770.0,0.0,0.0,0.0,0.0,-3.0,-23300.0,166.0,1061160.0,10.0,-7213.0,3
기타 식품 제조업,7492701,245078728410,10015092997,-118750.0,-75963219724.0,243513.0,35805899498.0,-115361.0,44054682850.0,-68061.0,5429749367.0,-9024.0,397222385.0,-4067.0,25627516607.0,-639.0,-51278100.0,-45734.0,1742304586.0,12391.0,10919343905.0,-12360.0,-3683598065.0,2958.0,-213764559.0,34
기타 운송관련 서비스업,4658648,101056095523,2315119515,145770.0,-17834151518.0,-200110.0,6416686724.0,40981.0,11461377914.0,17796.0,5425361250.0,-2140.0,-536259035.0,9050.0,2356348000.0,-29.0,-2064800.0,11475.0,2958247999.0,4975.0,1297614750.0,5844.0,-3456050.0,7515.0,-40457070.0,6
