corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00140061,티케이지애강,022220,K,공개매수에관한의견표명서,20260417000639,티케이지애강,20260417,
00120906,에스아이리소스,065420,K,[기재정정]주주총회소집공고,20260417000662,김효수,20260417,
00164618,현대사료,016790,K,[기재정정]주주총회소집공고,20260417000505,현대사료,20260417,정
01270749,웨이비스,289930,K,주식등의대량보유상황보고서(약식),20260417000699,제이앤프라이빗에쿼티,20260417,
01685251,컨텍,451760,K,주식등의대량보유상황보고서(약식),20260417000696,힐스프링인베스트먼트,20260417,
01011438,에이치엘사이언스,239610,K,임원ㆍ주요주주특정증권등소유상황보고서,20260417000695,이동현,20260417,
01204056,하이브,352820,Y,임원ㆍ주요주주특정증권등거래계획보고서,20260417000691,방시혁,20260417,
00131832,SK디스커버리,006120,Y,주식등의대량보유상황보고서(일반),20260417000686,최창원,20260417,
00148364,하림지주,003380,K,임원ㆍ주요주주특정증권등거래계획보고서,20260417000684,한국바이오텍,20260417,
00201733,TJ미디어,032540,K,임원ㆍ주요주주특정증권등소유상황보고서,20260417000683,윤고운,20260417,
00126380,삼성전자,005930,Y,주식등의대량보유상황보고서(일반),20260417000682,삼성물산,20260417,
00367482,빛과전자,069540,K,주식등의대량보유상황보고서(약식),20260417000681,CSA 코스믹,20260417,
00544452,이리츠코크렙,088260,Y,주식등의대량보유상황보고서(일반),20260417000675,이랜드리테일,20260417,
01205851,HD현대일렉트릭,267260,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260417000674,HD현대,20260417,
01358463,현대무벡스,319400,K,임원ㆍ주요주주특정증권등소유상황보고서,20260417000671,정지이,20260417,
00201733,TJ미디어,032540,K,임원ㆍ주요주주특정증권등소유상황보고서,20260417000670,윤나라,20260417,
01358463,현대무벡스,319400,K,주식등의대량보유상황보고서(일반),20260417000669,현대엘리베이터,20260417,
