날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-08-04,-538461970735,91410496837,818661597786,-371610123888,0,KOSPI
2026-08-04,543772427464,-7595455514,-258700516246,-277476455704,0,KOSDAQ
