티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,시장,업종,주요제품
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4585.0,88791.0,404494317.0,0.0,306590.0,0.08,8591.0,38851897.0,-8153.0,-36869712.0,-825.0,-3757310.0,-43.0,-197450.0,-521.0,-2366440.0,-77.0,-351990.0,0.0,0.0,0.0,0.0,-184.0,-841430.0,381.0,1747740.0,6.0,27385.0,0.0,0.0,0.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7750.0,13236.0,102844545.0,-0.39,116250.0,0.11,-4309.0,-33511130.0,4104.0,31943200.0,190.0,1451050.0,204.0,1559650.0,-4.0,-31060.0,-4.0,-31040.0,0.0,0.0,0.0,0.0,-6.0,-46500.0,2.0,15760.0,13.0,101120.0,0.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,3815.0,130352.0,497562755.0,-0.13,13619505.0,2.74,11690.0,44917413.0,-8017.0,-30894515.0,-2987.0,-11409598.0,1785.0,6751095.0,-163.0,-618990.0,-155.0,-589950.0,-4086.0,-15550473.0,0.0,0.0,-368.0,-1401280.0,-699.0,-2662700.0,13.0,49400.0,0.0,0.0,0.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,109700.0,61866.0,6753525100.0,1.11,572714250.0,7.81,-19304.0,-2110604450.0,22832.0,2493845300.0,-3586.0,-389501550.0,2030.0,222329850.0,-1272.0,-138468850.0,-1651.0,-180058300.0,0.0,0.0,-2241.0,-244021800.0,-452.0,-49282450.0,63.0,6807200.0,-5.0,-546500.0,0.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,15100.0,1067612.0,16180186255.0,-0.46,3775270640.0,21.74,28415.0,426419710.0,98354.0,1489582835.0,-128566.0,-1943214005.0,53936.0,810763065.0,-9971.0,-150681355.0,-171231.0,-2591299975.0,0.0,0.0,-37853.0,-565572795.0,-17401.0,-264493725.0,1373.0,20793060.0,424.0,6418400.0,0.0,0.0,0.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",42250.0,4658.0,197069350.0,-0.94,0.0,0.0,-1119.0,-47225300.0,-2358.0,-99898850.0,3455.0,146194850.0,3499.0,148055600.0,-9.0,-380600.0,-11.0,-465350.0,0.0,0.0,0.0,0.0,-24.0,-1014800.0,22.0,929350.0,0.0,-50.0,0.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,23550.0,1578.0,36473750.0,1.51,0.0,0.0,23.0,532700.0,-23.0,-533200.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,190000.0,192452.0,36539042150.0,2.15,3215256200.0,7.23,-15040.0,-2862152250.0,-16778.0,-3160786750.0,33679.0,6379073550.0,-18966.0,-3606341550.0,-1396.0,-264483750.0,52267.0,9908615500.0,0.0,0.0,-1153.0,-215440250.0,2743.0,521806200.0,-1835.0,-351066950.0,-26.0,-5067600.0,0.0,0.0,0.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",6110.0,413620.0,2515955440.0,-0.49,553115220.0,21.98,27937.0,168860585.0,-28226.0,-170448375.0,-744.0,-4724270.0,3221.0,19416890.0,-45.0,-274060.0,-273.0,-1665970.0,0.0,0.0,-2474.0,-15048830.0,-1173.0,-7152310.0,1000.0,6110000.0,33.0,202060.0,0.0,0.0,0.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,162900.0,10251.0,1664017750.0,1.43,649500.0,0.04,-2153.0,-349708000.0,1765.0,286573600.0,388.0,63134400.0,516.0,83895300.0,-7.0,-1136000.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.0,-19624900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",98400.0,90338.0,8999536250.0,-1.2,335788400.0,2.91,-24674.0,-2478538600.0,17112.0,1723367350.0,8681.0,867902750.0,4941.0,489758800.0,773.0,77144200.0,2107.0,209188250.0,0.0,0.0,2321.0,237003450.0,-1341.0,-133221050.0,-1143.0,-115146600.0,24.0,2415100.0,0.0,0.0,0.0
011150,CJ씨푸드,유가,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",2800.0,205241.0,573718179.0,-0.71,10177870.0,1.77,32337.0,90344893.0,-31854.0,-88993373.0,-30.0,-84000.0,-30.0,-84000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-453.0,-1267520.0,0.0,0.0,0.0
011155,CJ씨푸드1우,KOSPI,기타/미분류,기타/미분류,14890.0,656.0,9997160.0,-3.12,0.0,0.0,13.0,201370.0,0.0,0.0,-13.0,-201370.0,-13.0,-201370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,KOSPI,기타/미분류,기타/미분류,92700.0,7033.0,651352100.0,0.65,0.0,0.0,478.0,44457500.0,30.0,2240800.0,-624.0,-57406000.0,-5.0,-343800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-620.0,-57154400.0,96.0,8859200.0,20.0,1848500.0,0.0,0.0,0.0
