Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,12784992,433345898972,12872895960,572488.0,-44450800746.0,-574676.0,5144011395.0,11942.0,42176046143.0,70141.0,21588315701.0,-368.0,1354722881.0,-30648.0,1340704251.0,-470.0,-450231450.0,23877.0,17922517860.0,-51319.0,-500405000.0,-8988.0,-2780152353.0,-766.0,-89104439.0,23
1차 철강 제조업,33175785,710805902311,24260866668,1400230.0,3004257053.0,-1347957.0,-24172545835.0,3969.0,21482152189.0,86072.0,5856265054.0,-9305.0,1969844070.0,-164932.0,-4812014781.0,-8910.0,-85587695.0,154769.0,20899888610.0,-58263.0,-2486827279.0,-65879.0,-11690065.0,9637.0,-302173342.0,59
가구 제조업,476341,2110071409,77210265,-2557.0,296238381.0,-12013.0,-323327137.0,9485.0,6771939.0,-113.0,-1248701.0,-540.0,-7254440.0,-139.0,-2281760.0,0.0,0.0,0.0,0.0,10277.0,17556840.0,4380.0,17528580.0,705.0,2788237.0,9
가전제품 및 정보통신장비 소매업,49116,370330240,2198670,8180.0,62305360.0,-7989.0,-60744380.0,415.0,3010560.0,542.0,3923780.0,0.0,0.0,-37.0,-265630.0,0.0,0.0,0.0,0.0,-90.0,-647590.0,-606.0,-4571540.0,0.0,0.0,2
가정용 기기 제조업,1574043,40714536341,915144208,-67384.0,-1367145264.0,108535.0,3024220052.0,-33796.0,-1456865547.0,2965.0,33448428.0,-30.0,-1704400.0,-5039.0,-284053250.0,0.0,0.0,-8236.0,-469286800.0,-23456.0,-735269525.0,-7632.0,-218776010.0,277.0,18566769.0,8
"가죽, 가방 및 유사제품 제조업",325941,3380035195,164919280,29065.0,361422570.0,-46190.0,-577469465.0,13645.0,177756425.0,173.0,4266390.0,-422.0,-5616220.0,32997.0,371822990.0,-295.0,-16071800.0,685.0,44921910.0,-19493.0,-221566845.0,3246.0,35194400.0,234.0,3096070.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,24369,543688275,28004900,16117.0,359637125.0,-3434.0,-76940700.0,-12795.0,-285198425.0,-536.0,-12120000.0,-622.0,-13837775.0,-5646.0,-125841750.0,0.0,0.0,-5859.0,-130450950.0,-132.0,-2947950.0,109.0,2434650.0,3.0,67350.0,1
건물 건설업,4991211,33393945848,2266641666,-406025.0,-255217015.0,439438.0,1227047107.0,-67757.0,-1566037754.0,228613.0,1170958671.0,-26079.0,-326935077.0,-39150.0,107390411.0,-6118.0,-17128701.0,-183131.0,-2232583846.0,-41893.0,-267758007.0,67539.0,723071150.0,-33195.0,-128863488.0,24
건물설비 설치 공사업,52326,565665780,124180,23949.0,273992085.0,-10198.0,-98590410.0,-13744.0,-175286215.0,-1391.0,-5655380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12353.0,-169630835.0,-9.0,-142720.0,2.0,27260.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",22358106,747712812665,9869730687,-336884.0,-27277378659.0,109534.0,16827018315.0,195243.0,9814799927.0,58058.0,3507325882.0,31759.0,980216845.0,75531.0,3199704645.0,-1247.0,-48424900.0,31244.0,1890922870.0,-494.0,275019485.0,32646.0,866567181.0,-539.0,-231006764.0,16
"건축자재, 철물 및 난방장치 도매업",489111,769600988,19693396,-40920.0,-63256659.0,39937.0,61731723.0,-457.0,-723422.0,-65.0,-103155.0,0.0,0.0,-124.0,-196130.0,0.0,0.0,0.0,0.0,-268.0,-424137.0,0.0,0.0,1440.0,2248358.0,1
"경비, 경호 및 탐정업",38776,3014202750,646218750,-2010.0,-157027600.0,-4002.0,-311095100.0,5992.0,466577300.0,4607.0,360330550.0,-571.0,-44321150.0,-865.0,-66947500.0,0.0,0.0,2944.0,227146800.0,-143.0,-11193400.0,10.0,771000.0,10.0,774400.0,1
고무제품 제조업,1484684,28179849901,3385308125,-375376.0,-6128602590.0,208458.0,4218369691.0,156004.0,1803676694.0,198540.0,3185890159.0,-1745.0,53713455.0,8216.0,-784008365.0,-5754.0,-56266650.0,29499.0,50268000.0,-72720.0,-643962355.0,10830.0,105749757.0,84.0,806448.0,8
"곡물가공품, 전분 및 전분제품 제조업",715715,1496160006,26430352,70694.0,224274853.0,-161587.0,-299688365.0,-16263.0,-54173371.0,-439.0,-3607605.0,-810.0,-2197651.0,-7743.0,-11850725.0,-6794.0,-34567990.0,0.0,0.0,-477.0,-1949400.0,104455.0,122545549.0,2701.0,7041334.0,7
"골판지, 종이 상자 및 종이용기 제조업",872828,2789100705,66882902,95821.0,200230915.0,-109241.0,-185942457.0,-7525.0,-144830743.0,31845.0,130779694.0,-13254.0,-97952962.0,-10208.0,-75895845.0,0.0,0.0,2789.0,36578240.0,-18697.0,-138339870.0,21018.0,128390279.0,-73.0,2152006.0,9
"과실, 채소 가공 및 저장 처리업",473124,1209555928,6733357,25120.0,53773608.0,-26136.0,-57599850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,6542025.0,-874.0,-2715783.0,3
광고업,1998416,19591588107,2302081089,43330.0,-1513003579.0,-65350.0,691014151.0,24874.0,852268121.0,-714.0,-260508690.0,-17674.0,-362148020.0,-45701.0,-774461030.0,0.0,0.0,40501.0,1068803175.0,48462.0,1180582686.0,-196.0,-2114874.0,-2658.0,-28163819.0,19
교육지원 서비스업,42604,123129955,13093825,12898.0,37330105.0,-13550.0,-39209385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,1588885.0,101.0,290395.0,1
"구조용 금속제품, 탱크 및 증기발생기 제조업",6902525,73779943233,2314113668,-385081.0,-1142727582.0,256473.0,-2462316867.0,118874.0,3851676394.0,40671.0,1111018224.0,-117.0,-5957250.0,33273.0,1210697665.0,-931.0,-17712840.0,-6651.0,-313603900.0,52629.0,1867234495.0,2933.0,-265318364.0,6801.0,18686419.0,21
귀금속 및 장신용품 제조업,379588,739370614,16750758,56900.0,123035412.0,-22164.0,-22968333.0,-40903.0,-114951161.0,-40131.0,-113726467.0,0.0,0.0,-227.0,-359633.0,0.0,0.0,0.0,0.0,-545.0,-865061.0,6000.0,14468364.0,167.0,415718.0,2
그외 기타 개인 서비스업,589439,45768930268,17367833550,57625.0,4470124950.0,-53731.0,-4181835650.0,-19983.0,-1541022300.0,-20876.0,-1613909900.0,-1070.0,-83098950.0,-9231.0,-713095300.0,0.0,0.0,11151.0,865111800.0,-339.0,-26079850.0,11397.0,882430500.0,4692.0,370302500.0,1
그외 기타 운송장비 제조업,1298178,193893864981,7614464563,105856.0,24332217403.0,-91397.0,-20929347361.0,-18614.0,-4343979026.0,61133.0,11831691404.0,-3681.0,-790611140.0,-21785.0,-4727676280.0,-596.0,-130054250.0,-10676.0,-1119251810.0,-42694.0,-9339836200.0,3994.0,1036097950.0,161.0,-94988966.0,5
"그외 기타 전문, 과학 및 기술 서비스업",2281639,29136278826,345072642,28521.0,-430355556.0,-30799.0,-1110099110.0,25548.0,1507093315.0,-6887.0,360020885.0,168.0,-2523275.0,14216.0,86834580.0,0.0,0.0,23066.0,1163931950.0,-5015.0,-101170825.0,4759.0,130595501.0,-28029.0,-97234150.0,16
그외 기타 제품 제조업,1154873,3897503972,128052733,93757.0,180282307.0,-138612.0,-311047797.0,6011.0,133333515.0,11.0,224615.0,0.0,0.0,1000.0,21982300.0,0.0,0.0,0.0,0.0,5000.0,111126600.0,36398.0,-10152318.0,2446.0,7584293.0,10
금속 주조업,259323,313165790,56200,32158.0,34784740.0,-31986.0,-35819681.0,140.0,1346504.0,140.0,1346504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-337.0,-377820.0,25.0,66257.0,3
금융 지원 서비스업,22060301,421913653228,15351438642,-2058544.0,-35279997065.0,2259712.0,27943947575.0,-94265.0,9236915571.0,254890.0,8394620158.0,36871.0,1547914879.0,-524578.0,-2720214595.0,-15511.0,-804928575.0,85683.0,4626883885.0,69158.0,-1733719481.0,-68864.0,-1548910823.0,-38039.0,-351955258.0,85
기계장비 및 관련 물품 도매업,5486832,44378100333,1092862334,460194.0,2730514359.0,-446196.0,4912455516.0,-62853.0,-7616256456.0,46556.0,771859023.0,-2734.0,-246543135.0,-42979.0,-3900865364.0,0.0,0.0,-36821.0,-3733312980.0,-26946.0,-514795400.0,31733.0,-73323484.0,17122.0,46610065.0,24
기록매체 복제업,147325,256508025,2982036,31097.0,54191050.0,-26626.0,-46413484.0,-6482.0,-11271135.0,210.0,366253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6692.0,-11637388.0,1903.0,3306093.0,108.0,187476.0,1
기반조성 및 시설물 축조관련 전문공사업,194399,1187422960,52031150,17859.0,-24665485.0,-40015.0,-333678735.0,21004.0,354063820.0,19967.0,339713755.0,-26.0,-442510.0,-21.0,-357390.0,0.0,0.0,885.0,15081770.0,199.0,68195.0,298.0,994770.0,854.0,3285630.0,3
기초 의약물질 제조업,17970003,549021361532,38957411286,351092.0,-19042883645.0,-262846.0,28954900298.0,-106930.0,-8052028849.0,121845.0,20358974036.0,-6834.0,-2083023680.0,44388.0,1451811515.0,-360.0,-168762750.0,-68877.0,-12354637235.0,-123957.0,-15166324710.0,26373.0,-2052887056.0,-7689.0,192899252.0,45
기초 화학물질 제조업,13810337,441480109962,21579070551,-966619.0,-49354013057.0,684293.0,28355555973.0,241427.0,20238976285.0,222961.0,11998055403.0,8715.0,894144046.0,-69836.0,3932919153.0,-709.0,-64010175.0,83410.0,2580429841.0,-3656.0,844069942.0,35138.0,613199103.0,5761.0,146281696.0,50
기타 과학기술 서비스업,2057551,10680655942,44390005,41630.0,57358639.0,-68326.0,-161292659.0,23895.0,103184415.0,-880.0,-3573415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24775.0,106757830.0,3687.0,6020920.0,-886.0,-5271315.0,5
기타 교육기관,11528,98095583,1608800,633.0,12800464.0,-776.0,-14465679.0,39.0,1181150.0,3.0,91100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1090050.0,92.0,428260.0,12.0,55805.0,2
기타 금속 가공제품 제조업,25813756,441353298713,499743162,358892.0,6011313942.0,-83437.0,-1977489587.0,55586.0,1652649884.0,25848.0,601048259.0,-571.0,-8823180.0,44420.0,1043633135.0,0.0,0.0,0.0,0.0,-14111.0,16791670.0,-312662.0,-5534818054.0,-18379.0,-151656185.0,26
기타 금융업,40991688,1577933093420,112014114258,4678477.0,-77901289930.0,-4519729.0,22661877617.0,-110840.0,59500974523.0,1028187.0,95442149677.0,-66962.0,-6451814195.0,-398159.0,-4591391285.0,9867.0,1394882657.0,-397746.0,-24834744587.0,-350344.0,-2336258579.0,71255.0,-4165855844.0,-119163.0,-95706366.0,102
