날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-01-08,-1401406595131,245296697318,1253964269897,-97854372084,0,KOSPI
2026-01-08,27235648864,-3095791921,67327084878,-91466941821,0,KOSDAQ
