Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,37443609,180790165217,16293492913,2428993.0,62051257146.0,-2377113.0,-46129934410.0,-101850.0,-17274943903.0,-43441.0,-12066433325.0,-1396.0,-202656125.0,1287.0,-1732708329.0,-3248.0,-325013600.0,-32297.0,-143397724.0,-22773.0,-2830934650.0,43679.0,1162036910.0,6291.0,191584257.0,23
1차 철강 제조업,9585798,206899040093,31329590147,556303.0,51101065747.0,-480993.0,-16337326809.0,-158186.0,-34934152942.0,-45035.0,-13069519263.0,21021.0,982511340.0,-41310.0,-6641164174.0,-1042.0,-26017460.0,-25549.0,-8370771440.0,-65838.0,-7792913745.0,73926.0,92327536.0,8950.0,78086468.0,59
가구 제조업,367184,1530083632,110664058,58039.0,447789073.0,-44923.0,-304407903.0,-12948.0,-143108088.0,-5492.0,-55742863.0,-7388.0,-85147965.0,-12.0,-121010.0,-56.0,-2096250.0,0.0,0.0,0.0,0.0,37.0,-114510.0,-205.0,-158572.0,9
가전제품 및 정보통신장비 소매업,26070,198945280,13260090,1410.0,12082050.0,-1153.0,-8737550.0,-266.0,-3406080.0,-1355.0,-10685080.0,0.0,0.0,-12.0,-94680.0,0.0,0.0,0.0,0.0,1101.0,7373680.0,0.0,0.0,9.0,61580.0,2
가정용 기기 제조업,1372391,16325645516,1797545758,-37881.0,-1685924255.0,12940.0,357174258.0,19388.0,1309510815.0,-23287.0,-1538514155.0,257.0,16894850.0,3820.0,254161050.0,0.0,0.0,13570.0,908764700.0,25026.0,1668167400.0,28.0,2981630.0,5525.0,16257552.0,8
"가죽, 가방 및 유사제품 제조업",123068,1838073110,42543400,6567.0,-36623235.0,-1804.0,87796435.0,580.0,6846700.0,1319.0,47920460.0,0.0,0.0,-4.0,-142000.0,-33.0,-1962000.0,-704.0,-38985800.0,2.0,16040.0,-5212.0,-56451160.0,-131.0,-1568740.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,10990,274738175,19368100,-53.0,-1669225.0,-1856.0,-46197025.0,1898.0,47593450.0,-34.0,-842550.0,723.0,18190950.0,445.0,11159350.0,0.0,0.0,761.0,19010250.0,3.0,75450.0,12.0,297600.0,-1.0,-24800.0,1
건물 건설업,111372148,2073531285432,36221680171,4949106.0,83622442599.0,-3859831.0,-69576821461.0,-807848.0,-9726056827.0,-47616.0,-974893984.0,31803.0,1051314055.0,-1140657.0,-20102088500.0,-1612.0,-22472533.0,387859.0,8647232285.0,-38129.0,1649528835.0,-328349.0,-4459713033.0,46922.0,140148722.0,24
건물설비 설치 공사업,35778,491958870,5674500,2303.0,11718630.0,-748.0,5758785.0,20.0,-124850.0,20.0,-124850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1700.0,-19789000.0,125.0,2436435.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",10687611,299218757610,20349683705,8551.0,5002662928.0,-154830.0,-10464352283.0,195272.0,6546332385.0,49652.0,4611294165.0,7094.0,252213975.0,69291.0,2885167720.0,96.0,16176000.0,39705.0,-1165024575.0,84434.0,1646806950.0,-45110.0,-1074293184.0,-3883.0,-10349846.0,16
"건축자재, 철물 및 난방장치 도매업",564735,867673575,15499159,169563.0,260529836.0,-139059.0,-213786952.0,48.0,73440.0,48.0,73440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29552.0,-45278333.0,-1000.0,-1537991.0,1
"경비, 경호 및 탐정업",36118,3176902600,1205777600,-2920.0,-257370000.0,8111.0,709790400.0,-5136.0,-447557600.0,-11758.0,-1031882200.0,147.0,12980500.0,2174.0,192553100.0,0.0,0.0,4567.0,402120100.0,-266.0,-23329100.0,-52.0,-4598800.0,-3.0,-264000.0,1
고무제품 제조업,1386312,23640717088,5849861583,169917.0,1807233279.0,-36044.0,233989013.0,-130688.0,-2113961202.0,-40400.0,-1931778052.0,4177.0,239450540.0,-8257.0,356996165.0,-235.0,-2552520.0,-61164.0,-409559335.0,-24809.0,-366518000.0,-2231.0,85222772.0,-954.0,-12483862.0,8
