Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,39353474,462582498122,8120242777,-469890.0,-55681100222.0,876688.0,64223051938.0,-94365.0,-7042183668.0,-65867.0,-7755931024.0,21224.0,-2685774507.0,-73016.0,-3777497632.0,-11.0,-754000.0,-2248.0,3809753445.0,25648.0,3798244850.0,-426702.0,-1772725755.0,114269.0,272957707.0,23
1차 철강 제조업,35392389,653789478192,35837178594,1964492.0,66570897964.0,-1136141.0,-36714427618.0,-833440.0,-29298136528.0,-394378.0,-32457356127.0,-77753.0,-6132047490.0,-62968.0,3404578625.0,2368.0,-164353135.0,-102909.0,10265722765.0,-198310.0,-4332692746.0,988.0,-889858822.0,4101.0,331525004.0,59
가구 제조업,531762,3058652061,150615271,78035.0,552202054.0,-76478.0,-466668153.0,-6118.0,-90241708.0,33.0,-2749238.0,-420.0,-6267280.0,-41.0,-518680.0,-7.0,-247850.0,-5689.0,-80666960.0,6.0,208300.0,2071.0,-3129434.0,2490.0,7837241.0,9
가전제품 및 정보통신장비 소매업,45720,351247655,6754800,19834.0,154380870.0,-11710.0,-91025450.0,-5313.0,-41521930.0,-1073.0,-8409410.0,0.0,0.0,0.0,0.0,0.0,0.0,-4240.0,-33112520.0,0.0,0.0,-2758.0,-21559280.0,-53.0,-274210.0,2
가정용 기기 제조업,927107,16775790386,1841749230,14981.0,-358357508.0,-21784.0,-483829245.0,340.0,826061116.0,-25672.0,-1123039384.0,-630.0,-46771400.0,22925.0,1723103350.0,0.0,0.0,0.0,0.0,3717.0,272768550.0,-45.0,-5851210.0,6508.0,21976847.0,8
"가죽, 가방 및 유사제품 제조업",354429,4094825260,80590090,-34212.0,-277671680.0,15312.0,59530975.0,25460.0,311106925.0,-8353.0,-130292110.0,-3294.0,-47748530.0,18307.0,265639670.0,16.0,946700.0,12841.0,135255920.0,5943.0,87305275.0,-12934.0,-134384800.0,6374.0,41418580.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,21105,507908400,41388000,14530.0,349485875.0,-12958.0,-311943025.0,-1845.0,-44140750.0,-332.0,-7964325.0,-758.0,-18172425.0,175.0,4372525.0,0.0,0.0,-930.0,-22376525.0,0.0,0.0,365.0,8800700.0,-92.0,-2202800.0,1
건물 건설업,41676597,890916345736,42601697735,619899.0,9298319923.0,-1032468.0,-1477722665.0,436165.0,-6817489861.0,72691.0,73220180.0,-58447.0,-2197448295.0,798979.0,-1898493994.0,3667.0,10437335.0,-225473.0,-2818161592.0,-155067.0,19181105.0,-74276.0,-2271503938.0,50680.0,1268396541.0,24
건물설비 설치 공사업,97036,1654513075,3697930,985.0,-97194440.0,-180.0,117115275.0,-203.0,-2452460.0,-151.0,-1321310.0,-215.0,-4721550.0,100.0,2195000.0,0.0,0.0,0.0,0.0,63.0,1395400.0,-193.0,-9537450.0,-409.0,-7930925.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",8062854,388472244812,37545673125,1044295.0,70087803739.0,-384847.0,-7394192540.0,-631336.0,-62746779735.0,-330139.0,-27188198040.0,-55611.0,-6022472545.0,-85895.0,-7956325905.0,0.0,0.0,-88235.0,-12987905900.0,-71424.0,-8590038045.0,-18698.0,230146090.0,-9414.0,-176977554.0,16
"건축자재, 철물 및 난방장치 도매업",607672,1021060836,11644612,113843.0,190381383.0,-109652.0,-183325737.0,-314.0,-530571.0,-314.0,-530571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3877.0,-6525075.0,1
"경비, 경호 및 탐정업",129478,9681399850,3935431950,85930.0,6409387100.0,-39496.0,-2942005100.0,-46533.0,-3474697200.0,-31646.0,-2366202300.0,-1516.0,-112697850.0,-1471.0,-110659450.0,0.0,0.0,-2757.0,-204890300.0,-9143.0,-680261200.0,136.0,10222100.0,-37.0,-2906900.0,1
고무제품 제조업,1933226,33682367322,5081815120,762357.0,11889107724.0,-374345.0,-4549988678.0,-409477.0,-7437873340.0,-217470.0,-4084634000.0,-17105.0,-406856135.0,28536.0,643378390.0,2528.0,30485265.0,-190786.0,-2463892000.0,-15373.0,-1195915310.0,25700.0,182715200.0,-4235.0,-83960906.0,8
"곡물가공품, 전분 및 전분제품 제조업",2295443,4503915643,133590296,695832.0,1012994300.0,-655836.0,-944118494.0,-32363.0,-53137152.0,-4201.0,-11095345.0,-2206.0,-5747316.0,-10.0,-28600.0,3892.0,11051073.0,-29838.0,-47316964.0,0.0,0.0,2045.0,-13201037.0,-9678.0,-2537617.0,7
"골판지, 종이 상자 및 종이용기 제조업",2941102,7570991265,181880093,-135058.0,-496912654.0,81612.0,144425923.0,10363.0,49532792.0,5644.0,2560346.0,-987.0,-2722844.0,-8.0,-84950.0,0.0,0.0,0.0,0.0,5714.0,49780240.0,53418.0,322419703.0,-10335.0,-19465764.0,9
"과실, 채소 가공 및 저장 처리업",590696,1284097037,31620392,141968.0,362061295.0,-143539.0,-361763922.0,1245.0,1490888.0,1245.0,1490888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1305400.0,126.0,-3093661.0,3
광고업,2419183,22472419218,3810450453,541854.0,8842597864.0,-456658.0,-4892150637.0,-93961.0,-4001446794.0,36226.0,-1147178194.0,-16503.0,-314109830.0,-69368.0,-1346620160.0,0.0,0.0,-37340.0,-640030640.0,-6977.0,-553519810.0,7692.0,70759319.0,1073.0,-19759752.0,19
교육지원 서비스업,45693,127511118,4929190,5711.0,16058700.0,-5477.0,-15389250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-234.0,-669450.0,1
"구조용 금속제품, 탱크 및 증기발생기 제조업",47791747,711875929984,6681311011,-1016929.0,-8029848716.0,1301550.0,22055916636.0,-250986.0,-12967319249.0,-71726.0,-3734987804.0,-36453.0,-1922570150.0,-29027.0,-1564695790.0,330.0,6129650.0,-116890.0,-5858386675.0,1906.0,112309470.0,-31449.0,-886469552.0,-2186.0,-172279119.0,21
귀금속 및 장신용품 제조업,1315681,2676859630,187106436,3391.0,28142967.0,5201.0,-10038378.0,-6158.0,-11840125.0,-6059.0,-11651883.0,-99.0,-188242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,-1921364.0,-1434.0,-4343100.0,2
그외 기타 개인 서비스업,599845,50274023100,1830330300,35651.0,2973447450.0,72039.0,6054709950.0,-120041.0,-10062371850.0,-35460.0,-2983909500.0,-8098.0,-677210700.0,-9547.0,-797766050.0,0.0,0.0,6860.0,575936750.0,-74046.0,-6200419350.0,12378.0,1036708050.0,-27.0,-2493600.0,1
