Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,48643392,235146104568,8434274689,75315.0,28207887435.0,19093.0,-9649912252.0,-23865.0,-19106571522.0,8918.0,219209194.0,-4834.0,307290994.0,-38318.0,-5134567300.0,87.0,9313700.0,-27756.0,-9515738860.0,38769.0,-4932343000.0,-96586.0,458629437.0,26043.0,89966902.0,23
1차 철강 제조업,18017100,260028937788,21384334033,931512.0,61255313239.0,-665028.0,-36417742181.0,-291958.0,-23676939424.0,27178.0,-7811399882.0,-36710.0,-2425444352.0,-18482.0,-3370359065.0,-2096.0,-28827150.0,-292288.0,-12139725705.0,52227.0,2730352885.0,13587.0,-1378402330.0,11887.0,217770696.0,59
가구 제조업,1043160,4890540999,297041210,-31065.0,509227609.0,25051.0,-478371898.0,-772.0,-29760310.0,-752.0,-7159030.0,-738.0,-9229090.0,1916.0,24216400.0,0.0,0.0,-1534.0,-47990090.0,336.0,10401500.0,1297.0,-8628542.0,5489.0,7533141.0,9
가전제품 및 정보통신장비 소매업,13551,102681360,5371310,-1051.0,-8105710.0,304.0,2477600.0,580.0,4372250.0,580.0,4372250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,-250140.0,200.0,1506000.0,2
가정용 기기 제조업,948112,23168132184,647124305,-18912.0,-1274740956.0,6778.0,888861705.0,10252.0,325847482.0,14092.0,407127782.0,-22.0,-1240200.0,-851.0,-19835750.0,0.0,0.0,245.0,13708300.0,-3212.0,-73912650.0,1466.0,47768929.0,416.0,12262840.0,8
"가죽, 가방 및 유사제품 제조업",813851,8384317330,171027460,-18765.0,-237044890.0,-11810.0,-113258770.0,29793.0,337314450.0,648.0,4373110.0,-12227.0,-150194480.0,-4174.0,-51092450.0,-43.0,-2387400.0,-561.0,-50078860.0,46150.0,586694530.0,2377.0,31111480.0,-1595.0,-18122270.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,17518,414855775,56254175,11303.0,267248125.0,-6550.0,-155014425.0,-4743.0,-111999750.0,-335.0,-7908900.0,-776.0,-18256200.0,-1162.0,-27582200.0,0.0,0.0,-2956.0,-69760250.0,486.0,11507800.0,26.0,615400.0,-36.0,-849350.0,1
건물 건설업,6419635,59002223494,2867652861,769261.0,14715796936.0,-650928.0,-12557169420.0,-120152.0,-2559148560.0,-187586.0,-1110269866.0,-16923.0,-415525677.0,63391.0,189100905.0,-696.0,-1899826.0,69963.0,-110739506.0,-48302.0,-1109818355.0,128.0,356201285.0,1691.0,44319759.0,24
건물설비 설치 공사업,52159,568171779,4390360,-2295.0,-37886014.0,1678.0,34081239.0,2142.0,24622300.0,499.0,1916240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643.0,22706060.0,-1515.0,-20777375.0,-10.0,-40150.0,2
