Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,7298243,87411435481,8551465223,730405.0,7320184673.0,-860241.0,-672864769.0,-31626.0,-6922973999.0,-14871.0,-2936048728.0,745.0,1897520.0,59878.0,2957560995.0,0.0,0.0,33737.0,-47657650.0,-111115.0,-6898737536.0,48645.0,225458371.0,112817.0,50195724.0,23
1차 철강 제조업,20223589,233040296411,16934397372,-24388.0,-15963639206.0,-422251.0,-5438783993.0,51287.0,10103634169.0,-89049.0,-6671388175.0,1596.0,214737475.0,52561.0,12792606802.0,0.0,0.0,36101.0,2934891355.0,50078.0,832806462.0,393972.0,11425349076.0,1380.0,-126560046.0,61
가구 제조업,1437627,2708832686,10934756,-65371.0,-127086870.0,-50843.0,-93779626.0,639.0,4307045.0,580.0,3756611.0,5.0,136850.0,46.0,445711.0,0.0,0.0,0.0,0.0,8.0,-32127.0,115864.0,217538909.0,-289.0,-979458.0,9
가전제품 및 정보통신장비 소매업,23972,128042635,562640,5248.0,31961835.0,-4427.0,-26884505.0,-817.0,-5052530.0,-833.0,-5152210.0,0.0,0.0,16.0,99680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-24800.0,2
가정용 기기 제조업,555341,5348084495,965148071,-27301.0,-59528304.0,25673.0,404963640.0,1937.0,-341121759.0,5965.0,-79882514.0,51.0,3061100.0,221.0,12937600.0,0.0,0.0,1136.0,60475650.0,-5436.0,-337713595.0,-1930.0,-15092051.0,1621.0,10778474.0,9
"가죽, 가방 및 유사제품 제조업",70282,682632428,104547095,1743.0,-49836872.0,-7625.0,-32502557.0,-786.0,-4362087.0,3455.0,49741028.0,483.0,6449120.0,-3524.0,-45063430.0,0.0,0.0,0.0,0.0,-1200.0,-15488805.0,6666.0,86604750.0,2.0,96766.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
개인 및 가정용품 임대업,4485,104678425,7528800,-2605.0,-60830375.0,1913.0,44666600.0,655.0,15291675.0,349.0,8117100.0,11.0,256850.0,295.0,6917725.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,872100.0,0.0,0.0,1
건물 건설업,13213163,253513158136,10376237233,1555155.0,32586718575.0,-740433.0,-16982857708.0,-844256.0,-16258679196.0,-148913.0,-3117950796.0,-5443.0,-185221740.0,-180386.0,-2698477520.0,3581.0,132707450.0,-393742.0,-7884351280.0,-119353.0,-2505386110.0,17334.0,477321279.0,12200.0,177497050.0,26
건물설비 설치 공사업,133703,2707209355,17153790,10736.0,382392200.0,-15386.0,-389948355.0,4845.0,21446865.0,4769.0,19809835.0,0.0,0.0,5.0,21030.0,0.0,0.0,0.0,0.0,71.0,1616000.0,-725.0,-17545950.0,530.0,3655240.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",4680844,259252186712,32931621730,192257.0,33864522207.0,-272381.0,-28133815872.0,96124.0,-4873597960.0,-110504.0,-10190670450.0,65698.0,3088837175.0,89569.0,851217030.0,0.0,0.0,41449.0,3740677275.0,9643.0,-2377545340.0,-15938.0,-829560010.0,-62.0,-27548365.0,16
"건축자재, 철물 및 난방장치 도매업",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"경비, 경호 및 탐정업",103761,8830392500,1748241850,-7678.0,-645499500.0,-27199.0,-2340529850.0,34984.0,2995158050.0,-9868.0,-836465250.0,163.0,13817100.0,6678.0,574681900.0,0.0,0.0,38133.0,3253572900.0,-121.0,-10365900.0,-67.0,-5725200.0,-40.0,-3403500.0,1
고무제품 제조업,3302151,36711324629,4563862222,-353755.0,-424588692.0,388093.0,1188254044.0,-53446.0,-1089621862.0,-65585.0,-22997732.0,3148.0,100067260.0,-9439.0,-247040640.0,0.0,0.0,22616.0,-959933000.0,-3663.0,72085550.0,14704.0,285488460.0,4404.0,40468050.0,9
"곡물가공품, 전분 및 전분제품 제조업",491087,1286808196,26649440,-16783.0,-21641799.0,100.0,-19936571.0,24058.0,58368055.0,25306.0,74070650.0,54.0,232240.0,118.0,469465.0,0.0,0.0,0.0,0.0,-1420.0,-16404300.0,-3731.0,-8383500.0,-3644.0,-8406185.0,7
"골판지, 종이 상자 및 종이용기 제조업",464251,1658141056,26743813,40605.0,149908580.0,-47760.0,-210517167.0,3993.0,24838537.0,3832.0,23888258.0,40.0,370060.0,116.0,541299.0,0.0,0.0,0.0,0.0,5.0,38920.0,4835.0,35806220.0,-1673.0,-36170.0,9
"과실, 채소 가공 및 저장 처리업",91215,224807880,129615,-4351.0,-29703033.0,-15012.0,-16497046.0,17976.0,39308205.0,17976.0,39308205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.0,6056280.0,401.0,835594.0,3
광고업,2314142,18797748401,1709020414,20655.0,112499868.0,-65571.0,651101235.0,-19525.0,-912063998.0,40815.0,377085702.0,-99582.0,-1881851715.0,7969.0,8035800.0,0.0,0.0,18010.0,339868930.0,13263.0,244797285.0,61777.0,132987354.0,2664.0,15475541.0,19
교육지원 서비스업,27552,57122876,0,148.0,334832.0,-148.0,-334832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"구조용 금속제품, 탱크 및 증기발생기 제조업",8725088,40168574717,1538128680,159738.0,-1666409622.0,-132394.0,2316897296.0,-31402.0,-853639000.0,-8506.0,-631882240.0,4690.0,317443025.0,-254.0,196090685.0,0.0,0.0,-29026.0,-895525250.0,1694.0,160234280.0,2994.0,201956289.0,1064.0,1195037.0,22
귀금속 및 장신용품 제조업,76282,169032622,5379220,-16262.0,-35826758.0,6492.0,14153429.0,0.0,-10020.0,0.0,-10020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9725.0,21584574.0,45.0,98775.0,2
그외 기타 개인 서비스업,305149,30643871651,2660965100,-37650.0,-3776196750.0,-23764.0,-2468046750.0,61847.0,6287965250.0,-29620.0,-2957269350.0,7906.0,800842400.0,796.0,81166350.0,0.0,0.0,83129.0,8399914200.0,-331.0,-33371850.0,-366.0,-36933950.0,-67.0,-6787800.0,1
그외 기타 운송장비 제조업,344387,31872819635,2080719512,-6875.0,-641281885.0,45591.0,5302946182.0,-36927.0,-4586151730.0,-23860.0,-2948624340.0,-745.0,-94510940.0,-2276.0,-285380600.0,0.0,0.0,-14871.0,-1856000600.0,4825.0,598366450.0,-1708.0,-78591037.0,-81.0,3078470.0,5
"그외 기타 전문, 과학 및 기술 서비스업",1071953,19925186433,1527564510,53756.0,495059055.0,-43549.0,-328311474.0,-5970.0,-270131413.0,-2927.0,-390480813.0,13.0,1053200.0,3632.0,304856700.0,0.0,0.0,985.0,83000650.0,-7671.0,-268447450.0,-1985.0,89842970.0,-2252.0,13540862.0,16
그외 기타 제품 제조업,1492298,11207397847,19841552,14899.0,-30553146.0,-15616.0,24999958.0,3592.0,4180731.0,4611.0,5582049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1019.0,-1401318.0,-1197.0,14830302.0,-1678.0,-13457845.0,10
금속 주조업,118675,176661625,398220,8082.0,2148437.0,-11519.0,-14423167.0,1426.0,10049465.0,1364.0,9980490.0,0.0,0.0,31.0,34596.0,0.0,0.0,0.0,0.0,31.0,34379.0,0.0,0.0,2011.0,2225265.0,3
금융 지원 서비스업,10539615,136183549034,11528177880,-1560787.0,-13818696266.0,1483460.0,17537854290.0,752054.0,18432641.0,112213.0,-2220058151.0,-2972.0,-496792277.0,399314.0,-1009075575.0,-4891.0,-134018300.0,-21919.0,3130245334.0,270307.0,747785810.0,-655284.0,-3673406134.0,-19443.0,-64184531.0,89
기계장비 및 관련 물품 도매업,5109820,54187495131,4460308070,-140778.0,1355017703.0,41265.0,1643187038.0,-23097.0,-3273958294.0,-4216.0,-455618907.0,-341.0,-62027100.0,-7681.0,-471196735.0,0.0,0.0,-2596.0,-695221400.0,-8263.0,-1589899452.0,125123.0,295465032.0,-2513.0,-19711479.0,24
기록매체 복제업,35611,35823254,193566,14892.0,14991342.0,-14876.0,-14975524.0,-96.0,-96098.0,-96.0,-96098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80280.0,0.0,0.0,1
기반조성 및 시설물 축조관련 전문공사업,152710,690351925,5841505,2805.0,-127952075.0,-13331.0,-58029010.0,10506.0,185920485.0,10456.0,185532815.0,7.0,124300.0,26.0,211585.0,0.0,0.0,0.0,0.0,17.0,51785.0,0.0,0.0,20.0,60600.0,3
기초 의약물질 제조업,17377249,220808830855,22455074385,-397586.0,-15727065290.0,462030.0,19383604974.0,-129153.0,-14952686826.0,-63949.0,-7168033168.0,798.0,1931417250.0,-31200.0,-11200573495.0,0.0,0.0,-9831.0,6188739775.0,-26968.0,-5058838038.0,88337.0,13796380197.0,-23628.0,-2500233055.0,48
기초 화학물질 제조업,15575461,294738424825,20608698361,-79175.0,1935090767.0,-122611.0,-16132827720.0,265453.0,14275006797.0,121620.0,-6128641230.0,21582.0,877454635.0,67040.0,11499005917.0,0.0,0.0,95676.0,10056871585.0,-40394.0,-2028559060.0,-90086.0,-127468983.0,26419.0,50199139.0,51
기타 과학기술 서비스업,1578658,8572262355,635117385,14538.0,176711232.0,46590.0,171864523.0,-61948.0,-352515815.0,0.0,-29840.0,0.0,0.0,-3073.0,-17206955.0,0.0,0.0,0.0,0.0,-58875.0,-335279020.0,-1274.0,-7927610.0,2094.0,11867670.0,5
기타 교육기관,6630,74750605,2295690,-552.0,-9195435.0,531.0,8704985.0,2.0,47150.0,2.0,47150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,443300.0,0.0,0.0,2
기타 금속 가공제품 제조업,7621529,94794539621,993274393,-119145.0,-1245882542.0,79173.0,485829439.0,52551.0,822147120.0,25577.0,184961380.0,-1195.0,-46935150.0,-12729.0,123619980.0,0.0,0.0,897.0,34882550.0,40001.0,525618360.0,-13399.0,-70500220.0,820.0,8406203.0,26
기타 금융업,42571226,1716323356273,141474105898,-1493392.0,100724155466.0,375581.0,-18031892667.0,917847.0,-83498257940.0,-677231.0,-67954717321.0,54075.0,5228199575.0,318694.0,3537109901.0,-3565.0,-141430150.0,1087415.0,-29085627285.0,-33057.0,-16313550830.0,154379.0,2000418726.0,45585.0,-1194423585.0,105
기타 비금속 광물제품 제조업,2610212,32882695769,4373788162,122329.0,-9857102.0,-191270.0,-726889807.0,-20524.0,811268768.0,-30796.0,-1923580843.0,-1524.0,-396401500.0,-75.0,41854000.0,-26.0,-6792250.0,7965.0,2074485750.0,3938.0,1023276611.0,99770.0,204118249.0,-10305.0,-278640108.0,9
기타 사업지원 서비스업,104611,548644819,21212775,5757.0,-21338961.0,-7652.0,-15310705.0,2755.0,41801096.0,11032.0,66535928.0,0.0,0.0,-2903.0,-8125355.0,0.0,0.0,0.0,0.0,-5374.0,-16609477.0,-844.0,-4509420.0,-16.0,-642010.0,8
기타 상품 전문 소매업,315756,5925006455,767722480,-6941.0,70731165.0,927.0,-321940730.0,5108.0,238614265.0,-4663.0,-99604230.0,203.0,8374450.0,5524.0,230250855.0,0.0,0.0,2394.0,99583400.0,1650.0,9790.0,679.0,6189940.0,227.0,6405360.0,3
기타 생활용품 소매업,91649,118231893,33105,-4513.0,-23476574.0,-16496.0,-21616421.0,20009.0,44162995.0,20009.0,44162995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,930000.0,0.0,0.0,2
기타 섬유제품 제조업,64303,398079000,327355,16654.0,122678266.0,-14034.0,-103832176.0,-7303.0,-51914740.0,-2000.0,-14177540.0,0.0,0.0,-20.0,-140110.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,51300.0,4666.0,33017350.0,3
기타 식품 제조업,2354751,143312318197,14393292827,24119.0,-20560350869.0,-26298.0,1209677049.0,-8227.0,19622498117.0,10136.0,-5294573896.0,-1436.0,439474610.0,-5706.0,17750179375.0,0.0,0.0,1924.0,5954514380.0,-14165.0,352691098.0,10632.0,-216381160.0,-226.0,-55443137.0,34
기타 운송관련 서비스업,304070,22877563099,3047949905,24735.0,-2477686665.0,-47693.0,-2142794223.0,23170.0,4772600883.0,-7335.0,-1531117629.0,6435.0,1338771750.0,1848.0,374039112.0,-1.0,-206000.0,23029.0,4760234950.0,-806.0,-169120550.0,-808.0,-140788295.0,596.0,-11331700.0,6
기타 전기장비 제조업,4164905,50452352664,1886544752,-7877.0,-654533634.0,4791.0,257332326.0,675.0,327154150.0,-11358.0,-200455060.0,-2874.0,-38649300.0,-6751.0,-230162865.0,0.0,0.0,28004.0,975834600.0,-5962.0,-174296440.0,-3727.0,34999643.0,6138.0,35047515.0,12
