날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-09-14,-1186864099559,1489256877781,3035111621789,-3337504400011,0,KOSPI
2026-09-14,-23783597895,13239841924,102893157414,-92349401443,0,KOSDAQ
