티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4520.0,74511.0,334258460.0,2.259999990463257,15109790.0,4.519999980926514,9224.0,41262597.0,-10427.0,-46678227.0,1197.0,5388750.0,607.0,2737295.0,606.0,2722735.0,-16.0,-71280.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26880.0,0.0,0.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7360.0,4944.0,36169190.0,1.100000023841858,124140.0,0.3400000035762787,-233.0,-1696870.0,-67.0,-534240.0,300.0,2231110.0,306.0,2275030.0,0.0,0.0,-6.0,-43920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,4195.0,65497.0,271826790.0,1.8200000524520874,20701260.0,7.619999885559082,-31658.0,-131498860.0,28734.0,119308275.0,2914.0,12149080.0,425.0,1803940.0,-19.0,-78925.0,-1.0,-4160.0,-84.0,-347940.0,0.0,0.0,2593.0,10776165.0,11.0,45625.0,-1.0,-4120.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,145200.0,85341.0,12388403900.0,1.75,1417916800.0,10.850000381469727,-11407.0,-1649658400.0,15417.0,2222657150.0,-3657.0,-521613050.0,2663.0,387343600.0,2423.0,353464000.0,4363.0,638068800.0,0.0,0.0,-16253.0,-2359766850.0,3147.0,459277400.0,-353.0,-51391100.0,0.0,5400.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,15130.0,1063153.0,15978388035.0,1.8899999856948853,735918910.0,3.8499999046325684,-205885.0,-3100092905.0,373406.0,5616960670.0,-166845.0,-2506752425.0,-8523.0,-125936535.0,-22711.0,-341431660.0,-147755.0,-2219780540.0,0.0,0.0,-63717.0,-956709655.0,-8026.0,-120606595.0,-650.0,-9723600.0,-26.0,-391740.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",38400.0,3175.0,120770700.0,0.6600000262260437,4327700.0,3.1500000953674316,-399.0,-15233200.0,33.0,1209600.0,368.0,14099250.0,356.0,13643600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,455650.0,-2.0,-75650.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,26500.0,3276.0,86434850.0,2.319999933242798,0.0,0.0,-924.0,-24316600.0,55.0,1483400.0,869.0,22833200.0,869.0,22833200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,138100.0,158621.0,21570103950.0,0.36000001430511475,237156400.0,0.9700000286102295,-8451.0,-1161532700.0,59779.0,8123676150.0,-49078.0,-6657096450.0,3604.0,478173500.0,-9156.0,-1238837000.0,-6838.0,-913831400.0,0.0,0.0,-29045.0,-3944253050.0,-7271.0,-987888100.0,-2195.0,-297636400.0,-55.0,-7410600.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",5440.0,426655.0,2296800860.0,2.8399999141693115,201340460.0,8.770000457763672,19344.0,100995560.0,-37413.0,-198739350.0,19659.0,106560790.0,19751.0,107061270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.0,-500480.0,131.0,690990.0,-1721.0,-9507990.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,129900.0,4213.0,543638600.0,0.07999999821186066,9071700.0,1.6699999570846558,-217.0,-28720800.0,192.0,24395300.0,29.0,4816400.0,133.0,18203700.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.0,-13387300.0,0.0,0.0,-4.0,-490900.0,0.0,0.0
