날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-08-21,248081816300,1093124122560,-1165243517771,-175962421089,0,KOSPI
2026-08-21,-346216454113,6258324346,623614620053,-283656490286,0,KOSDAQ
