티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",5170,333370,1740462780,0.78,2327180,0.13,-82742.0,-433778580.0,94549.0,495828400.0,96.0,496320.0,117.0,604890.0,0.0,0.0,-21.0,-108570.0,0.0,0.0,0.0,0.0,0.0,0.0,-18502.0,-97122810.0,6599.0,34576670.0
006840,AK홀딩스,유가,기타 금융업,지주사업,8230,21180,176384040,-3.52,3533430,2.0,-6769.0,-56434915.0,5660.0,47280645.0,1060.0,8749100.0,1060.0,8749100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,405170.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,4295,356029,1549362135,-2.5,84222905,5.44,-54851.0,-237159020.0,41152.0,178097605.0,7187.0,31149225.0,926.0,3873350.0,0.0,0.0,-44.0,-188980.0,6305.0,27464855.0,0.0,0.0,0.0,0.0,6500.0,27860670.0,12.0,51520.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,119500,76093,9293483342,-4.25,818736900,8.15,-14995.0,-1831609750.0,25520.0,3110548500.0,-10342.0,-1256822550.0,-1416.0,-173308300.0,-1600.0,-196237300.0,1101.0,135109800.0,0.0,0.0,-8043.0,-976100900.0,-202.0,-24065950.0,-150.0,-18134600.0,-33.0,-3981600.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,19680,933451,18633062215,-1.25,2209863850,10.4,-148222.0,-2969026800.0,294623.0,5887277815.0,-146033.0,-2910769165.0,-139678.0,-2784478950.0,1092.0,21388280.0,55647.0,1102764025.0,0.0,0.0,-110264.0,-2197852250.0,-827.0,-16635910.0,1035.0,20618360.0,-1403.0,-28100210.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",50700,8642,445623200,-3.43,312000,0.05,479.0,24797100.0,657.0,33478500.0,-1146.0,-58776100.0,9.0,474900.0,0.0,0.0,-2.0,-101400.0,0.0,0.0,-1153.0,-59149600.0,0.0,0.0,9.0,449300.0,1.0,51200.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,28250,2054,58089700,-2.75,6936850,11.94,223.0,6317050.0,-208.0,-5881900.0,1.0,29650.0,1.0,29650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,-464800.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,207000,162942,34498225500,-5.26,1893064500,4.7,-9820.0,-2053674750.0,49228.0,10362930500.0,-41172.0,-8688679250.0,-8107.0,-1729663000.0,-2412.0,-506224000.0,3030.0,647299250.0,0.0,0.0,-16121.0,-3403617250.0,-17578.0,-3699903250.0,1835.0,393847000.0,-71.0,-14423500.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",5220,1031621,5498801590,-5.78,101314350,1.84,7207.0,35715215.0,-9175.0,-46013205.0,882.0,4501590.0,953.0,4872210.0,0.0,0.0,-71.0,-370620.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,1341580.0,836.0,4454820.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,174000,7462,1321789400,-4.19,26980400,2.04,1352.0,239133300.0,-2031.0,-359847200.0,777.0,137920500.0,807.0,143203200.0,-7.0,-1232400.0,-23.0,-4050300.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,-17383600.0,1.0,177000.0
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",127800,83533,10913119650,-3.18,658597500,4.74,-12585.0,-1637032650.0,25970.0,3382939250.0,-13924.0,-1817716700.0,-1689.0,-221654350.0,179.0,23136700.0,-7086.0,-923028300.0,14.0,1826100.0,-5752.0,-751782550.0,409.0,53649600.0,554.0,73760900.0,-15.0,-1950800.0
011150,CJ씨푸드,유가,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",2750,384695,1074710792,-3.51,7501210,0.7,5510.0,14736008.0,-3252.0,-8429743.0,82.0,225500.0,82.0,225500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2726.0,-7608410.0,386.0,1076645.0
011155,CJ씨푸드1우,KOSPI,기타/미분류,기타/미분류,14500,615,9035850,-5.29,0,0.0,-10.0,-143700.0,0.0,0.0,10.0,143700.0,10.0,143700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,KOSPI,기타/미분류,기타/미분류,95600,9251,901512400,-3.63,0,0.0,1445.0,141262400.0,-567.0,-55906600.0,-4.0,-252200.0,-4.0,-252200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-881.0,-85782200.0,7.0,678600.0
097950,CJ제일제당,유가,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",207500,96886,20329221000,-3.04,2775789500,9.13,15251.0,3177763750.0,-15825.0,-3306818000.0,-959.0,-195134000.0,-3793.0,-795108500.0,-47.0,-9814250.0,624.0,132062250.0,0.0,0.0,2280.0,482385250.0,-24.0,-4888750.0,1336.0,282579250.0,197.0,41609000.0
097955,CJ제일제당 우,KOSPI,기타/미분류,기타/미분류,135800,13381,1827422400,-1.67,6549400,0.36,4849.0,662576800.0,-4897.0,-669117900.0,21.0,2853600.0,21.0,2853600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3278200.0,3.0,409300.0
000480,시알홀딩스,유가,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조",4945,60373,301230650,-2.27,45280,0.02,-7615.0,-38325460.0,8831.0,44313455.0,484.0,2420035.0,505.0,2523880.0,0.0,0.0,-21.0,-103845.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.0,8431360.0,-3394.0,-16839390.0
000590,CS홀딩스,유가,기타 금융업,"브랜드 수익, 자회사 배당",84800,2046,173887350,-3.42,8306100,4.78,-150.0,-12695400.0,145.0,12166200.0,26.0,2347500.0,26.0,2347500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,-1818300.0
012030,DB,유가,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",1880,2987163,5777027637,-7.16,91147369,1.58,-557434.0,-1076187756.0,434328.0,837751998.0,159766.0,309386064.0,22345.0,43267340.0,0.0,0.0,-79.0,-148520.0,0.0,0.0,0.0,0.0,137500.0,266267244.0,-25553.0,-49556468.0,-11107.0,-21393838.0
005830,DB손해보험,유가,보험업,"자동차보험,화재보험,해상보험,특종보험,장기보험",186700,524971,98239115786,1.97,4814698650,4.41,-78413.0,-14701774550.0,83512.0,15663792850.0,-3589.0,-678293100.0,-18948.0,-3565694050.0,2949.0,554522300.0,7159.0,1342280900.0,0.0,0.0,14438.0,2714640650.0,-9122.0,-1711845450.0,-1461.0,-274974650.0,-49.0,-8750550.0
016610,DB증권,유가,금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매",14520,295280,4367969870,-7.1,192548610,3.36,-28349.0,-427503190.0,66003.0,981549810.0,-36163.0,-531918170.0,-3652.0,-54501350.0,0.0,0.0,-17113.0,-251774400.0,0.0,0.0,-12310.0,-179572410.0,-3088.0,-46070010.0,-1279.0,-19020090.0,-212.0,-3108360.0
000990,DB하이텍,유가,반도체 제조업,반도체 제조,90500,713698,67429524800,-5.43,9055540800,10.54,-110668.0,-10759937100.0,-56658.0,-5482693250.0,170671.0,16566358950.0,207801.0,19946891600.0,360.0,35234200.0,-33716.0,-3074049400.0,0.0,0.0,3438.0,336621500.0,-7661.0,-722210300.0,-1669.0,-162435100.0,-1676.0,-161293500.0
000300,DH오토넥스,유가,자동차 신품 부품 제조업,"유,무선 통신장비",4200,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
