Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,12916584.0,119870286363.0,7922146435.0,1408950.0,11800599213.0,-1289490.0,-7886833165.0,-144255.0,-3315046307.0,-4774.0,2385786742.0,-13481.0,-991015062.0,-166716.0,-7703611117.0,-5.0,-245500.0,68401.0,4200342055.0,-26980.0,-1365240525.0,-27046.0,-538098982.0,51841.0,-60620759.0,23
1차 철강 제조업,11898391.0,235232625146.0,29361929102.0,1093350.0,-1969669319.0,-1525879.0,-25011915721.0,428859.0,27375324862.0,28401.0,8665325932.0,-676.0,-242296330.0,-91878.0,1820441220.0,-2326.0,-39608355.0,422868.0,18429150305.0,72452.0,-1260913120.0,-31935.0,-118010299.0,35605.0,-275729523.0,59
ETF,12764048.0,723228633663.0,0.0,-76842.0,11327431739.0,-276236.0,-2963147830.0,332958.0,-6752253117.0,1152703.0,136165248144.0,-2878.0,-1317055502.0,-674899.0,-145591671271.0,-77443.0,4097058578.0,-57070.0,-198975048.0,-7405.0,102004932.0,19892.0,-1593299562.0,228.0,-18731230.0,7
가구 제조업,1094528.0,2292197319.0,48726167.0,13747.0,122797762.0,-92462.0,-220004871.0,316.0,-1575446.0,388.0,86384.0,-25.0,-449200.0,-14.0,-130030.0,0.0,0.0,0.0,0.0,-33.0,-1082600.0,69791.0,82376349.0,8608.0,16406206.0,9
가전제품 및 정보통신장비 소매업,32636.0,205946990.0,497070.0,8362.0,57209885.0,-7924.0,-54519170.0,22.0,95770.0,22.0,95770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-460.0,-2786485.0,2
가정용 기기 제조업,2728461.0,22928075457.0,684791012.0,143405.0,-2343855270.0,-22453.0,513712526.0,-116329.0,1700847256.0,-10282.0,318681674.0,-2520.0,-19882715.0,118577.0,2449938768.0,-430.0,-1720000.0,-2319.0,-180261450.0,-103441.0,-426531781.0,-6652.0,45506712.0,2029.0,83788776.0,9
"가죽, 가방 및 유사제품 제조업",270022.0,2827798833.0,62066615.0,-50063.0,-766550770.0,13673.0,258391575.0,40635.0,521558810.0,-1065.0,12542345.0,38439.0,447540505.0,-651.0,-7336200.0,-73.0,-4025700.0,7353.0,85435290.0,-3368.0,-12597430.0,-1417.0,-11774195.0,-2828.0,-1625420.0,5
개인 및 가정용품 수리업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,34392.0,793736700.0,76919100.0,-4281.0,-100423550.0,-3571.0,-85004450.0,8188.0,193085950.0,672.0,15244450.0,6990.0,162856800.0,1791.0,44008450.0,0.0,0.0,-1265.0,-29023750.0,0.0,0.0,-340.0,-7721750.0,4.0,63800.0,1
건물 건설업,26084836.0,856247692690.0,32463519624.0,2449475.0,59068093627.0,-2349164.0,-61169754963.0,80193.0,7847084057.0,-53827.0,-1391729797.0,9118.0,259587475.0,26834.0,-667894019.0,-1090.0,-2499065.0,202274.0,9558187258.0,-103202.0,89762980.0,-41389.0,-700558580.0,-139115.0,-5044864141.0,24
