날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-06-15,446150928645,-11235905042,-1512354476864,1077439453261,0,KOSPI
2026-06-15,216567805245,-16395628293,616216226190,-816388403142,0,KOSDAQ
