Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,8953388,206544558003,8166585022,-120528.0,12370076941.0,207937.0,-3579966008.0,-88409.0,-7949035074.0,22993.0,2439370322.0,-11704.0,-847009750.0,-22992.0,-2392932020.0,-573.0,3889200.0,-63491.0,-8078983055.0,-11474.0,1050626079.0,2941.0,-141767842.0,-1941.0,-699308017.0,23
1차 철강 제조업,16529508,364890530733,19543448497,-334764.0,11117186627.0,208697.0,-29563640930.0,63053.0,17570062139.0,50829.0,4210043026.0,9074.0,240004375.0,7058.0,3280241497.0,92.0,13913685.0,-17415.0,9111901443.0,4868.0,742136183.0,25745.0,1051608946.0,37269.0,-175216782.0,59
가구 제조업,558258,2708810769,91840611,-826.0,40479764.0,-13581.0,34280401.0,11898.0,26379460.0,-2231.0,-15823415.0,-233.0,-2898330.0,-27.0,-360740.0,-50.0,-2104500.0,-1523.0,-25045990.0,15962.0,72612435.0,4879.0,-89316727.0,-2370.0,-11822898.0,9
가전제품 및 정보통신장비 소매업,87750,654731345,6779490,5562.0,43979685.0,4610.0,32722925.0,-9906.0,-74819820.0,-102.0,-904880.0,0.0,0.0,1260.0,8910640.0,0.0,0.0,-11064.0,-82825580.0,0.0,0.0,-272.0,-1924590.0,6.0,41800.0,2
가정용 기기 제조업,1871169,45415665301,3302259010,48492.0,3637196919.0,-34553.0,-2604043731.0,-14332.0,-963232287.0,-12038.0,-791499687.0,1502.0,87618750.0,3287.0,197440900.0,0.0,0.0,-4105.0,-238964200.0,-3095.0,-224654500.0,-800.0,-120663167.0,1193.0,50742266.0,8
"가죽, 가방 및 유사제품 제조업",868224,11586696280,165692430,-135482.0,-1822053650.0,36974.0,479647600.0,99309.0,1317384920.0,1173.0,41629190.0,-285.0,-3853310.0,41179.0,509556530.0,37.0,2130900.0,-442.0,1014740.0,57849.0,778684170.0,842.0,45831660.0,-1643.0,-20810530.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,19481,467369925,81490650,4038.0,97167725.0,-6582.0,-158363925.0,2402.0,57816700.0,1262.0,30257550.0,69.0,1655350.0,1386.0,33448700.0,0.0,0.0,-214.0,-5130450.0,-11.0,-263450.0,74.0,1765450.0,68.0,1614050.0,1
건물 건설업,34237614,96325854230,5821544374,554802.0,1942189332.0,-1769450.0,-11477465723.0,1265207.0,8902353430.0,263840.0,1253221893.0,92757.0,1218134930.0,542980.0,3579900445.0,-971.0,-2793253.0,275530.0,2514983815.0,91070.0,338900040.0,-12173.0,517943256.0,-38386.0,114979705.0,24
건물설비 설치 공사업,156970,929732400,0,45692.0,96462315.0,9355.0,43689615.0,15164.0,145703805.0,7144.0,28050405.0,0.0,0.0,2857.0,41912190.0,0.0,0.0,0.0,0.0,5163.0,75741210.0,-70434.0,-286734675.0,223.0,878940.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",10624838,262719647946,15885254576,-39881.0,12539317301.0,131351.0,-18497066179.0,63765.0,7480414123.0,10136.0,809797578.0,539.0,388772160.0,10512.0,1598128165.0,0.0,0.0,64827.0,2200581615.0,-21183.0,2514856705.0,-137271.0,-1519631604.0,-17964.0,-3033641.0,16
"건축자재, 철물 및 난방장치 도매업",20070485,36554374575,362705669,-43721.0,89026583.0,22421.0,-130524284.0,-362.0,-639674.0,269.0,476836.0,0.0,0.0,0.0,0.0,0.0,0.0,-631.0,-1116510.0,0.0,0.0,9644.0,22675337.0,12018.0,19462038.0,1
"경비, 경호 및 탐정업",47473,4077705350,980784250,-7021.0,-605552200.0,-6648.0,-582589750.0,13700.0,1190901750.0,2924.0,257981700.0,187.0,16362300.0,5689.0,492208750.0,0.0,0.0,3700.0,320940900.0,1827.0,157854700.0,-22.0,-1976900.0,-9.0,-782900.0,1
고무제품 제조업,2199467,42489970557,2513164690,-280196.0,-5139911571.0,59968.0,-4737145682.0,208530.0,9750353315.0,-13047.0,-44866480.0,15821.0,984043830.0,30764.0,1663726655.0,1191.0,24763510.0,173353.0,7060475250.0,30333.0,226313150.0,228.0,29138069.0,11470.0,97565869.0,8
