날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-02-06,941368676394,208288652849,2173604694161,-3323262023404,0,KOSPI
2026-02-06,-164256224496,-56984869217,148421059584,72820034129,0,KOSDAQ
