날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-03-31,1025064531679,373515773621,2439975790640,-3838556095940,0,KOSPI
2026-03-31,-68685573950,-99817451461,49730965240,118772060171,0,KOSDAQ
