날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-05-20,1106962003097,113547114320,1710442795942,-2930951913359,0,KOSPI
2026-05-20,-136740902463,-6185052334,-57984579667,200910534464,0,KOSDAQ
