Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,82627449,361376574960,7275653738,1701577.0,15816861318.0,-1580151.0,-20290475027.0,-406813.0,2429382014.0,13895.0,9843308898.0,-12718.0,-1671011550.0,-30072.0,-2772909650.0,0.0,0.0,-330875.0,-1985851811.0,-47043.0,-984371223.0,248329.0,1805493989.0,37058.0,238737706.0,23
1차 철강 제조업,27354831,320450654145,12395840175,-22931.0,-19866981477.0,317679.0,12010894075.0,-132015.0,8294089135.0,92674.0,15566085215.0,-25703.0,-2087768590.0,-126619.0,-4753222305.0,-2772.0,-190123005.0,-28130.0,484928255.0,-41566.0,-730335835.0,-190058.0,-67516283.0,27325.0,-370485450.0,59
가구 제조업,504171,1795377565,35711280,-19919.0,-334449483.0,24832.0,325408421.0,-7165.0,-86550627.0,-999.0,-6027317.0,-135.0,-1752120.0,-5.0,-45810.0,-161.0,-6155850.0,-5943.0,-75234480.0,78.0,2664950.0,940.0,91997289.0,1312.0,3594400.0,9
가전제품 및 정보통신장비 소매업,36116,279741360,5792450,-1560.0,-10462420.0,-3887.0,-33039075.0,5232.0,42021190.0,2137.0,17095070.0,0.0,0.0,677.0,5425590.0,0.0,0.0,2418.0,19500530.0,0.0,0.0,101.0,646095.0,114.0,834210.0,2
가정용 기기 제조업,1056600,23842191045,850738956,23156.0,-1412905670.0,-55330.0,-450445125.0,26862.0,1617257085.0,18957.0,983572585.0,-185.0,-12653300.0,-5174.0,-311434150.0,0.0,0.0,-8565.0,-528611400.0,21829.0,1486383350.0,4076.0,231376765.0,1236.0,14716945.0,8
"가죽, 가방 및 유사제품 제조업",474899,4414255665,236141790,57335.0,421740060.0,-55751.0,-431609570.0,5148.0,86295130.0,-2152.0,-33003330.0,-1240.0,-16004510.0,-14133.0,-181965180.0,3.0,179400.0,-11029.0,-117277330.0,33699.0,434366080.0,-2749.0,-18865080.0,-3983.0,-57560540.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,18019,435556300,14276250,-1088.0,-25906100.0,3790.0,91116100.0,-2680.0,-64660300.0,-640.0,-15446200.0,-310.0,-7482750.0,-1730.0,-41731350.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,-574000.0,1.0,24300.0,1
건물 건설업,109507328,3104964652965,67994825307,-8389942.0,-223819488013.0,8203921.0,217294780201.0,242381.0,8678738405.0,312120.0,8392299747.0,31294.0,641910875.0,17449.0,868933870.0,-4107.0,-5573119.0,-10418.0,630410230.0,-103741.0,-1840605973.0,-53986.0,-1957910661.0,-2374.0,-196119932.0,24
건물설비 설치 공사업,111803,1278921753,9949405,14486.0,273183822.0,-10282.0,-187611337.0,-3718.0,-76004645.0,-77.0,-1293070.0,-338.0,-6848175.0,0.0,0.0,0.0,0.0,0.0,0.0,-3303.0,-67863400.0,0.0,35250.0,-486.0,-9603090.0,2
