티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,시장,업종,주요제품
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4610.0,86071.0,397005845.0,-0.54,46100.0,0.01,22889.0,105572970.0,-25636.0,-118208430.0,-1436.0,-6648140.0,369.0,1692420.0,0.0,0.0,97.0,447415.0,0.0,0.0,0.0,0.0,98.0,452025.0,4174.0,19241930.0,9.0,41670.0,0.0,0.0,0.0
006840,AK홀딩스,유가,기타 금융업,지주사업,8840.0,5134.0,45414765.0,0.11,1531180.0,3.37,286.0,2536215.0,152.0,1336705.0,-438.0,-3872920.0,-438.0,-3872920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,4040.0,52209.0,210539204.0,-0.49,4262520.0,2.02,1559.0,6371789.0,-4621.0,-18728775.0,3052.0,12316436.0,100.0,398575.0,0.0,0.0,207.0,835360.0,2537.0,10243141.0,0.0,0.0,208.0,839360.0,10.0,40550.0,0.0,0.0,0.0,0.0,0.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,109300.0,17858.0,1956084550.0,-0.82,378428500.0,18.0,2005.0,217857600.0,-2441.0,-266598150.0,558.0,62005750.0,878.0,96885550.0,-791.0,-86534500.0,-417.0,-45594300.0,0.0,0.0,0.0,0.0,888.0,97249000.0,-122.0,-13265200.0,0.0,0.0,0.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,16200.0,697944.0,11306194055.0,0.37,575595150.0,4.73,-168998.0,-2740150400.0,-94580.0,-1531838765.0,347006.0,5624103385.0,-12222.0,-196273940.0,17329.0,280676190.0,257055.0,4164628890.0,0.0,0.0,-16465.0,-266709250.0,1309.0,21241495.0,-84125.0,-1363412740.0,697.0,11298520.0,0.0,0.0,0.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",42600.0,2814.0,118977200.0,-0.81,722850.0,0.61,-1160.0,-48835300.0,-651.0,-27644900.0,1811.0,76480200.0,1585.0,66877050.0,0.0,0.0,13.0,552350.0,0.0,0.0,0.0,0.0,213.0,9050800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,24700.0,3335.0,83195750.0,-1.79,374250.0,0.45,-858.0,-21247550.0,58.0,1427500.0,800.0,19820050.0,800.0,19820050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,170000.0,60013.0,10263682400.0,-1.11,457298600.0,3.66,9790.0,1661271200.0,8496.0,1453388550.0,-18669.0,-3180483350.0,2417.0,414839150.0,-1217.0,-207678900.0,-10121.0,-1731201600.0,-1667.0,-285319050.0,-6777.0,-1148471800.0,-1304.0,-222652850.0,333.0,57292500.0,50.0,8531100.0,0.0,0.0,0.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",6020.0,206962.0,1244597595.0,-0.17,2342070.0,0.19,-1037.0,-6322465.0,22268.0,133902805.0,2126.0,12857140.0,-797.0,-4748680.0,0.0,0.0,359.0,2162760.0,0.0,0.0,2204.0,13274330.0,360.0,2168730.0,-22967.0,-138073280.0,-390.0,-2364200.0,0.0,0.0,0.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,151500.0,8387.0,1267487300.0,-0.53,1211800.0,0.1,-1141.0,-173163600.0,139.0,20801300.0,1001.0,152211400.0,1785.0,270503300.0,-431.0,-65031000.0,0.0,0.0,0.0,0.0,-353.0,-53260900.0,0.0,0.0,0.0,0.0,1.0,150900.0,0.0,0.0,0.0
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",95200.0,43224.0,4118535100.0,1.6,203062600.0,4.07,-8293.0,-792263450.0,474.0,44213550.0,7859.0,751858700.0,5043.0,482121300.0,253.0,24108850.0,-194.0,-17971550.0,0.0,0.0,-1537.0,-146276200.0,4295.0,409971500.0,-162.0,-15447600.0,122.0,11638800.0,0.0,0.0,0.0
011150,CJ씨푸드,유가,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",2905.0,1259005.0,3690016474.0,0.17,36916945.0,1.0,-23844.0,-69079760.0,27224.0,79074050.0,-19.0,-55195.0,-19.0,-55195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,-8895445.0,-361.0,-1043650.0,0.0,0.0,0.0
011155,CJ씨푸드1우,KOSPI,기타/미분류,기타/미분류,18590.0,24887.0,458390250.0,30.0,0.0,0.0,-235.0,-4040650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,687830.0,198.0,3352820.0,0.0,0.0,0.0
001045,CJ우,KOSPI,기타/미분류,기타/미분류,87400.0,1600.0,139543750.0,0.69,0.0,0.0,396.0,34559100.0,-343.0,-29926300.0,-54.0,-4720000.0,-39.0,-3412900.0,-15.0,-1307100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87200.0,0.0,0.0,0.0,0.0,0.0
097950,CJ제일제당,유가,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",211000.0,28291.0,5968560250.0,0.0,213653500.0,2.97,3528.0,743968750.0,-4659.0,-983505250.0,983.0,208323000.0,1759.0,371360750.0,-125.0,-26288500.0,281.0,59385750.0,0.0,0.0,-1356.0,-285887000.0,423.0,89539500.0,143.0,30158500.0,5.0,1055000.0,0.0,0.0,0.0
097955,CJ제일제당 우,KOSPI,기타/미분류,기타/미분류,138200.0,3581.0,496129300.0,0.0,0.0,0.0,-1099.0,-152300600.0,1123.0,155660200.0,-24.0,-3359600.0,-24.0,-3359600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000480,시알홀딩스,유가,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조",5070.0,10961.0,55457250.0,0.0,2135520.0,3.85,3303.0,16688830.0,-2432.0,-12286990.0,-871.0,-4401840.0,-1072.0,-5421780.0,0.0,0.0,100.0,507470.0,0.0,0.0,0.0,0.0,101.0,512470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000590,CS홀딩스,유가,기타 금융업,"브랜드 수익, 자회사 배당",80300.0,1010.0,80630700.0,1.01,399100.0,0.49,349.0,27950100.0,-455.0,-36410700.0,106.0,8460600.0,106.0,8460600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012030,DB,유가,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",1480.0,327092.0,483570742.0,-1.14,8444880.0,1.75,-8469.0,-12818458.0,-34886.0,-51326538.0,29739.0,44083542.0,-5706.0,-8444880.0,0.0,0.0,8889.0,13157512.0,0.0,0.0,-8880.0,-13100221.0,35436.0,52471131.0,13809.0,20348566.0,-193.0,-287112.0,0.0,0.0,0.0
005830,DB손해보험,유가,보험업,"자동차보험,화재보험,해상보험,특종보험,장기보험",129700.0,94135.0,12195790450.0,0.7,1503055600.0,11.32,-7817.0,-1017328350.0,-8349.0,-1082070700.0,15651.0,2032599250.0,6571.0,849376900.0,825.0,106801600.0,889.0,115807900.0,0.0,0.0,8371.0,1090315750.0,-1005.0,-129702600.0,550.0,71333700.0,-35.0,-4533900.0,0.0,0.0,0.0
016610,DB증권,유가,금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매",10750.0,52965.0,567535435.0,-0.09,3917370.0,0.69,32.0,486995.0,6520.0,69685970.0,-7929.0,-84923935.0,3688.0,39310770.0,-7670.0,-82105695.0,-4039.0,-43116190.0,0.0,0.0,0.0,0.0,92.0,987180.0,1327.0,14212470.0,50.0,538500.0,0.0,0.0,0.0
000990,DB하이텍,유가,반도체 제조업,반도체 제조,68500.0,187677.0,12928254700.0,-1.3,1463197800.0,11.32,5053.0,357656750.0,-10035.0,-701812050.0,13837.0,957660100.0,18551.0,1276412050.0,7509.0,516161000.0,-12318.0,-841417950.0,0.0,0.0,0.0,0.0,95.0,6505000.0,-8197.0,-568390900.0,-658.0,-45113900.0,0.0,0.0,0.0
000300,DH오토넥스,유가,자동차 신품 부품 제조업,"유,무선 통신장비",1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
