날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-05-14,192721414900,102362839109,1849914672172,-2144998926181,0,KOSPI
2026-05-14,59515641313,-15762883900,91128272378,-134881029791,0,KOSDAQ
