티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4300.0,80262.0,342177115.0,0.3499999940395355,1848975.0,0.5400000214576721,7309.0,30957885.0,-16460.0,-70052620.0,9128.0,38996415.0,-54.0,-318605.0,0.0,0.0,9182.0,39315020.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,81280.0,4.0,17040.0
006840,AK홀딩스,유가,기타 금융업,지주사업,6050.0,12741.0,75817350.0,0.6700000166893005,1805540.0,2.380000114440918,-49.0,-213030.0,-9.0,-167790.0,-544.0,-3185290.0,-544.0,-3185290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,3566110.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,3870.0,68375.0,264150502.0,-1.7799999713897705,23774544.0,9.0,16538.0,63860670.0,-9034.0,-34904126.0,-7529.0,-29053119.0,-770.0,-2999935.0,0.0,0.0,7.0,27245.0,-22.0,-84870.0,-5355.0,-20644540.0,-1389.0,-5351019.0,0.0,0.0,25.0,96575.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,123700.0,46588.0,5771660728.0,0.6499999761581421,417990600.0,7.079999923706055,-866.0,-108039600.0,3896.0,481351600.0,-3057.0,-376620400.0,2691.0,335114300.0,-696.0,-85726500.0,114.0,14187100.0,0.0,0.0,-5193.0,-643556300.0,67.0,8305600.0,27.0,3308400.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,18100.0,811387.0,14724961025.0,2.259999990463257,1158949200.0,7.389999866485596,-105591.0,-1916894410.0,85593.0,1542644490.0,22496.0,419862560.0,-3309.0,-50867865.0,8344.0,152132275.0,12035.0,220435630.0,0.0,0.0,5498.0,99536120.0,308.0,5580400.0,-2500.0,-45647580.0,2.0,34940.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",31700.0,1000.0,31797500.0,-1.090000033378601,2695800.0,6.460000038146973,-309.0,-9848400.0,252.0,8032750.0,52.0,1656800.0,52.0,1656800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,158850.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,22950.0,84.0,1929250.0,-0.2199999988079071,0.0,0.0,-29.0,-665450.0,29.0,665250.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,130100.0,72253.0,9360040250.0,1.090000033378601,918838400.0,8.770000457763672,-8879.0,-1151695000.0,4786.0,610627100.0,4141.0,547259200.0,-4663.0,-599456050.0,4266.0,554454400.0,-4649.0,-602661700.0,0.0,0.0,9975.0,1297223900.0,-803.0,-104249250.0,-2.0,-210300.0,-46.0,-5981000.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4390.0,324114.0,1428746781.0,-0.8999999761581421,243834335.0,17.06999969482422,123296.0,542355984.0,-123418.0,-543013566.0,-48.0,-113083.0,-139.0,-512440.0,0.0,0.0,30.0,131700.0,0.0,0.0,0.0,0.0,61.0,267657.0,147.0,670040.0,23.0,100625.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,128800.0,9867.0,1251276900.0,0.7799999713897705,14878100.0,1.190000057220459,-1855.0,-239272300.0,913.0,114997700.0,941.0,124147500.0,2423.0,311799400.0,0.0,0.0,-746.0,-94489400.0,0.0,0.0,0.0,0.0,-736.0,-93162500.0,1.0,127100.0,0.0,0.0
