날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-08-19,-1338951727811,175877741065,4635672224050,-3472598237304,0,KOSPI
2026-08-19,49950308875,1680979667,-66361356323,14730067781,0,KOSDAQ
