티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4165.0,329511.0,1394332759.0,-2.690000057220459,1606025.0,0.11999999731779099,-10691.0,-48319821.0,3837.0,19627516.0,4350.0,18237985.0,138.0,574165.0,161.0,688460.0,4000.0,16760000.0,0.0,0.0,0.0,0.0,51.0,215360.0,2502.0,10445860.0,2.0,8460.0
006840,AK홀딩스,유가,기타 금융업,지주사업,6880.0,11548.0,78410240.0,2.990000009536743,20510.0,0.029999999329447746,-3507.0,-23770330.0,3296.0,22353630.0,239.0,1607950.0,219.0,1472040.0,0.0,0.0,5.0,34270.0,0.0,0.0,0.0,0.0,15.0,101640.0,-28.0,-191250.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,3950.0,68272.0,273528340.0,-1.25,18207770.0,6.659999847412109,6550.0,25460640.0,-10338.0,-40886430.0,3790.0,15433830.0,242.0,1104440.0,482.0,1934040.0,-18.0,-71105.0,-1800.0,-7215165.0,5329.0,21457175.0,-445.0,-1775555.0,0.0,0.0,-2.0,-8040.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,122000.0,60035.0,7439534700.0,-2.4000000953674316,1627898600.0,21.030000686645508,1189.0,142173000.0,18353.0,2271759250.0,-19551.0,-2415023950.0,-8354.0,-1043456700.0,-1478.0,-181917750.0,-4914.0,-600879600.0,0.0,0.0,-4788.0,-586803200.0,-17.0,-1966700.0,9.0,1091700.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,15090.0,1497895.0,22320980045.0,-0.5299999713897705,2706700435.0,11.079999923706055,116261.0,1714180770.0,-282975.0,-4206827895.0,166687.0,2492278930.0,40278.0,605924305.0,-631.0,-9314180.0,-43757.0,-651045350.0,0.0,0.0,-8184.0,-122051480.0,-102018.0,-1517932990.0,-68.0,-1039190.0,95.0,1407385.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",32700.0,7698.0,255219700.0,1.8700000047683716,0.0,0.0,2071.0,69007500.0,1877.0,62273500.0,-3947.0,-131247500.0,-70.0,-2209050.0,32.0,1066550.0,0.0,0.0,0.0,0.0,0.0,0.0,-567.0,-18813800.0,-1.0,-33500.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,23250.0,3580.0,82362150.0,3.0999999046325684,0.0,0.0,-234.0,-5423600.0,234.0,5423350.0,0.0,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,131100.0,76787.0,9961998050.0,1.309999942779541,347921200.0,3.2200000286102295,-8883.0,-1165727350.0,13391.0,1748773400.0,-4181.0,-540587950.0,-11995.0,-1561227300.0,6799.0,886103650.0,219.0,28819750.0,0.0,0.0,608.0,79612650.0,188.0,26101800.0,-334.0,-43390300.0,7.0,932200.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4980.0,679618.0,3458865459.0,-7.949999809265137,665696290.0,19.25,305053.0,1541656522.0,-305349.0,-1543347177.0,1344.0,7467875.0,249.0,1917970.0,0.0,0.0,269.0,1371970.0,0.0,0.0,0.0,0.0,826.0,4177935.0,202.0,940130.0,-1250.0,-6717350.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,126600.0,9418.0,1183533200.0,0.4000000059604645,24485100.0,2.069999933242798,-3235.0,-410732800.0,-238.0,-30469400.0,3473.0,441202200.0,3473.0,441202200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
