날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-04-06,837148006190,372599261768,-1050174737549,-159572530409,0,KOSPI
2026-04-06,-359159756874,-154216083425,426567926292,86807914007,0,KOSDAQ
