Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,17380639,188448466098,6693646054,-351941.0,22885682498.0,819412.0,-8064612553.0,-517940.0,-17079509135.0,-412817.0,-6900360894.0,-8098.0,-2082526320.0,-16218.0,-2019227380.0,-799.0,-58805900.0,40555.0,-1731898551.0,-120296.0,-4358736890.0,19982.0,2210578313.0,30487.0,47860877.0,23
1차 철강 제조업,22666162,384505302356,45109938615,1082719.0,53941236221.0,-220121.0,12958303448.0,-887980.0,-67285342258.0,-92219.0,-11869688425.0,-69334.0,-5615588670.0,-188600.0,-22139133250.0,-23267.0,-360846360.0,-496360.0,-18205793060.0,-16921.0,-8870955368.0,-120112.0,-383046649.0,145494.0,768849238.0,59
가구 제조업,786314,3234592713,347165448,89621.0,797335819.0,-87184.0,-612392971.0,-25589.0,-228145176.0,-3496.0,-9507001.0,-25.0,-477875.0,6.0,102630.0,-9.0,-262300.0,-22126.0,-217877120.0,61.0,-123510.0,16675.0,35803892.0,6477.0,7398436.0,9
가전제품 및 정보통신장비 소매업,46605,301884570,30898875,7296.0,49887675.0,-7639.0,-52243885.0,203.0,1387200.0,137.0,933780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,453420.0,-10.0,-68900.0,150.0,1037910.0,2
가정용 기기 제조업,4708794,40459782623,1414821665,-134548.0,-1587399995.0,163083.0,2920255980.0,-19084.0,-1449247747.0,-7236.0,-574919497.0,869.0,61358800.0,-23242.0,-1632410800.0,0.0,0.0,708.0,60570750.0,9816.0,636081500.0,833.0,115920070.0,-10284.0,471692.0,9
"가죽, 가방 및 유사제품 제조업",522825,4519508072,56024635,16055.0,671293730.0,145027.0,1243780915.0,-2136.0,-73079000.0,-749.0,-21098785.0,-1587.0,-18452965.0,-3203.0,-37724330.0,-390.0,-21157000.0,-10638.0,-144752850.0,14431.0,170106630.0,-160948.0,-1846147540.0,2002.0,4151895.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,28137,631858625,185415550,13447.0,300787725.0,-12385.0,-279554175.0,-429.0,-7085500.0,-87.0,-1908475.0,1682.0,39027375.0,-961.0,-20351150.0,0.0,0.0,-1153.0,-25869650.0,90.0,2016400.0,-632.0,-14125650.0,-1.0,-22400.0,1
건물 건설업,17073437,385206990765,37741235663,3263810.0,75418246027.0,-1501741.0,-35459416626.0,-1234135.0,-36136308718.0,-461187.0,-12617097724.0,-34935.0,-998791875.0,-238615.0,-3521378872.0,-5971.0,-14453594.0,-583078.0,-16521934650.0,90217.0,-2446140528.0,-344506.0,689681067.0,-183428.0,-4512201750.0,24
건물설비 설치 공사업,109733,2391653715,18463975,2677.0,43391425.0,-7698.0,-213096070.0,3655.0,130868715.0,-1106.0,-6613185.0,0.0,0.0,265.0,19474650.0,0.0,0.0,0.0,0.0,4496.0,118007250.0,305.0,13250865.0,1061.0,25585065.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",12203004,322604753997,27430116924,616817.0,22895928171.0,-438580.0,-11878102886.0,-107233.0,-9290871515.0,-169088.0,-9817220055.0,877.0,-783091745.0,-3581.0,-3804754165.0,0.0,0.0,109954.0,8187491530.0,-44938.0,-3031673580.0,-5240.0,488559585.0,-65764.0,-2215513355.0,16
"건축자재, 철물 및 난방장치 도매업",633483,765183742,27397241,-106444.0,-127933905.0,106277.0,127731877.0,-553.0,-660649.0,-770.0,-920832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,260183.0,0.0,0.0,720.0,862677.0,1
"경비, 경호 및 탐정업",176446,12077265150,2387780350,7931.0,542452950.0,12058.0,820997100.0,-19872.0,-1355390850.0,-17736.0,-1210909050.0,-684.0,-46700650.0,-465.0,-31500450.0,0.0,0.0,-2332.0,-158576650.0,1345.0,92296550.0,44.0,2994600.0,-161.0,-11053800.0,1
고무제품 제조업,2029177,42386129547,8490909861,279388.0,340728180.0,114010.0,2787750741.0,-366918.0,-3609198318.0,-80866.0,-2237957188.0,-2864.0,130162698.0,41940.0,2378659545.0,-3718.0,-50015560.0,-282404.0,-2451220878.0,-39488.0,-1409438735.0,-24845.0,352630595.0,-1635.0,128088802.0,8
"곡물가공품, 전분 및 전분제품 제조업",1752573,3414296808,260690684,421753.0,816689102.0,-416467.0,-760534684.0,-9373.0,-50790488.0,-4861.0,-11721347.0,-683.0,-1731470.0,35.0,277925.0,-4306.0,-39096074.0,0.0,0.0,442.0,1480478.0,21701.0,9232746.0,-17614.0,-14596676.0,7
"골판지, 종이 상자 및 종이용기 제조업",2673519,5990592980,191891070,-364611.0,-1010188123.0,-11591.0,82956725.0,27659.0,-14918963.0,20977.0,91320846.0,-16238.0,-20970790.0,11.0,106980.0,0.0,0.0,-12263.0,-124171750.0,35172.0,38795751.0,349976.0,964301775.0,-1433.0,-22151414.0,9
"과실, 채소 가공 및 저장 처리업",483073,985829656,22653483,39419.0,131211015.0,-64095.0,-161820946.0,0.0,42965.0,0.0,42965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18625.0,35021421.0,6051.0,-4454455.0,3
광고업,2405335,19107750733,3215944576,585539.0,7485685776.0,-283376.0,-1330265817.0,-310898.0,-6167306631.0,-87536.0,-1438995756.0,-14770.0,-283460090.0,-19289.0,-367754640.0,0.0,0.0,-227758.0,-4269745475.0,38454.0,192630880.0,10017.0,-110355744.0,-1282.0,122242416.0,19
교육지원 서비스업,78090,176858504,9735845,293.0,1075283.0,30.0,-347456.0,25.0,78800.0,25.0,78800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-348.0,-806627.0,1
"구조용 금속제품, 탱크 및 증기발생기 제조업",6530156,74380696881,8195227036,550468.0,7119864613.0,-273406.0,5439092665.0,-302922.0,-13026107076.0,11306.0,-65513914.0,-26498.0,-1285235600.0,-84513.0,-3820147875.0,-781.0,-16455400.0,-193270.0,-7577777950.0,-8924.0,-249257390.0,26512.0,405926022.0,-652.0,61223776.0,21
귀금속 및 장신용품 제조업,711896,1192713178,56707239,162210.0,287964158.0,-154432.0,-271201301.0,-466.0,-354965.0,-855.0,-913569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,558604.0,1495.0,2183186.0,-8807.0,-18591078.0,2
그외 기타 개인 서비스업,189586,17405398800,3617936700,15743.0,1440308900.0,-9104.0,-821382200.0,-39838.0,-3657215900.0,-21541.0,-1992031850.0,-5451.0,-498073450.0,-4191.0,-381862650.0,0.0,0.0,-3915.0,-354012750.0,-4747.0,-432113600.0,34186.0,3129648800.0,-987.0,-91359600.0,1
그외 기타 운송장비 제조업,1228352,151449354919,36572235749,43049.0,-7790183296.0,114983.0,38243528075.0,-144301.0,-29778584993.0,-89012.0,-18263011453.0,-9049.0,-1874364000.0,-29365.0,-6105752100.0,0.0,0.0,-9298.0,-1933044250.0,-7370.0,-1557608790.0,-2833.0,-544390010.0,-10898.0,-130369776.0,5
"그외 기타 전문, 과학 및 기술 서비스업",2474287,112112478491,14606726818,126970.0,13667112705.0,-208088.0,-10343211254.0,84678.0,-4242611778.0,-77416.0,-9668361423.0,-2061.0,-331127450.0,173041.0,9855445670.0,0.0,0.0,17534.0,1060330190.0,-22948.0,-5060291495.0,-277.0,785215240.0,-3283.0,133495087.0,16
그외 기타 제품 제조업,1013055,5699152095,80961078,124303.0,964883474.0,-143995.0,-1013688791.0,-2071.0,35496877.0,-509.0,382252.0,0.0,0.0,21.0,656450.0,0.0,0.0,0.0,0.0,-1583.0,34458175.0,24307.0,-11893505.0,-2544.0,25201945.0,10
