티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4635,453476,2086665856,-2.01,35913535,1.72,68272.0,311848764.0,108707.0,496982231.0,-229535.0,-1051710425.0,-1246.0,-5790185.0,-1575.0,-7148275.0,11.0,50905.0,0.0,0.0,-226881.0,-1039545930.0,156.0,723060.0,41222.0,191052530.0,11334.0,51826900.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7570,10181,77766440,-2.95,2078700,2.67,816.0,6196850.0,-751.0,-5705190.0,-75.0,-564020.0,-80.0,-601360.0,0.0,0.0,-2.0,-15650.0,0.0,0.0,0.0,0.0,7.0,52990.0,65.0,495200.0,-55.0,-422840.0
027410,BGF,유가,기타 금융업,지주회사,4540,220458,1009381199,-2.58,117686650,11.66,-7497.0,-35240116.0,-10726.0,-47846607.0,1697.0,7743913.0,4338.0,19820210.0,0.0,0.0,23.0,104330.0,-1537.0,-7029392.0,0.0,0.0,-1127.0,-5151235.0,17831.0,81329560.0,-1305.0,-5986750.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,126400,51075,6442251700,-2.32,2717215100,36.59,4822.0,600303150.0,-2421.0,-301012550.0,-2344.0,-291907000.0,-5504.0,-692414400.0,302.0,38028650.0,-689.0,-85934300.0,0.0,0.0,3859.0,487833050.0,-312.0,-39420000.0,13.0,1513100.0,-70.0,-8896700.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,17140,1162536,19930767475,-3.0,3966938110,18.2,44586.0,757024780.0,-198135.0,-3401589445.0,153759.0,2648155325.0,24273.0,414764475.0,-26012.0,-445016960.0,13121.0,230481925.0,0.0,0.0,-171210.0,-2924274170.0,17906.0,312769485.0,1.0,35935.0,-211.0,-3626595.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",40100,3195,129579225,-4.98,1476350,0.69,732.0,30027725.0,-350.0,-14505475.0,-582.0,-23692250.0,24.0,984200.0,-2.0,-80550.0,1.0,40100.0,0.0,0.0,-623.0,-25357800.0,18.0,721800.0,200.0,8170000.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,29100,2177,63277600,-3.48,2056000,3.25,222.0,6543900.0,-209.0,-6163100.0,0.0,-750.0,0.0,-750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-380050.0
001040,CJ,유가,기타 금융업,지주회사,169300,107979,18437834850,-2.08,1455352400,5.95,9921.0,1694612700.0,14191.0,2417256600.0,-25197.0,-4301293800.0,-8549.0,-1472642300.0,-2885.0,-488864550.0,-14949.0,-2543362600.0,0.0,0.0,2459.0,419872150.0,-904.0,-153408800.0,1219.0,212360100.0,-134.0,-22935600.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4570,570684,2620171810,-1.93,630068649,24.05,158662.0,729127221.0,-156681.0,-720139792.0,-3892.0,-17799247.0,-4297.0,-19650810.0,-37.0,-168712.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,2020275.0,0.0,0.0,1911.0,8811818.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,151500,7265,1094786150,-1.37,62779300,5.73,346.0,51028850.0,-758.0,-114148400.0,373.0,57278950.0,1210.0,183140500.0,-7.0,-1051450.0,-830.0,-124810100.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6766000.0,-6.0,-925400.0
