corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00126371,삼성전기,009150,Y,주주총회소집공고,20260212001719,삼성전기,20260212,
00648721,SNT에너지,100840,Y,[기재정정]주주총회소집공고,20260212001604,SNT에너지,20260212,
00693651,비덴트,121800,K,[기재정정]주주총회소집공고,20260212001562,비덴트,20260212,
00120289,제이에스티나,026040,K,주주총회소집공고,20260212001374,제이에스티나,20260212,
00106641,기아,000270,Y,주주총회소집공고,20260212001216,기아,20260212,정
01230255,한울앤제주,276730,K,주주총회소집공고,20260212001204,한울앤제주,20260212,
01042711,글로벌텍스프리,204620,K,주주총회소집공고,20260212001179,글로벌텍스프리,20260212,
00693651,비덴트,121800,K,주주총회소집공고,20260212001177,비덴트,20260212,정
00157070,한국단자공업,025540,Y,주주총회소집공고,20260212001098,한국단자공업,20260212,
00126308,삼성E&A,028050,Y,주주총회소집공고,20260212001095,삼성E&A,20260212,정
00877059,삼성바이오로직스,207940,Y,[기재정정]주주총회소집공고,20260212001088,삼성바이오로직스,20260212,정
00378220,버킷스튜디오,066410,K,주주총회소집공고,20260212001063,버킷스튜디오,20260212,
00652423,인바이오젠,101140,Y,주주총회소집공고,20260212000958,인바이오젠,20260212,
00625942,한솔아이원스,114810,K,주주총회소집공고,20260212000925,한솔아이원스,20260212,
00413046,셀트리온,068270,Y,주주총회소집공고,20260212000544,셀트리온,20260212,정
00398792,SNT모티브,064960,Y,주주총회소집공고,20260212000320,SNT모티브,20260212,
00648721,SNT에너지,100840,Y,주주총회소집공고,20260212000314,SNT에너지,20260212,정
00134477,SNT다이내믹스,003570,Y,주주총회소집공고,20260212000306,SNT다이내믹스,20260212,
00225159,SNT홀딩스,036530,Y,주주총회소집공고,20260212000302,SNT홀딩스,20260212,
01649204,달바글로벌,483650,Y,[기재정정]주식등의대량보유상황보고서(일반),20260212001747,반성연,20260212,
00108746,DKME,015590,Y,의결권대리행사권유참고서류,20260212001740,강대영,20260212,정
00542898,케이이엠텍,106080,K,의결권대리행사권유참고서류,20260212001739,케이이엠텍,20260212,정
00117708,리드코프,012700,K,임원ㆍ주요주주특정증권등거래계획보고서,20260212001735,엠투엔,20260212,철
00126371,삼성전기,009150,Y,의결권대리행사권유참고서류,20260212001727,삼성전기,20260212,
00260408,팜스코,036580,Y,주식등의대량보유상황보고서(일반),20260212001710,하림지주,20260212,
00152880,코오롱글로벌,003070,Y,주식등의대량보유상황보고서(일반),20260212001685,코오롱,20260212,
01237540,이녹스첨단소재,272290,K,임원ㆍ주요주주특정증권등소유상황보고서,20260212001684,안흥기,20260212,
00119195,동화약품,000020,Y,주식등의대량보유상황보고서(일반),20260212001683,윤도준,20260212,
01394669,누보,332290,K,주식등의대량보유상황보고서(일반),20260212001680,김창균,20260212,
00121969,에쓰씨엔지니어링,023960,Y,[기재정정]주식등의대량보유상황보고서(일반),20260212001678,반도홀딩스,20260212,
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260212001676,이진명,20260212,
01237540,이녹스첨단소재,272290,K,임원ㆍ주요주주특정증권등소유상황보고서,20260212001672,박덕하,20260212,
00164779,SK하이닉스,000660,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260212001624,함동균,20260212,
00164779,SK하이닉스,000660,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260212001617,한혜승,20260212,
00148364,하림지주,003380,K,주식등의대량보유상황보고서(일반),20260212001613,김홍국,20260212,
00164779,SK하이닉스,000660,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260212001609,최근섭,20260212,
01159233,솔루엠,248070,Y,주식등의대량보유상황보고서(일반),20260212001606,전성호,20260212,
00164779,SK하이닉스,000660,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260212001596,유창오,20260212,
00164779,SK하이닉스,000660,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260212001575,권오병,20260212,
01358463,현대무벡스,319400,K,임원ㆍ주요주주특정증권등거래계획보고서,20260212001571,정지이,20260212,
01035368,티에프이,425420,K,주식등의대량보유상황보고서(일반),20260212001552,문성주,20260212,
00105873,LG디스플레이,034220,Y,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20260212001550,김명규,20260212,
01035368,티에프이,425420,K,임원ㆍ주요주주특정증권등소유상황보고서,20260212001484,김용훈,20260212,
00115694,DB증권,016610,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260212001450,심현,20260212,
00115977,아이에스동서,010780,Y,주식등의대량보유상황보고서(일반),20260212001441,권혁운,20260212,
00115694,DB증권,016610,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260212001438,김현구,20260212,
00229030,알멕,354320,K,임원ㆍ주요주주특정증권등소유상황보고서,20260212001434,오성록,20260212,
00456218,모두투어,080160,K,임원ㆍ주요주주특정증권등소유상황보고서,20260212001413,야놀자,20260212,
00365387,AJ네트웍스,095570,Y,주식등의대량보유상황보고서(일반),20260212001382,문덕영,20260212,
00679314,동성케미컬,102260,Y,주식등의대량보유상황보고서(일반),20260212001357,디에스티아이,20260212,
00600013,맵스리얼티,094800,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260212001351,미래에셋생명,20260212,
00672603,케이엔알시스템,199430,K,임원ㆍ주요주주특정증권등소유상황보고서,20260212001346,문정환,20260212,
01042429,넥써쓰,205500,K,임원ㆍ주요주주특정증권등거래계획보고서,20260212001343,링크드,20260212,
01359815,한울반도체,320000,K,주식등의대량보유상황보고서(일반),20260212001326,한울소재과학,20260212,
00672603,케이엔알시스템,199430,K,임원ㆍ주요주주특정증권등소유상황보고서,20260212001322,이정훈,20260212,
00672603,케이엔알시스템,199430,K,임원ㆍ주요주주특정증권등소유상황보고서,20260212001306,신건식,20260212,
01133217,카카오뱅크,323410,Y,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20260212001292,고정희,20260212,
01204056,하이브,352820,Y,임원ㆍ주요주주특정증권등거래계획보고서,20260212001289,방시혁,20260212,
00137289,이엘씨,041520,K,주식등의대량보유상황보고서(일반),20260212001283,김중헌,20260212,
00672603,케이엔알시스템,199430,K,임원ㆍ주요주주특정증권등소유상황보고서,20260212001280,김진현,20260212,
00106641,기아,000270,Y,의결권대리행사권유참고서류,20260212001265,기아,20260212,정
00141875,사조오양,006090,Y,주식등의대량보유상황보고서(일반),20260212001262,사조대림,20260212,
01012987,아모센스,357580,K,임원ㆍ주요주주특정증권등소유상황보고서,20260212001255,김덕욱,20260212,
00137289,이엘씨,041520,K,임원ㆍ주요주주특정증권등소유상황보고서,20260212001254,김중헌,20260212,
00672603,케이엔알시스템,199430,K,임원ㆍ주요주주특정증권등소유상황보고서,20260212001246,김종수,20260212,
01042711,글로벌텍스프리,204620,K,의결권대리행사권유참고서류,20260212001220,글로벌텍스프리,20260212,
00266961,NAVER,035420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260212001217,송재훈,20260212,
