날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-07-09,1288449517552,-94999705506,-1327759149575,134309337529,0,KOSPI
2026-07-09,308129856168,-8552479772,-321712555940,22135179544,0,KOSDAQ
