Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,13032455,126642385683,10951343325,332240.0,-6143982091.0,-166264.0,8208716054.0,-139549.0,129793401.0,-51178.0,-1449247957.0,-30915.0,-624232033.0,-50929.0,-1357523991.0,12.0,14358000.0,91968.0,7032495754.0,-103782.0,-4034801972.0,-14099.0,-1470140604.0,-12328.0,-724386760.0,23
1차 철강 제조업,11190198,272295266019,69367443283,279186.0,15381364675.0,559060.0,-6514527627.0,-459689.0,-8086800502.0,-31978.0,13698657918.0,-38040.0,-2993487170.0,-36738.0,-11986953750.0,-120.0,116731040.0,-303345.0,-6336154425.0,-47443.0,-516804765.0,-372217.0,-672202003.0,-6340.0,-107834543.0,59
가구 제조업,408678,1282794151,61764828,7926.0,-44810274.0,-13125.0,-7260899.0,404.0,24426502.0,-572.0,-2836738.0,-18.0,-170460.0,1.0,27950.0,0.0,0.0,0.0,0.0,993.0,27405750.0,2856.0,27069440.0,1939.0,575231.0,9
가전제품 및 정보통신장비 소매업,26819,173216115,11339790,-653.0,-4803270.0,1397.0,9584350.0,-680.0,-4285260.0,-680.0,-4285260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.0,-495820.0,2
가정용 기기 제조업,1022904,14237587335,1643936691,-177089.0,-2047694945.0,175826.0,2008475205.0,-3492.0,-160015642.0,633.0,105331738.0,28.0,1941800.0,455.0,30742200.0,0.0,0.0,-5272.0,-362331550.0,1194.0,66382820.0,767.0,144305640.0,3988.0,54929742.0,9
"가죽, 가방 및 유사제품 제조업",418789,3202967807,123781950,-69480.0,-830748656.0,-29116.0,-218954109.0,102095.0,1116918630.0,1229.0,28311680.0,10052.0,107218420.0,80501.0,851052090.0,-15.0,-756300.0,10328.0,131092740.0,0.0,0.0,-6602.0,-66190550.0,3103.0,-1025315.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,11674,259838050,13487750,-2577.0,-57124400.0,2872.0,63599100.0,-285.0,-6262650.0,449.0,10081650.0,-1239.0,-27687500.0,-636.0,-14188250.0,0.0,0.0,1141.0,25531150.0,0.0,0.0,-13.0,-276100.0,3.0,64050.0,1
건물 건설업,10502316,194638618431,22840038449,-30793.0,-1332028176.0,-45177.0,-1302102794.0,92560.0,3245365734.0,82544.0,2959804908.0,-55051.0,-1251067115.0,2770.0,70995791.0,-195.0,-448795.0,29527.0,870630005.0,36257.0,607623430.0,61499.0,783745195.0,-78089.0,-1394979959.0,24
건물설비 설치 공사업,20674,367136450,41915030,2501.0,6551835.0,-2717.0,-15652525.0,374.0,9740165.0,-82.0,-282760.0,0.0,0.0,456.0,10022925.0,0.0,0.0,0.0,0.0,0.0,0.0,-151.0,-614380.0,-7.0,-25095.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",6330636,168800177876,18281959254,-475355.0,-10131128830.0,464954.0,6598339405.0,2355.0,3291532253.0,80037.0,5308545463.0,-30846.0,-1485413935.0,-7756.0,4040983180.0,0.0,0.0,-35237.0,-4662843525.0,-3709.0,120121220.0,10931.0,292722044.0,-2885.0,-51464872.0,16
"건축자재, 철물 및 난방장치 도매업",534816,542927296,44574802,-132355.0,-135157469.0,128129.0,130852133.0,-390.0,-395305.0,-390.0,-395305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4616.0,4700641.0,1
"경비, 경호 및 탐정업",89947,6479327150,1555573700,-19727.0,-1418587800.0,17668.0,1268183100.0,2036.0,148763700.0,2631.0,191581300.0,-412.0,-29715100.0,-107.0,-7711050.0,0.0,0.0,-110.0,-7872100.0,34.0,2480750.0,-16.0,-1158600.0,39.0,2799600.0,1
고무제품 제조업,1977979,57682662592,15183601971,-494407.0,-16249986239.0,352024.0,12826130649.0,142903.0,3471079929.0,20614.0,-1565606000.0,24739.0,1878102679.0,32769.0,1952952689.0,16.0,10236700.0,47956.0,845311076.0,16809.0,350085185.0,4592.0,32648820.0,-5112.0,-79873159.0,8
"곡물가공품, 전분 및 전분제품 제조업",2516450,2110552962,37446997,-145378.0,-180722114.0,94203.0,166769355.0,-5047.0,-67871279.0,576.0,-4146129.0,-109.0,-255670.0,-6427.0,-73955610.0,-37.0,-362570.0,0.0,0.0,950.0,10848700.0,66637.0,85054766.0,-10415.0,-3230728.0,7
"골판지, 종이 상자 및 종이용기 제조업",1186479,2561202418,115958069,-32860.0,31425796.0,36902.0,-100254178.0,-466.0,100576019.0,15397.0,105810784.0,0.0,0.0,4.0,29000.0,0.0,0.0,6325.0,51038270.0,-22192.0,-56302035.0,-3729.0,-33264715.0,153.0,1517078.0,9
"과실, 채소 가공 및 저장 처리업",200771,439237263,4511649,-32687.0,-55843525.0,37969.0,61945017.0,0.0,-82200.0,0.0,-82200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5485.0,-6870693.0,203.0,851401.0,3
광고업,1528391,12176172023,2452586980,-222555.0,-934354577.0,222258.0,1802873670.0,-5590.0,-930714606.0,6803.0,-620749716.0,-13420.0,-271614585.0,-7879.0,-55074530.0,0.0,0.0,1305.0,24069890.0,7601.0,-7345775.0,-1894.0,-269524.0,7781.0,62465037.0,19
교육지원 서비스업,40758,84429905,2379420,230.0,678685.0,-202.0,-595160.0,0.0,-24820.0,0.0,-24820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,-58705.0,1
"구조용 금속제품, 탱크 및 증기발생기 제조업",4633211,41439944311,3441194381,-392746.0,-28865023.0,374167.0,984788676.0,-2363.0,-997600463.0,54193.0,1365749142.0,-17485.0,-674290975.0,-42182.0,-1643604245.0,-40.0,-785160.0,1415.0,138536755.0,1889.0,-178651030.0,9011.0,40704182.0,11931.0,972628.0,21
귀금속 및 장신용품 제조업,584249,742007084,42942791,22681.0,46602414.0,3014.0,-15559055.0,-26386.0,-30477644.0,-2133.0,-2334606.0,0.0,0.0,0.0,0.0,0.0,0.0,-24253.0,-28143038.0,0.0,0.0,500.0,588258.0,191.0,-1153973.0,2
그외 기타 개인 서비스업,229286,21007549550,5814123950,-17503.0,-1598807450.0,-37998.0,-3512239550.0,56234.0,5177430600.0,10584.0,986045750.0,2849.0,264212900.0,16147.0,1495139900.0,0.0,0.0,12150.0,1131883150.0,14504.0,1300149400.0,-716.0,-64831400.0,-17.0,-1552200.0,1
그외 기타 운송장비 제조업,917321,115868774980,19837456908,-9840.0,-3861499443.0,26074.0,8077131212.0,-22740.0,-4458536583.0,5601.0,957279307.0,-3148.0,-567456770.0,-18090.0,-3233176460.0,-3459.0,-612936400.0,-8200.0,-1836472360.0,4559.0,834773450.0,1147.0,230292840.0,5359.0,12611974.0,5
"그외 기타 전문, 과학 및 기술 서비스업",1257425,48041881214,3560511560,-92699.0,716231167.0,52768.0,-823450070.0,37436.0,739767288.0,17653.0,1161338533.0,-4743.0,-592706860.0,49454.0,2427161755.0,0.0,0.0,3635.0,453468900.0,-28569.0,-2709529700.0,2712.0,-434634470.0,-217.0,-197913915.0,16
그외 기타 제품 제조업,585932,2832349041,139924435,-22546.0,-58031341.0,34566.0,83409922.0,-135.0,-444533.0,-135.0,-444533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,422170.0,-12432.0,-25356218.0,10
금속 주조업,597612,813823149,33022671,84006.0,124327174.0,-83584.0,-125538780.0,-525.0,1004080.0,-995.0,-2400800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,3404880.0,4.0,28960.0,99.0,178566.0,3
금융 지원 서비스업,19287522,369139023316,80412900091,-2850844.0,-39819565189.0,2744019.0,53360577330.0,-29591.0,-14443340841.0,59812.0,-4785389393.0,-35645.0,-1151154574.0,-47003.0,-6740040656.0,38.0,18176800.0,52649.0,2250171435.0,-56721.0,-4040027233.0,160995.0,672267869.0,-24579.0,230060831.0,91
기계장비 및 관련 물품 도매업,4619762,85698137595,11669578784,228549.0,5418912424.0,-91528.0,12475219301.0,-137044.0,-17810875175.0,-32701.0,-119731060.0,-153.0,-7294845.0,-72534.0,-10785231625.0,0.0,0.0,-6379.0,-1177707200.0,-25276.0,-5720726145.0,21089.0,276991620.0,-21066.0,-360248170.0,24
기록매체 복제업,268276,280115614,3002510,-82687.0,-86230101.0,117308.0,122071196.0,-4754.0,-4866997.0,-4754.0,-4866997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30000.0,-31110000.0,133.0,135902.0,1
기반조성 및 시설물 축조관련 전문공사업,233177,1076703391,43376520,6891.0,-64415671.0,-6692.0,79110596.0,-1475.0,-18719780.0,-189.0,-676920.0,0.0,0.0,0.0,0.0,0.0,0.0,-1286.0,-18042860.0,0.0,0.0,1492.0,4707860.0,-216.0,-683005.0,3
기초 의약물질 제조업,11526166,454690267806,59297486757,-557808.0,-59292198787.0,439997.0,39543740525.0,28680.0,4396673103.0,29041.0,13994263545.0,7473.0,-8018825060.0,-13882.0,-6633098075.0,-2300.0,-168602250.0,-17803.0,-141388515.0,26099.0,5362448808.0,97324.0,13952606501.0,-8193.0,1399178658.0,45
기초 화학물질 제조업,25079413,618228143893,39093116818,-2535315.0,-50026275488.0,2365856.0,45801394187.0,3092.0,-2172249579.0,97672.0,10907045836.0,-22096.0,-914155480.0,-129747.0,-11395446140.0,56.0,23294850.0,254379.0,2176609590.0,-195643.0,-2925449655.0,88790.0,5563706475.0,77577.0,833424405.0,50
기타 과학기술 서비스업,544184,3502840715,472194425,7742.0,109672060.0,-26626.0,-246672200.0,-3360.0,-22698005.0,-2602.0,-17423845.0,0.0,0.0,-758.0,-5274160.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,4123200.0,21593.0,155574945.0,5
기타 교육기관,22664,308244120,8628150,-6469.0,-85395595.0,-275.0,60856060.0,6521.0,23899385.0,6521.0,23899385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.0,-1195200.0,271.0,1835350.0,2
