Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,22226988,314245624457,9460074190,-795782.0,-28278862358.0,452300.0,4582821254.0,418158.0,21980335305.0,207494.0,17646221056.0,-14925.0,-616483950.0,32210.0,3654878126.0,123.0,13099500.0,184733.0,649074613.0,8760.0,666636660.0,-64813.0,1825080664.0,-9863.0,-109374865.0,23
1차 철강 제조업,12297068,280217588528,20058173251,-572949.0,15855670249.0,408806.0,-13737877942.0,226869.0,2577517761.0,1574.0,-1614561420.0,62908.0,1338441800.0,112106.0,1198569496.0,278.0,-20420605.0,84184.0,3200990005.0,-34306.0,-1543256015.0,-52914.0,-4672735473.0,-9812.0,-22574595.0,59
가구 제조업,626298,2252113935,51249145,-8553.0,133405859.0,-4345.0,-291498595.0,-1863.0,-18638380.0,-603.0,-5266850.0,-388.0,-4520050.0,-550.0,-6307210.0,43.0,1748150.0,0.0,0.0,-365.0,-4292420.0,14668.0,175673020.0,93.0,1058096.0,9
가전제품 및 정보통신장비 소매업,53430,405127120,1835190,-11634.0,-89407425.0,2229.0,15050145.0,-192.0,-1470280.0,-162.0,-1235380.0,0.0,0.0,-30.0,-234900.0,0.0,0.0,0.0,0.0,0.0,0.0,9700.0,76651090.0,-103.0,-823530.0,2
가정용 기기 제조업,671471,15633633242,1975374040,51345.0,3665584006.0,10477.0,168774293.0,-54911.0,-3404642089.0,-48460.0,-3007115489.0,-56.0,-3499150.0,2239.0,140535500.0,0.0,0.0,-7001.0,-434214900.0,-1633.0,-100348950.0,-9109.0,-495329680.0,2198.0,65613470.0,8
"가죽, 가방 및 유사제품 제조업",771604,8178175780,214026020,51273.0,482161035.0,-51093.0,-491179605.0,4217.0,63579860.0,-431.0,-6798210.0,-468.0,-5749160.0,5167.0,67759440.0,0.0,0.0,0.0,0.0,-251.0,-3112210.0,-4113.0,-51341940.0,-284.0,-3219350.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,27561,675736575,37883100,-3817.0,-92951725.0,8322.0,203886275.0,-4718.0,-116167950.0,-593.0,-14808000.0,9.0,220300.0,-134.0,-3241275.0,0.0,0.0,-4000.0,-98338975.0,0.0,0.0,174.0,4281800.0,39.0,951600.0,1
건물 건설업,23055916,259780722769,8154523383,-1410005.0,-20953081324.0,727969.0,10149567425.0,614223.0,10129810723.0,597062.0,6067026686.0,77992.0,1657264445.0,-114953.0,-986435615.0,1263.0,3731840.0,98514.0,3553204985.0,-53044.0,-238963288.0,103237.0,1037331648.0,-35424.0,-363628472.0,24
건물설비 설치 공사업,63326,879792265,310470,-2091.0,-29928765.0,-4131.0,-65240145.0,6584.0,103546740.0,925.0,3608745.0,0.0,0.0,1380.0,24361615.0,0.0,0.0,0.0,0.0,4279.0,75576380.0,-344.0,-8099880.0,-18.0,-277950.0,2
