Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,11954864.0,81701260564.0,3048638142.0,-49594.0,470122357.0,-56366.0,135024023.0,7280.0,65735638.0,15795.0,-866844512.0,-2431.0,-259809525.0,-1811.0,543212075.0,0.0,0.0,-3577.0,688903500.0,-695.0,-39658800.0,29447.0,-818356523.0,69233.0,147474505.0,23
1차 철강 제조업,12328908.0,136854636051.0,8933846048.0,692218.0,6931690727.0,-676667.0,288272372.0,-125717.0,-8078572094.0,7698.0,411989406.0,-14253.0,-597156785.0,-82074.0,-2432717030.0,18.0,5706000.0,-41550.0,-5375084725.0,4619.0,-4793280.0,36121.0,368039413.0,74045.0,490569582.0,61
ETF,18234641.0,638385489892.0,0.0,-591514.0,-8213654291.0,200490.0,-3682172116.0,612683.0,13775087874.0,-730246.0,-54245373984.0,13719.0,1979637994.0,1192782.0,66443320611.0,140684.0,-182057287.0,0.0,0.0,-4256.0,-220439460.0,-221866.0,-1865467627.0,207.0,-13793840.0,7
가구 제조업,137057.0,512745016.0,30456706.0,-4590.0,-69923655.0,2742.0,60161128.0,84.0,-21436.0,85.0,11014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-32450.0,-539.0,-2478770.0,2303.0,12262733.0,9
가전제품 및 정보통신장비 소매업,37277.0,195098760.0,2529185.0,-5179.0,-23859725.0,301.0,1299290.0,4295.0,19366100.0,-8.0,-58960.0,0.0,0.0,4303.0,19425060.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,33645.0,575.0,3160690.0,2
가정용 기기 제조업,18606498.0,98831297620.0,1250451622.0,228182.0,-240269404.0,-226510.0,740592803.0,-8223.0,-621387881.0,12179.0,403982004.0,192.0,2810160.0,319.0,19254800.0,0.0,0.0,4345.0,165969075.0,-19277.0,-1189418700.0,9265.0,33318177.0,-2714.0,87746305.0,9
"가죽, 가방 및 유사제품 제조업",179092.0,2055488730.0,127427433.0,-16578.0,-175189162.0,-64913.0,-840689399.0,12164.0,160677361.0,-107.0,9631706.0,4219.0,52303320.0,-90.0,-1102340.0,0.0,0.0,0.0,0.0,7810.0,95734020.0,68315.0,859410005.0,1012.0,-4208805.0,5
개인 및 가정용품 수리업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
개인 및 가정용품 임대업,8090.0,180670125.0,11179250.0,1229.0,27390575.0,-931.0,-20771025.0,-325.0,-7218700.0,-62.0,-1413700.0,-263.0,-5805000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,106350.0,22.0,492800.0,1
건물 건설업,94986777.0,961959809593.0,16606831988.0,-247661.0,6359993378.0,145297.0,-5554502294.0,171979.0,850616838.0,25482.0,-292841177.0,24812.0,712945995.0,-80249.0,-2506042875.0,0.0,0.0,195884.0,4969215920.0,7509.0,-2027677675.0,-125290.0,-993122953.0,55675.0,-662984969.0,26
건물설비 설치 공사업,95947.0,1389347385.0,359705.0,216.0,-23868605.0,492.0,-66950945.0,-1056.0,68270230.0,-4412.0,-18229595.0,0.0,0.0,-1662.0,-41797100.0,0.0,0.0,0.0,0.0,5018.0,128296925.0,1082.0,30171050.0,-734.0,-7621730.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",7681574.0,170989678579.0,9401167609.0,329163.0,6069313685.0,-343485.0,-6999796617.0,40953.0,2784940030.0,-35813.0,-1252079350.0,-5008.0,-321076725.0,38880.0,2575844415.0,0.0,0.0,32793.0,850854475.0,24203.0,946157165.0,-14124.0,-2166042293.0,-12507.0,311585195.0,16
"건축자재, 철물 및 난방장치 도매업",293379.0,267788996.0,4315592.0,17723.0,16609263.0,1386.0,795011.0,-20013.0,-18258078.0,-13.0,-13531.0,0.0,0.0,0.0,0.0,0.0,0.0,-20000.0,-18244547.0,0.0,0.0,0.0,0.0,904.0,853804.0,1
"경비, 경호 및 탐정업",196161.0,13927717850.0,615324400.0,4322.0,307287600.0,-2976.0,-211115700.0,-1928.0,-137428900.0,-1535.0,-109683400.0,-169.0,-11966350.0,-150.0,-10678050.0,0.0,0.0,-37.0,-2507400.0,-37.0,-2593700.0,131.0,9285600.0,451.0,31971400.0,1
고무제품 제조업,17013083.0,118923078792.0,10746131519.0,559993.0,1551701060.0,-229943.0,-6196002382.0,-154762.0,5581447457.0,-291984.0,-3048057303.0,7368.0,691964428.0,61503.0,2916464432.0,0.0,0.0,25331.0,1792107520.0,43020.0,3228968380.0,-21876.0,-262838150.0,-153412.0,-674307985.0,9
"곡물가공품, 전분 및 전분제품 제조업",542457.0,1205946696.0,33924971.0,-43377.0,-149615789.0,49610.0,140458375.0,-19529.0,-22665524.0,471.0,-6985150.0,0.0,0.0,0.0,0.0,0.0,0.0,-20000.0,-15680374.0,0.0,0.0,-34.0,-739272.0,13330.0,32562210.0,7
"골판지, 종이 상자 및 종이용기 제조업",605055.0,1159494696.0,93537191.0,-93236.0,-202759897.0,93917.0,48296030.0,-21905.0,98279362.0,13095.0,122230593.0,0.0,0.0,0.0,0.0,0.0,0.0,-35000.0,-23951231.0,0.0,0.0,9491.0,47079890.0,11733.0,9104615.0,9
"과실, 채소 가공 및 저장 처리업",499406.0,780574361.0,27005898.0,-18853.0,83162001.0,14003.0,-89728137.0,106.0,-99805.0,106.0,-99805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.0,2302205.0,3613.0,4363736.0,3
광고업,4531360.0,31414080275.0,839151353.0,110848.0,1243880766.0,-82672.0,-613448848.0,-43938.0,-662695050.0,-32622.0,-439658895.0,-1311.0,-23670730.0,488.0,-1503975.0,0.0,0.0,-10830.0,-202937130.0,337.0,5075300.0,8611.0,29940603.0,7151.0,2322529.0,19
교육지원 서비스업,9185.0,19384835.0,112625.0,-1936.0,-4078725.0,1881.0,3961050.0,0.0,-1880.0,0.0,-1880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,119555.0,1
"구조용 금속제품, 탱크 및 증기발생기 제조업",18379419.0,59416165953.0,1642736753.0,555438.0,3391282809.0,-428701.0,294711096.0,-132053.0,-3542935694.0,14237.0,-235292729.0,-3276.0,-86059495.0,-64679.0,-1768146225.0,0.0,0.0,-51425.0,-1283839425.0,-26910.0,-169597420.0,20331.0,-164425578.0,-15015.0,21367367.0,22
귀금속 및 장신용품 제조업,351304.0,371165871.0,27019299.0,-79380.0,-82091032.0,78335.0,80638023.0,-28.0,327465.0,-28.0,327465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.0,1125544.0,2
그외 기타 개인 서비스업,143598.0,13571194450.0,1271513700.0,-930.0,-90742100.0,20101.0,1881817000.0,-18806.0,-1755001900.0,-9072.0,-853270000.0,-2195.0,-206623600.0,-6369.0,-597728300.0,0.0,0.0,-5081.0,-477382700.0,3911.0,380002700.0,-920.0,-88390800.0,555.0,52317800.0,1
그외 기타 운송장비 제조업,598237.0,101466105349.0,12689700755.0,-48670.0,-6735408492.0,94421.0,18211604805.0,-63811.0,-11850482245.0,3165.0,1557234205.0,2594.0,523230200.0,-49887.0,-9998084000.0,0.0,0.0,26872.0,5305134350.0,-44548.0,-8845164800.0,11058.0,-1184881768.0,7002.0,1559167700.0,5
"그외 기타 전문, 과학 및 기술 서비스업",1201800.0,42019655074.0,2438026121.0,-105514.0,-4990464977.0,110889.0,7483164429.0,-18041.0,-1925289851.0,19736.0,-339852794.0,-358.0,-35445900.0,-1522.0,177586475.0,0.0,0.0,-95119.0,-5072993850.0,59019.0,3344314388.0,5937.0,-576192845.0,6729.0,8783244.0,16
그외 기타 제품 제조업,378939.0,1741224949.0,15608449.0,-81188.0,-253023412.0,45499.0,133703431.0,33049.0,69284459.0,33049.0,69284459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657.0,43443409.0,-1017.0,6592113.0,10
금속 주조업,271398.0,508699654.0,18008332.0,4603.0,-32712254.0,-15690.0,-30715078.0,92.0,2343590.0,92.0,2343590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6851.0,56023940.0,4144.0,5059802.0,3
금융 지원 서비스업,15043667.0,407768349062.0,45646490355.0,925249.0,25630572183.0,-2009454.0,-91265718177.0,952057.0,62047543178.0,309574.0,6926873712.0,48914.0,3209489665.0,139871.0,16427480380.0,319.0,44398500.0,376769.0,16868258248.0,82508.0,18651648703.0,73604.0,2269212462.0,58544.0,1318390354.0,92
기계장비 및 관련 물품 도매업,37088254.0,96333081441.0,5099310918.0,693025.0,2858195065.0,-802269.0,-786219590.0,-81682.0,-2482784746.0,-20622.0,-315958191.0,-483.0,-72830650.0,-12077.0,-509911210.0,0.0,0.0,-4677.0,-708108900.0,-43787.0,-870560295.0,159636.0,362646139.0,31290.0,48163132.0,24
기록매체 복제업,118718.0,134635802.0,973504.0,-37010.0,-41934856.0,34271.0,38847880.0,-848.0,-988628.0,-848.0,-988628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3587.0,4075604.0,1
기반조성 및 시설물 축조관련 전문공사업,24138845.0,105989080947.0,131255177.0,-28309.0,-50862407.0,28649.0,47022518.0,1506.0,5762856.0,2284.0,9108851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-778.0,-3345995.0,-6598.0,-28304485.0,4752.0,26381518.0,3
기초 의약물질 제조업,7041105.0,265419957346.0,20235958768.0,780818.0,24703550256.0,-829551.0,-13613919589.0,-36577.0,-12797958314.0,17351.0,-6983862093.0,-3615.0,-1023584725.0,-8830.0,-313831075.0,-1135.0,-102485600.0,-44728.0,-6261996850.0,2493.0,1536538429.0,65565.0,1193640280.0,19745.0,514687367.0,47
기초 화학물질 제조업,12049530.0,302010727824.0,32225396104.0,502748.0,22329882235.0,140920.0,2025485829.0,-680725.0,-26189108833.0,-468855.0,-13399296493.0,-8943.0,-1230651215.0,-8860.0,-1206160285.0,-92.0,-25396000.0,-61606.0,-7744563975.0,-132272.0,-2569071565.0,707.0,120537755.0,36350.0,1713203014.0,51
기타 과학기술 서비스업,433814.0,1714422590.0,35941320.0,36101.0,47608580.0,-38780.0,-56149465.0,592.0,3330850.0,592.0,3330850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,99425.0,2055.0,5110610.0,5
기타 교육기관,10080.0,111364265.0,5895200.0,-2538.0,3776595.0,558.0,-9831470.0,3488.0,11194945.0,3488.0,11194945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,77040.0,-1532.0,-5217110.0,2
기타 금속 가공제품 제조업,4828963.0,93317503301.0,2509824539.0,-160024.0,-2147235487.0,-4633.0,-2080822616.0,134879.0,4194289853.0,18537.0,-360045037.0,10028.0,276264475.0,139354.0,4916006210.0,0.0,0.0,-20046.0,-547387250.0,-15914.0,-160364645.0,16272.0,-57873893.0,13506.0,91642143.0,26
기타 금융업,21971010.0,2579104075343.0,268149239270.0,122816.0,126606423508.0,-818664.0,-209368521292.0,714241.0,80654227755.0,-493488.0,38551684590.0,46889.0,7194889345.0,137131.0,-31523676835.0,-518.0,-194305950.0,307504.0,6010243785.0,373795.0,6074397610.0,-31570.0,-2667690693.0,13177.0,4775560722.0,104
