Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,17289866,342286298358,7589840758,25329.0,-24620951636.0,462203.0,-17630430145.0,-489066.0,41353640504.0,96839.0,18900679186.0,5598.0,2542759985.0,2122.0,5448412011.0,102.0,12910300.0,-22694.0,13968821419.0,-570654.0,668536753.0,-2734.0,30315352.0,4268.0,867425925.0,23
1차 철강 제조업,14885779,1005295680794,17583412643,-1860126.0,-330738496827.0,1367250.0,206127008002.0,566051.0,137517598790.0,312616.0,47620991249.0,-7223.0,10273913300.0,22092.0,32542648923.0,-1529.0,540439501.0,203613.0,27638276901.0,33305.0,17748661816.0,-78326.0,-12200427839.0,5151.0,-705682126.0,59
가구 제조업,538122,1883651954,44695015,49272.0,282648152.0,-54693.0,-252335228.0,-16.0,-5805450.0,-450.0,-6342690.0,-280.0,-3842460.0,-199.0,-2838200.0,-20.0,-864550.0,1715.0,17827370.0,-782.0,-9744920.0,5493.0,-23933908.0,-56.0,-573566.0,9
가전제품 및 정보통신장비 소매업,40028,293929720,5254530,8076.0,55708190.0,-5810.0,-42473630.0,-3547.0,-23195290.0,68.0,485070.0,0.0,0.0,2703.0,21390370.0,0.0,0.0,-6318.0,-45070730.0,0.0,0.0,1280.0,9953620.0,1.0,7110.0,2
가정용 기기 제조업,744969,30690859065,1427569096,50472.0,2208745058.0,-23600.0,-1061736251.0,-25239.0,-1064632717.0,-15042.0,-508188917.0,-505.0,-27444350.0,-1225.0,-66652550.0,0.0,0.0,-6419.0,-348966550.0,-2048.0,-113380350.0,-1225.0,-65389360.0,-408.0,-16986730.0,8
"가죽, 가방 및 유사제품 제조업",564108,5404742780,189101610,102019.0,940992290.0,-81036.0,-718134760.0,-22487.0,-246697450.0,-21256.0,-243836110.0,-1699.0,-19749360.0,5.0,-815390.0,-42.0,-2301100.0,271.0,14949500.0,234.0,5055010.0,56.0,7232910.0,1448.0,16607010.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,25843,581325850,36124850,12770.0,287398500.0,419.0,8866500.0,-13557.0,-304595450.0,-1079.0,-24385525.0,-305.0,-6834650.0,-346.0,-7761650.0,0.0,0.0,-11816.0,-265366125.0,-11.0,-247500.0,360.0,8150500.0,8.0,179950.0,1
건물 건설업,4155090,33135376815,1520060380,424065.0,4759020201.0,-48723.0,-493975750.0,-386502.0,-4526918560.0,109308.0,839928297.0,-12477.0,-216077355.0,-101503.0,-1834831666.0,-3374.0,-8969225.0,-367624.0,-3067576076.0,-10832.0,-239377710.0,13705.0,270854626.0,-2545.0,-8980517.0,24
건물설비 설치 공사업,64835,506352657,27740,16218.0,102367020.0,-6643.0,-50870360.0,-3483.0,-15078760.0,-3376.0,-13582965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.0,-1495795.0,-6037.0,-35608485.0,-55.0,-809415.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",7336897,213924998048,10855013187,-154775.0,-34778663333.0,109995.0,24507211027.0,65026.0,11400783135.0,86918.0,5024243755.0,36216.0,1421578215.0,11852.0,1736913870.0,0.0,0.0,77966.0,6914970320.0,-129470.0,-3232689825.0,-24807.0,-1121953729.0,4561.0,-7377100.0,16
"건축자재, 철물 및 난방장치 도매업",355085,584288334,14757037,3460.0,5052622.0,-5694.0,-8724012.0,217.0,353710.0,242.0,394460.0,0.0,0.0,-25.0,-40750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,3317680.0,1
"경비, 경호 및 탐정업",47049,3619142000,766031900,-7130.0,-548497850.0,2960.0,221843650.0,4322.0,338267600.0,3362.0,260482600.0,-400.0,-30758400.0,-1567.0,-118767200.0,0.0,0.0,3461.0,265955250.0,-570.0,-41413050.0,-155.0,-11843100.0,3.0,229700.0,1
고무제품 제조업,1013581,19590727797,3467442920,7224.0,718408933.0,131997.0,4645374808.0,-140076.0,-5369896669.0,-25395.0,-1161131704.0,-10391.0,-335201670.0,-14185.0,-36134885.0,-1151.0,4447620.0,-23351.0,-887155020.0,-65641.0,-2956927610.0,687.0,6685310.0,168.0,-572382.0,8
