날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-04-17,150108474594,400915096719,1446409451303,-1997433022616,0,KOSPI
2026-04-17,13756435156,-28451485161,1418517606,13276532399,0,KOSDAQ
