날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-07-16,-2383101440612,84942484828,3664672283347,-1366513327563,0,KOSPI
2026-07-16,-155281815772,28729827078,418438801313,-291886812619,0,KOSDAQ
