날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-05-15,-1734715679164,107881610875,7230783541527,-5603949473238,0,KOSPI
2026-05-15,-167323081901,-95908200040,-144842459301,408073741242,0,KOSDAQ
